collected_at,market,bid,ask,daily_change,daily_change_perc,last_price,volume,high,low,first_trade
2026-08-29T00:47:03.505839+00:00,tETHUSD,2443.5,2443.8,-81.4,-0.03223762,2443.6,7330.53583395,2534.5,2406.1,1457539475000
2026-08-29T01:47:03.077804+00:00,tETHUSD,2442.1,2442.3,-69.4,-0.02763069,2442.3,7014.75019522,2526.4,2406.1,1457539475000
2026-08-29T02:47:03.086790+00:00,tETHUSD,2437.2,2437.4,-55.5,-0.02226412,2437.3,7047.41202475,2526.4,2406.1,1457539475000
2026-08-29T03:47:03.183664+00:00,tETHUSD,2436.9,2437,-55,-0.02207151,2436.9,7054.3241535,2526.4,2406.1,1457539475000
2026-08-29T04:47:03.356333+00:00,tETHUSD,2438.5,2438.9,-49.5,-0.0198939,2438.7,6893.37729169,2526.4,2406.1,1457539475000
2026-08-29T05:47:03.556854+00:00,tETHUSD,2440.8,2440.9,-62.8,-0.02508288,2440.9,6805.4930397,2526.4,2406.1,1457539475000
2026-08-29T06:47:03.530111+00:00,tETHUSD,2434.1,2434.3,-69.2,-0.02764241,2434.2,6771.64959132,2526.4,2406.1,1457539475000
2026-08-29T07:47:03.669622+00:00,tETHUSD,2437.2,2437.3,-67.1,-0.02679498,2437.1,6612.32003637,2526.4,2406.1,1457539475000
2026-08-29T08:47:03.108025+00:00,tETHUSD,2432.4,2432.8,-60.5,-0.02426698,2432.6,6476.13849003,2526.4,2406.1,1457539475000
2026-08-29T09:47:03.984104+00:00,tETHUSD,2435.8,2436,-55.1,-0.02212052,2435.8,6319.13708403,2526.4,2406.1,1457539475000
2026-08-29T10:47:03.319362+00:00,tETHUSD,2435.6,2435.7,-75.6,-0.03010393,2435.7,7036.70391669,2526.4,2406.1,1457539475000
2026-08-29T11:47:03.652364+00:00,tETHUSD,2436.1,2436.2,-70.8,-0.02824318,2436,7860.08094441,2526.4,2406.1,1457539475000
2026-08-29T12:47:03.143322+00:00,tETHUSD,2434.2,2434.3,-69.9,-0.02791311,2434.3,9153.50303948,2526.4,2406.1,1457539475000
2026-08-29T13:47:03.914502+00:00,tETHUSD,2434.4,2434.6,-90.7,-0.03591652,2434.6,9304.89656611,2526.4,2406.1,1457539475000
2026-08-29T14:47:04.351170+00:00,tETHUSD,2448,2448.4,-72.4,-0.02873016,2447.6,8671.92310536,2520,2406.1,1457539475000
2026-08-29T15:47:03.987191+00:00,tETHUSD,2445,2445.2,-29.4,-0.01187975,2445.4,8228.68916671,2474.8,2406.1,1457539475000
2026-08-29T16:47:03.398612+00:00,tETHUSD,2449.9,2450.5,3.8,0.00155356,2449.8,7011.27846999,2456.1,2418.1,1457539475000
2026-08-29T17:47:03.498031+00:00,tETHUSD,2450.8,2451,5.5,0.00224903,2451,6910.65817581,2456.1,2418.1,1457539475000
2026-08-29T18:47:04.040291+00:00,tETHUSD,2453.8,2453.9,15.9,0.00652201,2453.8,6580.64588612,2456.1,2422,1457539475000
2026-08-29T19:47:03.684585+00:00,tETHUSD,2455.9,2456,19.5,0.00800328,2456,6509.02841501,2459.1,2422,1457539475000
2026-08-29T20:47:03.552760+00:00,tETHUSD,2453.4,2453.5,23.7,0.00975429,2453.4,6023.8563947,2459.1,2422,1457539475000
2026-08-29T21:47:03.433780+00:00,tETHUSD,2451.2,2451.5,21.5,0.0088481,2451.4,5942.47046289,2459.1,2423,1457539475000
2026-08-29T22:47:03.504168+00:00,tETHUSD,2452.2,2452.3,10.1,0.00413545,2452.4,5756.34261988,2459.1,2430.5,1457539475000
2026-08-29T23:47:03.338370+00:00,tETHUSD,2457.7,2457.9,12.4,0.00507095,2457.7,5586.70311022,2459.1,2430.5,1457539475000
