collected_at,market,candle_key,mts,open,close,high,low,volume
2026-09-09T00:47:02.829538+00:00,fETH,trade:1h:a30:p2:p30,1788912000000,2.998e-05,1.2e-05,2.998e-05,2e-07,2.13249776
2026-09-09T01:47:03.154151+00:00,fETH,trade:1h:a30:p2:p30,1788915600000,2.998e-05,2.998e-05,2.998e-05,6e-06,22.92916991
2026-09-09T02:47:03.115514+00:00,fETH,trade:1h:a30:p2:p30,1788919200000,1e-05,1.4e-06,1e-05,2e-07,6.57795327
2026-09-09T03:47:03.429840+00:00,fETH,trade:1h:a30:p2:p30,1788922800000,2e-07,2e-07,2e-07,2e-07,1.61638343
2026-09-09T04:47:03.395976+00:00,fETH,trade:1h:a30:p2:p30,1788926400000,1e-05,4e-07,1e-05,2e-07,5.78616256
2026-09-09T05:47:03.783837+00:00,fETH,trade:1h:a30:p2:p30,1788930000000,1e-05,4.3e-07,1e-05,2e-07,2.7330595300000002
2026-09-09T06:47:03.447265+00:00,fETH,trade:1h:a30:p2:p30,1788933600000,2.599e-05,2.924e-05,2.924e-05,2.599e-05,3.32438639
2026-09-09T07:47:03.389228+00:00,fETH,trade:1h:a30:p2:p30,1788937200000,2.712e-05,2e-07,4.71e-05,2e-07,19.74573075
2026-09-09T08:47:03.486079+00:00,fETH,trade:1h:a30:p2:p30,1788940800000,2.998e-05,4.3e-07,5.25e-05,2e-07,210.19654695
2026-09-09T09:47:03.229065+00:00,fETH,trade:1h:a30:p2:p30,1788944400000,4.352e-05,3.5e-07,4.71e-05,2e-07,47.175665200000005
2026-09-09T10:47:03.359085+00:00,fETH,trade:1h:a30:p2:p30,1788948000000,4.682e-05,5.479e-05,5.479e-05,2e-07,63.961536960000004
2026-09-09T11:47:03.355253+00:00,fETH,trade:1h:a30:p2:p30,1788951600000,4.624e-05,5.479e-05,5.479e-05,6e-06,105.45770122
2026-09-09T12:47:03.344778+00:00,fETH,trade:1h:a30:p2:p30,1788955200000,1.58e-05,4.3e-07,1.58e-05,2e-07,5.20143631
2026-09-09T13:47:04.008689+00:00,fETH,trade:1h:a30:p2:p30,1788958800000,1.2e-05,1.4e-06,5e-05,2e-07,107.49655269
2026-09-09T14:47:03.621975+00:00,fETH,trade:1h:a30:p2:p30,1788962400000,1.58e-05,4.3e-07,2.5e-05,2e-07,20.21599523
2026-09-09T15:47:03.444278+00:00,fETH,trade:1h:a30:p2:p30,1788966000000,2.499e-05,2e-05,2.5e-05,6e-06,30.24115419
2026-09-09T16:47:03.740838+00:00,fETH,trade:1h:a30:p2:p30,1788969600000,1.58e-05,4.3e-07,1.998e-05,4.3e-07,2.38564554
2026-09-09T17:47:03.879346+00:00,fETH,trade:1h:a30:p2:p30,1788973200000,1.2e-05,1.452e-05,1.693e-05,2e-07,15.368637960000001
2026-09-09T18:47:04.269966+00:00,fETH,trade:1h:a30:p2:p30,1788976800000,2.498e-05,1.922e-05,2.5e-05,1.922e-05,233.58137377
2026-09-09T19:47:03.556423+00:00,fETH,trade:1h:a30:p2:p30,1788980400000,2e-07,1.4e-06,1.238e-05,2e-07,3.75916639
2026-09-09T20:47:03.233077+00:00,fETH,trade:1h:a30:p2:p30,1788984000000,1.476e-05,2e-07,3e-05,2e-07,302.63904485
2026-09-09T21:47:02.963120+00:00,fETH,trade:1h:a30:p2:p30,1788987600000,3.5e-05,5.508e-05,5.508e-05,2e-07,597.46077824
2026-09-09T22:47:04.032836+00:00,fETH,trade:1h:a30:p2:p30,1788991200000,5.5e-05,5.505e-05,5.505e-05,2e-07,462.86194247000003
2026-09-09T23:47:03.394446+00:00,fETH,trade:1h:a30:p2:p30,1788994800000,5.53e-05,5.531e-05,5.531e-05,2e-07,419.98360319
