collected_at,market,bid,ask,daily_change,daily_change_perc,last_price,volume,high,low,first_trade
2026-08-26T00:47:03.691572+00:00,tBTCUSD,78421,78428,-1577,-0.0197125,78423,1071.66299591,81300,77854,1358182043000
2026-08-26T01:47:03.960721+00:00,tBTCUSD,78810,78821,-1128,-0.01410864,78823,1056.20620912,81300,77854,1358182043000
2026-08-26T02:47:03.374927+00:00,tBTCUSD,79153,79166,-1815,-0.02241571,79155,993.68844048,80970,77854,1358182043000
2026-08-26T03:47:03.997189+00:00,tBTCUSD,78997,79010,-1605,-0.01991093,79004,911.43708856,80946,77854,1358182043000
2026-08-26T04:47:03.510925+00:00,tBTCUSD,78910,78916,-1669,-0.02071182,78913,903.66637024,80946,77854,1358182043000
2026-08-26T05:47:03.715160+00:00,tBTCUSD,79065,79075,-1795,-0.02219886,79065,930.2068864,80946,77854,1358182043000
2026-08-26T06:47:03.688107+00:00,tBTCUSD,78948,78956,-1859,-0.02300486,78950,901.70647377,80809,77854,1358182043000
2026-08-26T07:47:03.758597+00:00,tBTCUSD,78997,79000,-973,-0.01216676,78999,837.96846618,80262,77854,1358182043000
2026-08-26T08:47:04.049633+00:00,tBTCUSD,78949,78954,-994,-0.01243261,78957,831.25151465,79960,77854,1358182043000
2026-08-26T09:47:04.166377+00:00,tBTCUSD,78336,78344,-1018,-0.01282811,78339,885.99865817,79599,77854,1358182043000
2026-08-26T10:47:04.860883+00:00,tBTCUSD,78684,78695,-731,-0.00920539,78679,909.19646985,79599,77854,1358182043000
2026-08-26T11:47:04.047269+00:00,tBTCUSD,78395,78404,-777,-0.00981408,78395,881.13527128,79599,77854,1358182043000
2026-08-26T12:47:04.135153+00:00,tBTCUSD,78203,78231,-886,-0.0111986,78231,809.79580779,79599,77854,1358182043000
2026-08-26T13:47:03.844671+00:00,tBTCUSD,78376,78390,-698,-0.00882717,78376,730.69375359,79599,77854,1358182043000
2026-08-26T14:47:04.126850+00:00,tBTCUSD,77934,77943,-1441,-0.01815342,77938,683.59741527,79599,77854,1358182043000
2026-08-26T15:47:03.884135+00:00,tBTCUSD,78046,78058,-1541,-0.01935954,78058,723.72998365,79599,77627,1358182043000
2026-08-26T16:47:03.907817+00:00,tBTCUSD,77983,77994,-1193,-0.0150677,77983,714.26718668,79394,77627,1358182043000
2026-08-26T17:47:03.456465+00:00,tBTCUSD,78414,78420,-989,-0.01245686,78405,717.87265889,79394,77627,1358182043000
2026-08-26T18:47:03.619704+00:00,tBTCUSD,78370,78377,-821,-0.01036721,78371,716.33809941,79270,77627,1358182043000
2026-08-26T19:47:04.166315+00:00,tBTCUSD,78455,78463,-523,-0.00662243,78451,707.78632018,79270,77627,1358182043000
2026-08-26T20:47:04.815476+00:00,tBTCUSD,78390,78397,91,0.0011622,78391,680.57481303,79270,77627,1358182043000
2026-08-26T21:47:04.292100+00:00,tBTCUSD,78705,78713,-242,-0.00306519,78709,624.82405482,79270,77627,1358182043000
2026-08-26T22:47:03.929099+00:00,tBTCUSD,78677,78688,-302,-0.00382356,78682,639.32524425,79270,77627,1358182043000
2026-08-26T23:47:04.408312+00:00,tBTCUSD,79104,79109,474,0.00602785,79109,667.00626176,79270,77627,1358182043000
