collected_at,market,frr,bid,bid_period,bid_size,ask,ask_period,ask_size,daily_change,daily_change_perc,last_price,volume,high,low,first_trade,frr_amount_available
2026-09-07T00:47:03.374739+00:00,fBTC,2.7397260273972602e-08,2e-08,100,0.8076823,1e-08,15,608.72230934,1e-08,0.0001,3e-08,89.85462823,3e-08,1e-08,1469734183000,467.70625786
2026-09-07T01:47:03.947532+00:00,fBTC,2.7397260273972602e-08,2e-08,100,0.8076823,2e-08,2,605.9253224,1e-08,0.0001,3e-08,90.11700837,3e-08,1e-08,1469734183000,467.57837881
2026-09-07T02:47:03.750284+00:00,fBTC,2.7397260273972602e-08,2e-08,100,0.8076823,2.73e-08,10,616.66987964,0,0,3e-08,90.26615791,3e-08,1e-08,1469734183000,470.73056137
2026-09-07T03:47:03.590255+00:00,fBTC,2.7397260273972602e-08,2e-08,100,0.8076823,2.73e-08,10,616.66987964,0,0,3e-08,90.26615791,3e-08,1e-08,1469734183000,470.73056137
2026-09-07T04:47:03.591496+00:00,fBTC,2.7397260273972602e-08,2e-08,100,0.8076823,2e-08,2,620.11338555,1e-08,0.0001,3e-08,90.2685405,3e-08,1e-08,1469734183000,470.44701278
2026-09-07T05:47:04.565774+00:00,fBTC,2.7397260273972602e-08,2e-08,100,0.8076823,2e-08,2,620.11338555,1e-08,0.0001,3e-08,90.2685405,3e-08,1e-08,1469734183000,470.44701278
2026-09-07T06:47:03.619365+00:00,fBTC,2.7397260273972602e-08,2e-08,100,0.8076823,2e-08,2,623.05664981,-1e-08,-0.0001,2e-08,89.95600346,3e-08,1e-08,1469734183000,473.84096058
2026-09-07T07:47:04.051523+00:00,fBTC,2.7397260273972602e-08,2e-08,100,0.8326823,2e-08,2,613.84840012,-1e-08,-0.0001,2e-08,86.81037162,3e-08,1e-08,1469734183000,473.84096058
2026-09-07T08:47:04.155936+00:00,fBTC,2.7397260273972602e-08,2e-08,100,0.81687848,2e-08,2,486.43593931,-1e-08,-0.0001,2e-08,232.36940362,3e-08,1e-08,1469734183000,352.06500531
2026-09-07T09:47:04.449016+00:00,fBTC,2.7397260273972602e-08,2e-08,100,0.81687848,2e-08,2,486.43593931,-1e-08,-0.0001,2e-08,232.36940362,3e-08,1e-08,1469734183000,352.06500531
2026-09-07T10:47:04.045883+00:00,fBTC,3.0136986301369865e-08,2e-08,100,0.8076823,2e-08,2,805.77767375,-2e-08,-0.0002,1e-08,232.03873002,3e-08,1e-08,1469734183000,377.03701937
2026-09-07T11:47:04.363176+00:00,fBTC,3.0136986301369865e-08,2e-08,100,0.8076823,1e-08,15,805.93675716,0,0,3e-08,232.42278219,3e-08,1e-08,1469734183000,377.03701937
2026-09-07T12:47:03.801333+00:00,fBTC,3.0136986301369865e-08,2e-08,100,0.8076823,1e-08,2,439.9957897,-2e-08,-0.0002,1e-08,232.3824624,3e-08,1e-08,1469734183000,384.50393139
2026-09-07T13:47:05.058450+00:00,fBTC,3.0136986301369865e-08,2e-08,100,0.8076823,2e-08,2,834.08211293,0,0,3e-08,222.18161465,3e-08,1e-08,1469734183000,400.90209045
2026-09-07T14:47:03.865686+00:00,fBTC,3.0136986301369865e-08,2e-08,100,0.8076823,2e-08,2,822.94656244,-1e-08,-0.0001,2e-08,222.98837608,3e-08,1e-08,1469734183000,402.65251577
2026-09-07T15:47:03.888817+00:00,fBTC,2.7397260273972602e-08,2e-08,100,0.8076823,2.7397260273972602e-08,30,754.89952409,1e-08,0.0001,3e-08,237.30745841,3e-08,1e-08,1469734183000,403.50107466
2026-09-07T16:47:04.246053+00:00,fBTC,2.7397260273972602e-08,2e-08,100,0.8076823,2e-08,2,675.60294487,1e-08,0.0001,2e-08,310.30857632,3e-08,1e-08,1469734183000,308.16817623
2026-09-07T17:47:04.855923+00:00,fBTC,2.7397260273972602e-08,2e-08,100,0.8076823,2.5e-08,2,419.13914858,1e-08,0.0001,3e-08,310.62157341,3e-08,1e-08,1469734183000,307.42495729
2026-09-07T18:47:04.223463+00:00,fBTC,3.0136986301369865e-08,2e-08,100,0.8076823,2e-08,2,723.1099604,0,0,2e-08,318.00624796,3e-08,1e-08,1469734183000,341.69004329
2026-09-07T19:47:03.599812+00:00,fBTC,3.0136986301369865e-08,2e-08,100,0.8076823,2e-08,2,818.08860103,1e-08,0.0001,3e-08,318.75444781,3e-08,1e-08,1469734183000,405.04125669
2026-09-07T20:47:04.172864+00:00,fBTC,3.0136986301369865e-08,2e-08,100,0.8076823,2e-08,2,883.02268866,0,0,2e-08,322.23239468,3e-08,1e-08,1469734183000,472.97313328
2026-09-07T21:47:03.877832+00:00,fBTC,2.7397260273972602e-08,2e-08,100,0.8076823,2.7273456e-08,2,573.61805623,0,0,3e-08,321.21794154,3e-08,1e-08,1469734183000,472.77806316
2026-09-07T22:47:03.690840+00:00,fBTC,2.7397260273972602e-08,2e-08,100,0.8076823,2.5e-08,2,535.57858521,-2e-08,-0.0002,1e-08,349.15175419,3e-08,1e-08,1469734183000,473.07459246
2026-09-07T23:47:04.284434+00:00,fBTC,2.7397260273972602e-08,2e-08,100,0.8076823,2.71e-08,2,544.2014581,-2e-08,-0.0002,1e-08,349.81849229,3e-08,1e-08,1469734183000,473.07459246
