collected_at,market,candle_key,mts,open,close,high,low,volume
2026-08-20T00:47:02.875520+00:00,fUSD,trade:1h:a30:p2:p30,1787184000000,0.00014,0.00014255,0.00021918,0.00014,1211268.8028698901
2026-08-20T01:47:03.070078+00:00,fUSD,trade:1h:a30:p2:p30,1787187600000,0.0001489,0.00014879,0.00022161,0.00013964,2032867.79716579
2026-08-20T02:47:02.973609+00:00,fUSD,trade:1h:a30:p2:p30,1787191200000,0.00013941,0.000149,0.0002,0.00013941,1010125.77599401
2026-08-20T03:47:03.458850+00:00,fUSD,trade:1h:a30:p2:p30,1787194800000,0.00013904,0.00015,0.00021867,0.00013904,1929044.56236589
2026-08-20T04:47:03.687372+00:00,fUSD,trade:1h:a30:p2:p30,1787198400000,0.00014149,0.00014,0.00021572,0.00014,1423586.05250513
2026-08-20T05:47:03.288041+00:00,fUSD,trade:1h:a30:p2:p30,1787202000000,0.00014199,0.00021047,0.00021276,0.0001399,3835378.74622346
2026-08-20T06:47:03.013317+00:00,fUSD,trade:1h:a30:p2:p30,1787205600000,0.00015299,0.00021918,0.00021918,0.00015299,2718000.01205675
2026-08-20T07:47:02.968931+00:00,fUSD,trade:1h:a30:p2:p30,1787209200000,0.00014994,0.000139,0.00025,8e-05,4987031.78230756
2026-08-20T08:47:03.650679+00:00,fUSD,trade:1h:a30:p2:p30,1787212800000,0.000139,0.00024625,0.00024625,8e-05,2700729.4224037197
2026-08-20T09:47:02.930825+00:00,fUSD,trade:1h:a30:p2:p30,1787216400000,0.000175,0.00014322,0.00024625,0.00011984,1416864.28407867
2026-08-20T10:47:03.036688+00:00,fUSD,trade:1h:a30:p2:p30,1787220000000,0.00014675,0.0002478,0.00025354,0.000121,3451615.77837691
2026-08-20T11:47:03.188998+00:00,fUSD,trade:1h:a30:p2:p30,1787223600000,0.00016712,0.00010959,0.00031432,0.00010959,30133533.247158088
2026-08-20T12:47:03.479565+00:00,fUSD,trade:1h:a30:p2:p30,1787227200000,0.00017297,0.00024894,0.00027297,0.00010959,737838.35180879
2026-08-20T13:47:03.510469+00:00,fUSD,trade:1h:a30:p2:p30,1787230800000,0.00019177,0.00021917,0.0002727,0.00014988,2335666.16475559
2026-08-20T14:47:04.498646+00:00,fUSD,trade:1h:a30:p2:p30,1787234400000,0.000212,0.00010959,0.000282,0.00010959,5680408.85186588
2026-08-20T15:47:04.210507+00:00,fUSD,trade:1h:a30:p2:p30,1787238000000,0.00019224,0.00014996,0.00026976,0.00010959,2272407.29345963
2026-08-20T16:47:02.921033+00:00,fUSD,trade:1h:a30:p2:p30,1787241600000,0.00014684,0.00014997,0.00026778,0.000142,1800006.57718262
2026-08-20T17:47:03.047594+00:00,fUSD,trade:1h:a30:p2:p30,1787245200000,0.000139,0.00015,0.00026283,0.000134,736387.4793796
2026-08-20T18:47:03.319755+00:00,fUSD,trade:1h:a30:p2:p30,1787248800000,0.000139,0.0001391,0.00023073,0.00012928,801024.91145918
2026-08-20T19:47:03.433129+00:00,fUSD,trade:1h:a30:p2:p30,1787252400000,0.00013757,0.00015,0.00025906,0.00013757,6118410.28044685
2026-08-20T20:47:03.488296+00:00,fUSD,trade:1h:a30:p2:p30,1787256000000,0.0002152,0.00023185,0.000262,0.000124,4866646.22768471
2026-08-20T21:47:03.474869+00:00,fUSD,trade:1h:a30:p2:p30,1787259600000,0.00025519,0.00024658,0.00026002,0.000144,4309435.14631154
2026-08-20T22:47:03.535514+00:00,fUSD,trade:1h:a30:p2:p30,1787263200000,0.00025977,0.00015931,0.0002678,0.00011984,4785191.13279169
2026-08-20T23:47:03.138703+00:00,fUSD,trade:1h:a30:p2:p30,1787266800000,0.00014923,0.00014,0.00023846,0.00014,3970557.15902033
