collected_at,market,frr,bid,bid_period,bid_size,ask,ask_period,ask_size,daily_change,daily_change_perc,last_price,volume,high,low,first_trade,frr_amount_available
2026-08-19T00:47:03.045803+00:00,fBTC,3.0136986301369865e-08,3e-08,120,1.36218666,2.5e-08,2,824.84299936,0,0,3e-08,79.91125662,3e-08,1e-08,1469734183000,819.77685197
2026-08-19T01:47:03.004157+00:00,fBTC,3.0136986301369865e-08,3e-08,120,1.36218666,2.94365232e-08,2,923.57520942,0,0,3e-08,79.89627421,3e-08,1e-08,1469734183000,819.71390477
2026-08-19T02:47:03.185298+00:00,fBTC,3.0136986301369865e-08,3e-08,120,1.36218666,2e-08,2,923.25856201,-2e-08,-0.0002,1e-08,79.41842788,3e-08,1e-08,1469734183000,819.71390477
2026-08-19T03:47:03.084630+00:00,fBTC,3.0136986301369865e-08,3e-08,120,1.36218666,2.97186624e-08,2,924.17674665,0,0,3e-08,84.37608242,3e-08,1e-08,1469734183000,818.74648331
2026-08-19T04:47:02.692153+00:00,fBTC,3.0136986301369865e-08,3e-08,120,1.36218666,3.0136986301369865e-08,30,1155.85473477,0,0,3e-08,85.47806443,3e-08,1e-08,1469734183000,818.19830748
2026-08-19T05:47:03.413281+00:00,fBTC,3.0136986301369865e-08,3e-08,120,1.36218666,3e-08,2,1152.72944841,0,0,3e-08,80.4390966,3e-08,1e-08,1469734183000,818.19830748
2026-08-19T06:38:38.223362+00:00,fBTC,3.0136986301369865e-08,3e-08,120,1.36218666,3.0136986301369865e-08,30,1156.42749561,0,0,3e-08,75.64127671,3e-08,1e-08,1469734183000,818.10813999
2026-08-19T07:13:21.370550+00:00,fBTC,3.0136986301369865e-08,3e-08,120,1.36218666,3.0136986301369865e-08,30,1156.42749561,0,0,3e-08,75.64127671,3e-08,1e-08,1469734183000,818.10813999
2026-08-19T07:47:03.690025+00:00,fBTC,3.0136986301369865e-08,3e-08,120,1.36218666,2e-08,2,1081.11003899,0,0,3e-08,144.83913416000001,3e-08,1e-08,1469734183000,741.59444276
2026-08-19T08:47:03.775045+00:00,fBTC,3.0136986301369865e-08,3e-08,120,1.36218666,2e-08,2,1087.5350168,0,0,3e-08,145.67630624,3e-08,1e-08,1469734183000,754.61461418
2026-08-19T09:47:03.451593+00:00,fBTC,3.0136986301369865e-08,3e-08,120,1.36218666,3.0136986301369865e-08,30,1095.81096196,0,0,3e-08,147.2431834,3e-08,1e-08,1469734183000,752.99712818
2026-08-19T10:47:03.656591+00:00,fBTC,3.0136986301369865e-08,3e-08,120,1.36218666,3.0136986301369865e-08,30,1095.81096196,0,0,3e-08,147.2431834,3e-08,1e-08,1469734183000,752.99712818
2026-08-19T11:47:02.603566+00:00,fBTC,3.0136986301369865e-08,3e-08,120,1.36218666,3.0136986301369865e-08,30,1091.04776506,0,0,3e-08,127.00119104,3e-08,1e-08,1469734183000,750.90054353
2026-08-19T12:47:03.301334+00:00,fBTC,3.0136986301369865e-08,3e-08,120,1.36218666,3.0136986301369865e-08,30,1099.8228321,0,0,3e-08,128.65807203,3e-08,1e-08,1469734183000,748.37668488
2026-08-19T13:47:04.564238+00:00,fBTC,3.0136986301369865e-08,3e-08,120,1.36218666,2e-08,2,858.01270616,-2e-08,-0.0002,1e-08,128.97266739,3e-08,1e-08,1469734183000,747.0761591
2026-08-19T14:47:04.235739+00:00,fBTC,3.0136986301369865e-08,3e-08,120,1.36218666,2e-08,2,850.96577245,0,0,3e-08,133.16619971,3e-08,1e-08,1469734183000,748.6499572
2026-08-19T15:47:03.115704+00:00,fBTC,3.0136986301369865e-08,3e-08,120,1.35261154,2e-08,2,859.24880916,0,0,3e-08,139.11112069,3e-08,1e-08,1469734183000,737.72909506
2026-08-19T16:47:03.352065+00:00,fBTC,3.0136986301369865e-08,3.1e-08,59,1.37261154,2e-08,2,819.21259468,0,0,3e-08,166.28203471,3e-08,1e-08,1469734183000,711.48318119
2026-08-19T17:47:04.016012+00:00,fBTC,3.0136986301369865e-08,3.1e-08,59,1.40261154,2e-08,2,823.05588392,0,0,3e-08,172.47997865,3e-08,1e-08,1469734183000,709.96222977
2026-08-19T18:47:03.643432+00:00,fBTC,3.0136986301369865e-08,3.1e-08,59,1.39261154,3e-08,5,822.69865557,0,0,3e-08,166.98556691,3e-08,1e-08,1469734183000,715.91930455
2026-08-19T19:47:04.202125+00:00,fBTC,3.0136986301369865e-08,3.1e-08,59,1.39261154,2.99067552e-08,2,834.36801596,0,0,3e-08,160.09623876,3e-08,1e-08,1469734183000,716.84074739
2026-08-19T20:47:03.092987+00:00,fBTC,3.0136986301369865e-08,3e-08,120,1.38261154,2.9624616e-08,2,832.02015444,0,0,3e-08,169.92915395,3e-08,1e-08,1469734183000,707.03115224
2026-08-19T21:47:03.507447+00:00,fBTC,3.0136986301369865e-08,3e-08,120,1.38261154,2e-08,2,851.52008699,0,0,3e-08,189.29236792,3e-08,1e-08,1469734183000,714.83092824
2026-08-19T22:47:04.035979+00:00,fBTC,3.0136986301369865e-08,3e-08,120,1.38261154,2.95305696e-08,2,854.65911715,0,0,3e-08,199.56371825,3e-08,1e-08,1469734183000,719.63236603
2026-08-19T23:47:03.353163+00:00,fBTC,3.0136986301369865e-08,3e-08,120,1.41261154,2.98127088e-08,2,854.31273326,0,0,3e-08,199.4942083,3e-08,1e-08,1469734183000,719.63236603
