collected_at,market,mts,frr,avg_period,funding_amount,funding_amount_used,funding_below_threshold,payload_json
2026-09-02T00:47:03.899090+00:00,fBTC,1788307500000,0,33.92,912.15085887,911.52302055,2416.67743279,"[1788307500000, null, null, 0, 33.92, null, null, 912.15085887, 911.52302055, null, null, 2416.67743279, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-02T01:47:03.588219+00:00,fBTC,1788311100000,0,33.77,912.25691897,911.58488065,2417.30413076,"[1788311100000, null, null, 0, 33.77, null, null, 912.25691897, 911.58488065, null, null, 2417.30413076, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-02T02:47:04.152413+00:00,fBTC,1788314700000,0,33.86,912.16423036,911.49219204,2413.87131306,"[1788314700000, null, null, 0, 33.86, null, null, 912.16423036, 911.49219204, null, null, 2413.87131306, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-02T03:47:03.798799+00:00,fBTC,1788318300000,0,33.85,912.16423036,911.49219204,2404.38230061,"[1788318300000, null, null, 0, 33.85, null, null, 912.16423036, 911.49219204, null, null, 2404.38230061, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-02T04:47:03.881057+00:00,fBTC,1788321900000,0,33.76,912.0061485,911.29157777,2437.33081681,"[1788321900000, null, null, 0, 33.76, null, null, 912.0061485, 911.29157777, null, null, 2437.33081681, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-02T05:47:03.926250+00:00,fBTC,1788325500000,0,33.34,911.92739182,911.21282109,2434.59056434,"[1788325500000, null, null, 0, 33.34, null, null, 911.92739182, 911.21282109, null, null, 2434.59056434, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-02T06:47:03.843994+00:00,fBTC,1788329100000,0,33.29,911.89417436,911.17960363,2435.17703255,"[1788329100000, null, null, 0, 33.29, null, null, 911.89417436, 911.17960363, null, null, 2435.17703255, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-02T07:47:04.170996+00:00,fBTC,1788332700000,0,33.66,909.45875883,908.7441881,2397.38322462,"[1788332700000, null, null, 0, 33.66, null, null, 909.45875883, 908.7441881, null, null, 2397.38322462, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-02T08:47:03.970298+00:00,fBTC,1788336300000,0,33.74,915.33592892,914.6125458,2429.38658763,"[1788336300000, null, null, 0, 33.74, null, null, 915.33592892, 914.6125458, null, null, 2429.38658763, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-02T09:47:03.630517+00:00,fBTC,1788339900000,0,33.83,914.69482591,913.97144279,2429.1589972,"[1788339900000, null, null, 0, 33.83, null, null, 914.69482591, 913.97144279, null, null, 2429.1589972, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-02T10:47:03.802603+00:00,fBTC,1788343500000,0,33.74,916.49511739,915.77173427,2429.67093323,"[1788343500000, null, null, 0, 33.74, null, null, 916.49511739, 915.77173427, null, null, 2429.67093323, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-02T11:47:03.866795+00:00,fBTC,1788347100000,0,33.51,915.72248694,914.99910382,2412.10699097,"[1788347100000, null, null, 0, 33.51, null, null, 915.72248694, 914.99910382, null, null, 2412.10699097, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-02T12:47:04.060480+00:00,fBTC,1788350700000,0,33.56,909.9734359,909.24545278,2408.48912356,"[1788350700000, null, null, 0, 33.56, null, null, 909.9734359, 909.24545278, null, null, 2408.48912356, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-02T13:47:04.415147+00:00,fBTC,1788354300000,0,33.84,905.41534442,904.7955613,2412.91596343,"[1788354300000, null, null, 0, 33.84, null, null, 905.41534442, 904.7955613, null, null, 2412.91596343, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-02T14:47:04.447149+00:00,fBTC,1788357900000,0,33.75,909.60641991,908.98663679,2377.92938239,"[1788357900000, null, null, 0, 33.75, null, null, 909.60641991, 908.98663679, null, null, 2377.92938239, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-02T15:47:04.124105+00:00,fBTC,1788361500000,0,33.65,909.14880038,908.52901726,2434.58389473,"[1788361500000, null, null, 0, 33.65, null, null, 909.14880038, 908.52901726, null, null, 2434.58389473, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-02T16:47:04.032682+00:00,fBTC,1788365100000,0,33.53,904.08077286,903.46098974,2402.57520291,"[1788365100000, null, null, 0, 33.53, null, null, 904.08077286, 903.46098974, null, null, 2402.57520291, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-02T17:47:04.246878+00:00,fBTC,1788368700000,0,33.57,909.02507831,908.40529519,2369.69182065,"[1788368700000, null, null, 0, 33.57, null, null, 909.02507831, 908.40529519, null, null, 2369.69182065, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-02T18:47:04.132293+00:00,fBTC,1788372300000,0,34.07,910.11628227,909.49649915,2415.37905552,"[1788372300000, null, null, 0, 34.07, null, null, 910.11628227, 909.49649915, null, null, 2415.37905552, null, null, null, null, null, null, null, null, null, null, null, null]"
