collected_at,market,mts,frr,avg_period,funding_amount,funding_amount_used,funding_below_threshold,payload_json
2026-09-02T00:47:03.899090+00:00,fUST,1788307500000,6.5e-07,73.94,393264116.3199437,339405450.5515607,113386056.88441281,"[1788307500000, null, null, 6.5e-07, 73.94, null, null, 393264116.3199437, 339405450.5515607, null, null, 113386056.88441281, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-02T01:47:03.588219+00:00,fUST,1788311100000,6.5e-07,74.09,393146587.1035201,339284877.3367202,113604456.85191551,"[1788311100000, null, null, 6.5e-07, 74.09, null, null, 393146587.1035201, 339284877.3367202, null, null, 113604456.85191551, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-02T02:47:04.152413+00:00,fUST,1788314700000,6.5e-07,73.71,393382065.07578665,339500681.4948064,113403750.60513665,"[1788314700000, null, null, 6.5e-07, 73.71, null, null, 393382065.07578665, 339500681.4948064, null, null, 113403750.60513665, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-02T03:47:03.798799+00:00,fUST,1788318300000,6.5e-07,73.66,393235248.69106376,339336738.7918677,107496285.72297852,"[1788318300000, null, null, 6.5e-07, 73.66, null, null, 393235248.69106376, 339336738.7918677, null, null, 107496285.72297852, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-02T04:47:03.881057+00:00,fUST,1788321900000,6.5e-07,73.53,394645535.26681113,340751140.84734035,104154422.93597177,"[1788321900000, null, null, 6.5e-07, 73.53, null, null, 394645535.26681113, 340751140.84734035, null, null, 104154422.93597177, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-02T05:47:03.926250+00:00,fUST,1788325500000,6.5e-07,73.44,394697701.5583328,340794557.2641762,110770435.89319263,"[1788325500000, null, null, 6.5e-07, 73.44, null, null, 394697701.5583328, 340794557.2641762, null, null, 110770435.89319263, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-02T06:47:03.843994+00:00,fUST,1788329100000,6.5e-07,73.36,394938795.340338,341029038.49179095,110643113.58726883,"[1788329100000, null, null, 6.5e-07, 73.36, null, null, 394938795.340338, 341029038.49179095, null, null, 110643113.58726883, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-02T07:47:04.170996+00:00,fUST,1788332700000,6.5e-07,73.05,396480906.07418686,342564709.2255166,107636033.72165437,"[1788332700000, null, null, 6.5e-07, 73.05, null, null, 396480906.07418686, 342564709.2255166, null, null, 107636033.72165437, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-02T08:47:03.970298+00:00,fUST,1788336300000,6.5e-07,72.66,397317596.04680896,343393991.43413943,106974114.93881181,"[1788336300000, null, null, 6.5e-07, 72.66, null, null, 397317596.04680896, 343393991.43413943, null, null, 106974114.93881181, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-02T09:47:03.630517+00:00,fUST,1788339900000,6.5e-07,71.64,400390043.3709742,346407840.7983115,105888401.12096006,"[1788339900000, null, null, 6.5e-07, 71.64, null, null, 400390043.3709742, 346407840.7983115, null, null, 105888401.12096006, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-02T10:47:03.802603+00:00,fUST,1788343500000,6.5e-07,71.76,399454173.4230673,345571484.15429133,105389894.4390157,"[1788343500000, null, null, 6.5e-07, 71.76, null, null, 399454173.4230673, 345571484.15429133, null, null, 105389894.4390157, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-02T11:47:03.866795+00:00,fUST,1788347100000,6.5e-07,71.63,399833779.4576206,345935116.73243845,105918786.66216297,"[1788347100000, null, null, 6.5e-07, 71.63, null, null, 399833779.4576206, 345935116.73243845, null, null, 105918786.66216297, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-02T12:47:04.060480+00:00,fUST,1788350700000,6.5e-07,70.16,417497906.8993465,359135622.30488724,88119545.98112237,"[1788350700000, null, null, 6.5e-07, 70.16, null, null, 417497906.8993465, 359135622.30488724, null, null, 88119545.98112237, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-02T13:47:04.415147+00:00,fUST,1788354300000,6.5e-07,70.74,417810946.538991,359596908.84682506,88038686.0032304,"[1788354300000, null, null, 6.5e-07, 70.74, null, null, 417810946.538991, 359596908.84682506, null, null, 88038686.0032304, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-02T14:47:04.447149+00:00,fUST,1788357900000,6.5e-07,71.11,426361516.619332,363718643.8917807,79124103.77447005,"[1788357900000, null, null, 6.5e-07, 71.11, null, null, 426361516.619332, 363718643.8917807, null, null, 79124103.77447005, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-02T15:47:04.124105+00:00,fUST,1788361500000,6.5e-07,71.28,427257946.95303714,364597044.96109396,78289203.18748426,"[1788361500000, null, null, 6.5e-07, 71.28, null, null, 427257946.95303714, 364597044.96109396, null, null, 78289203.18748426, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-02T16:47:04.032682+00:00,fUST,1788365100000,6.5e-07,71.34,446198099.1662239,365368071.31514484,58998010.78861088,"[1788365100000, null, null, 6.5e-07, 71.34, null, null, 446198099.1662239, 365368071.31514484, null, null, 58998010.78861088, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-02T17:47:04.246878+00:00,fUST,1788368700000,6.5e-07,70.03,448302521.64733845,367466212.6122273,57607435.23179653,"[1788368700000, null, null, 6.5e-07, 70.03, null, null, 448302521.64733845, 367466212.6122273, null, null, 57607435.23179653, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-02T18:47:04.132293+00:00,fUST,1788372300000,6.5e-07,69.39,450772024.88684046,369927041.05320823,54586206.24098054,"[1788372300000, null, null, 6.5e-07, 69.39, null, null, 450772024.88684046, 369927041.05320823, null, null, 54586206.24098054, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-02T19:47:04.694798+00:00,fUST,1788375900000,6.5e-07,70.9,449938896.8832401,369055377.1112186,55647879.52255853,"[1788375900000, null, null, 6.5e-07, 70.9, null, null, 449938896.8832401, 369055377.1112186, null, null, 55647879.52255853, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-02T20:47:04.307754+00:00,fUST,1788379500000,6.5e-07,70.36,449864910.4576757,368963517.8690308,55762328.52742998,"[1788379500000, null, null, 6.5e-07, 70.36, null, null, 449864910.4576757, 368963517.8690308, null, null, 55762328.52742998, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-02T21:47:03.252488+00:00,fUST,1788383100000,6.5e-07,70.31,449812810.60241014,368910392.9716441,55646639.26118453,"[1788383100000, null, null, 6.5e-07, 70.31, null, null, 449812810.60241014, 368910392.9716441, null, null, 55646639.26118453, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-02T22:47:03.248959+00:00,fUST,1788386700000,6.5e-07,70.36,449741905.0243607,368839487.6904616,55708623.9419358,"[1788386700000, null, null, 6.5e-07, 70.36, null, null, 449741905.0243607, 368839487.6904616, null, null, 55708623.9419358, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-02T23:47:03.170200+00:00,fUST,1788390300000,6.5e-07,69.93,447859716.9323059,366956201.38699067,55631479.43335144,"[1788390300000, null, null, 6.5e-07, 69.93, null, null, 447859716.9323059, 366956201.38699067, null, null, 55631479.43335144, null, null, null, null, null, null, null, null, null, null, null, null]"
