collected_at,market,frr,bid,bid_period,bid_size,ask,ask_period,ask_size,daily_change,daily_change_perc,last_price,volume,high,low,first_trade,frr_amount_available
2026-09-12T00:47:03.093183+00:00,fUSD,0.00030767123287671236,0.000273972602739726,120,18651918.83648544,0.000194345724768125,2,25619.88560014,0.00012397,0.8265,0.00027397,208743589.79626453,0.00030846,8.7e-06,1469734163000,114943087.2757005
2026-09-12T01:47:02.804156+00:00,fUSD,0.00030764657534246574,0.000273972602739726,120,17517640.23740698,0.00024355,3,138492.33180784,-6.45e-06,-0.0258,0.00024355,208975227.3853939,0.00030846,8.7e-06,1469734163000,114801716.50565527
2026-09-12T02:47:03.239738+00:00,fUSD,0.0003076849315068493,0.000273972602739726,120,17510793.23740698,0.00024799,2,51060.98800554,2.767e-05,0.1256,0.00024798,208114668.97465435,0.00030846,8.7e-06,1469734163000,114743614.90149944
2026-09-12T03:47:02.808991+00:00,fUSD,0.000307772602739726,0.000273972602739726,120,17508745.09131261,0.00024397260273972604,2,2049246.95043953,9.194e-05,0.6129,0.00024194,214886647.1296971,0.00030846,8.7e-06,1469734163000,114785589.79066063
2026-09-12T04:47:02.963399+00:00,fUSD,0.0003078657534246575,0.000273972602739726,120,16114116.27046239,0.00013987214611872146,2,4652.70741737,-1.013e-05,-0.0675,0.00013987,220940491.9956631,0.00030846,7.397e-05,1469734163000,114916729.34161727
2026-09-12T05:47:02.875352+00:00,fUSD,0.0003076986301369863,0.000273972602739726,120,19882847.02886087,0.00015001,2,13607.12410036,-5.701e-05,-0.2754,0.00014999,227168097.30601984,0.00030846,7.397e-05,1469734163000,114852897.50868303
2026-09-12T06:47:03.138499+00:00,fUSD,0.0003076328767123288,0.000273972602739726,120,18974645.432996,0.00015840000000000003,2,106978.42269324,9.751e-05,0.6501,0.00024751,230747251.03145957,0.00030846,7.397e-05,1469734163000,114902050.55119906
2026-09-12T07:47:03.477261+00:00,fUSD,0.0003075342465753425,0.000273972602739726,120,16986926.67384432,0.0001722171,2,1267763.14867227,-9.478e-05,-0.355,0.00017222,233667486.61043203,0.00030846,7.397e-05,1469734163000,107143962.8225529
2026-09-12T08:47:02.736869+00:00,fUSD,0.0003073123287671233,0.000273972602739726,120,15715696.79455497,0.00021328510139999998,2,30597.38191316,0.000113,0.7063,0.000273,232440925.30210772,0.00030846,7.397e-05,1469734163000,106623061.96275508
2026-09-12T09:47:02.982484+00:00,fUSD,0.0003072219178082192,0.000273972602739726,120,15571359.25634298,0.00015,3,16522.26695362,0.00012242,0.8161,0.00027242,233996052.37841594,0.00030846,7.397e-05,1469734163000,106471457.82607982
