collected_at,market,bid,ask,daily_change,daily_change_perc,last_price,volume,high,low,first_trade
2026-09-13T00:47:02.934338+00:00,tETHUSD,2518.9,2519,4.6,0.00182946,2519,154785.54122123,2538.1,2507.1,1457539475000
2026-09-13T01:47:03.182660+00:00,tETHUSD,2518.5,2518.6,4.1,0.00163061,2518.5,153650.05274208,2538.1,2507.1,1457539475000
2026-09-13T02:47:02.981322+00:00,tETHUSD,2518.8,2519,5,0.00198894,2518.9,156303.88407698,2538.1,2507.1,1457539475000
2026-09-13T03:47:02.760164+00:00,tETHUSD,2517.3,2517.5,5.4,0.0021496,2517.5,159972.18446205,2538.1,2507.1,1457539475000
2026-09-13T04:47:02.957383+00:00,tETHUSD,2516.9,2517.2,4.8,0.00191068,2517,161714.36812002,2538.1,2507.1,1457539475000
2026-09-13T05:47:02.820431+00:00,tETHUSD,2518.6,2518.8,8.1,0.00322619,2518.8,165405.57115328,2538.1,2508.6,1457539475000
2026-09-13T06:47:03.146564+00:00,tETHUSD,2515.3,2515.4,-6.9,-0.0027356,2515.4,165572.03917637,2538.1,2511.6,1457539475000
2026-09-13T07:47:03.278324+00:00,tETHUSD,2517.2,2517.3,-7.9,-0.00312847,2517.3,163498.01311648,2538.1,2507.3,1457539475000
2026-09-13T08:47:03.507728+00:00,tETHUSD,2493.6,2493.7,-39,-0.01539615,2494.1,164288.21860965,2538.1,2486,1457539475000
2026-09-13T09:47:03.377607+00:00,tETHUSD,2481.7,2481.9,-49.6,-0.01959313,2481.9,165721.28578316,2538.1,2469.5,1457539475000
2026-09-13T10:47:03.837080+00:00,tETHUSD,2477.9,2478.1,-53.6,-0.02117322,2477.9,167805.57034349,2538.1,2469.5,1457539475000
2026-09-13T11:47:03.653188+00:00,tETHUSD,2483.1,2483.4,-47,-0.01857414,2483.4,174388.07816956,2538.1,2469.5,1457539475000
2026-09-13T12:47:03.752143+00:00,tETHUSD,2477.6,2477.7,-48.5,-0.0191988,2477.7,164751.93859212,2538.1,2469.5,1457539475000
2026-09-13T13:47:04.257693+00:00,tETHUSD,2481.2,2481.3,-56.7,-0.02234131,2481.2,164601.5918761,2537.9,2465.8,1457539475000
2026-09-13T14:47:03.845137+00:00,tETHUSD,2495.2,2495.5,-31.4,-0.01242678,2495.4,155825.17407743,2533.8,2465.8,1457539475000
2026-09-13T15:47:03.630391+00:00,tETHUSD,2492.5,2492.7,-38,-0.01501739,2492.4,137474.96845689,2530.4,2465.8,1457539475000
2026-09-13T16:47:03.950244+00:00,tETHUSD,2506,2506.3,-20.1,-0.00795598,2506.3,125832.55212035,2526.4,2465.8,1457539475000
2026-09-13T17:47:03.271554+00:00,tETHUSD,2507.6,2507.8,-14.4,-0.00570975,2507.6,118650.4500111,2523.7,2465.8,1457539475000
2026-09-13T18:47:03.793406+00:00,tETHUSD,2510.4,2510.5,-8.8,-0.00349303,2510.5,109693.19942202,2523.7,2465.8,1457539475000
2026-09-13T19:47:03.348465+00:00,tETHUSD,2506.5,2506.6,-12.5,-0.00496229,2506.5,111640.86862337,2523.7,2465.8,1457539475000
2026-09-13T20:47:03.391402+00:00,tETHUSD,2513.8,2514.1,-9.8,-0.00388319,2513.9,104844.61510443,2523.7,2465.8,1457539475000
2026-09-13T21:47:03.069714+00:00,tETHUSD,2512,2512.3,-7,-0.00277888,2512,97409.86939928,2519.2,2465.8,1457539475000
2026-09-13T22:47:03.039920+00:00,tETHUSD,2477.8,2478.1,-41.1,-0.016316,2477.9,103970.96629595,2519,2465.8,1457539475000
2026-09-13T23:47:03.499684+00:00,tETHUSD,2478.7,2478.9,-40.3,-0.01599841,2478.7,104470.32557953,2519,2465.8,1457539475000
