collected_at,market,bid,ask,daily_change,daily_change_perc,last_price,volume,high,low,first_trade
2026-09-13T00:47:02.934338+00:00,tBTCUSD,77156,77169,-159,-0.00205626,77166,1510.80831732,77442,76979,1358182043000
2026-09-13T01:47:03.182660+00:00,tBTCUSD,77237,77242,-68,-0.00087961,77239,1548.43092052,77442,76979,1358182043000
2026-09-13T02:47:02.981322+00:00,tBTCUSD,77213,77226,-70,-0.00090561,77226,1603.64102227,77442,76979,1358182043000
2026-09-13T03:47:02.760164+00:00,tBTCUSD,77127,77132,-146,-0.00188941,77127,1621.64825041,77442,76979,1358182043000
2026-09-13T04:47:02.957383+00:00,tBTCUSD,77146,77152,-72,-0.00093235,77152,1655.74589906,77442,76979,1358182043000
2026-09-13T05:47:02.820431+00:00,tBTCUSD,77200,77216,19,0.00024613,77213,1657.68718763,77442,76979,1358182043000
2026-09-13T07:47:03.278324+00:00,tBTCUSD,77091,77100,-208,-0.00269054,77100,1640.27850321,77442,76979,1358182043000
2026-09-13T08:47:03.507728+00:00,tBTCUSD,76753,76765,-585,-0.00756351,76760,1655.53418741,77442,76690,1358182043000
2026-09-13T09:47:03.377607+00:00,tBTCUSD,76707,76719,-652,-0.00842726,76716,1673.35142019,77442,76524,1358182043000
2026-09-13T10:47:03.837080+00:00,tBTCUSD,76731,76743,-562,-0.00727028,76739,1683.85513613,77442,76524,1358182043000
2026-09-13T11:47:03.653188+00:00,tBTCUSD,76794,76811,-537,-0.00694534,76781,1723.06496874,77442,76474,1358182043000
2026-09-13T12:47:03.752143+00:00,tBTCUSD,76738,76748,-606,-0.00783452,76744,1677.46867039,77442,76474,1358182043000
2026-09-13T13:47:04.257693+00:00,tBTCUSD,76854,76870,-382,-0.00494486,76870,1470.60035737,77442,76474,1358182043000
2026-09-13T14:47:03.845137+00:00,tBTCUSD,77288,77303,-93,-0.00120161,77303,1272.97791661,77442,76474,1358182043000
2026-09-13T15:47:03.630391+00:00,tBTCUSD,77194,77207,-71,-0.00091876,77207,1110.20521542,77323,76474,1358182043000
2026-09-13T16:47:03.950244+00:00,tBTCUSD,77334,77349,110,0.00142413,77350,979.26549416,77433,76474,1358182043000
2026-09-13T17:47:03.271554+00:00,tBTCUSD,77359,77368,238,0.00308542,77375,862.38897676,77480,76474,1358182043000
2026-09-13T18:47:03.793406+00:00,tBTCUSD,77436,77440,300,0.00388893,77442,813.43195109,77480,76474,1358182043000
2026-09-13T19:47:03.348465+00:00,tBTCUSD,77267,77277,142,0.00184095,77276,807.56818852,77480,76474,1358182043000
2026-09-13T20:47:03.391402+00:00,tBTCUSD,77370,77379,221,0.00286425,77379,771.90818641,77480,76474,1358182043000
2026-09-13T21:47:03.069714+00:00,tBTCUSD,77392,77406,167,0.0021622,77403,711.7648558,77480,76474,1358182043000
2026-09-13T22:47:03.039920+00:00,tBTCUSD,76746,76760,-479,-0.00620249,76748,716.96548667,77480,76474,1358182043000
2026-09-13T23:47:03.499684+00:00,tBTCUSD,76874,76885,-378,-0.00489301,76875,708.68765451,77480,76474,1358182043000
