collected_at,market,mts,frr,avg_period,funding_amount,funding_amount_used,funding_below_threshold,payload_json
2026-08-25T00:47:03.705541+00:00,fBTC,1787616300000,0,38.67,868.84913091,868.63610116,2468.46509138,"[1787616300000, null, null, 0, 38.67, null, null, 868.84913091, 868.63610116, null, null, 2468.46509138, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-25T01:47:03.597460+00:00,fBTC,1787619900000,0,38.35,868.18345484,867.97042509,2467.25925126,"[1787619900000, null, null, 0, 38.35, null, null, 868.18345484, 867.97042509, null, null, 2467.25925126, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-25T02:47:03.352849+00:00,fBTC,1787623500000,0,38.36,867.99721441,867.78418466,2463.78847331,"[1787623500000, null, null, 0, 38.36, null, null, 867.99721441, 867.78418466, null, null, 2463.78847331, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-25T03:47:03.855342+00:00,fBTC,1787627100000,0,38.33,841.35927496,841.14624521,2446.7635223,"[1787627100000, null, null, 0, 38.33, null, null, 841.35927496, 841.14624521, null, null, 2446.7635223, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-25T04:47:04.528250+00:00,fBTC,1787630700000,0,38.36,805.89457105,805.6815413,2462.69421368,"[1787630700000, null, null, 0, 38.36, null, null, 805.89457105, 805.6815413, null, null, 2462.69421368, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-25T05:47:03.290699+00:00,fBTC,1787634300000,0,38.05,806.33048076,806.11745101,2516.76796836,"[1787634300000, null, null, 0, 38.05, null, null, 806.33048076, 806.11745101, null, null, 2516.76796836, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-25T06:47:03.452856+00:00,fBTC,1787637900000,0,37.74,807.63688472,807.42385497,2480.96928711,"[1787637900000, null, null, 0, 37.74, null, null, 807.63688472, 807.42385497, null, null, 2480.96928711, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-25T07:47:03.625309+00:00,fBTC,1787641500000,0,37.73,815.7434406,815.53041085,2507.35899597,"[1787641500000, null, null, 0, 37.73, null, null, 815.7434406, 815.53041085, null, null, 2507.35899597, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-25T08:47:03.706175+00:00,fBTC,1787645100000,0,37.69,762.19783596,761.98480621,2479.54217012,"[1787645100000, null, null, 0, 37.69, null, null, 762.19783596, 761.98480621, null, null, 2479.54217012, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-25T09:47:03.861732+00:00,fBTC,1787648700000,0,37.42,838.75127705,838.5382473,2419.55787569,"[1787648700000, null, null, 0, 37.42, null, null, 838.75127705, 838.5382473, null, null, 2419.55787569, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-25T10:47:03.134045+00:00,fBTC,1787652300000,0,37.43,837.81344267,837.60041292,2462.19541657,"[1787652300000, null, null, 0, 37.43, null, null, 837.81344267, 837.60041292, null, null, 2462.19541657, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-25T11:47:03.790409+00:00,fBTC,1787655900000,0,37.5,837.58228764,837.36925789,2442.84691746,"[1787655900000, null, null, 0, 37.5, null, null, 837.58228764, 837.36925789, null, null, 2442.84691746, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-25T12:47:03.652024+00:00,fBTC,1787659500000,0,37.39,857.31671947,857.10368972,2458.11041047,"[1787659500000, null, null, 0, 37.39, null, null, 857.31671947, 857.10368972, null, null, 2458.11041047, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-25T13:47:04.134805+00:00,fBTC,1787663100000,0,37.55,845.75407657,845.54104682,2462.49729177,"[1787663100000, null, null, 0, 37.55, null, null, 845.75407657, 845.54104682, null, null, 2462.49729177, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-25T14:47:03.385963+00:00,fBTC,1787666700000,0,37.69,845.99620999,845.78318024,2449.10397585,"[1787666700000, null, null, 0, 37.69, null, null, 845.99620999, 845.78318024, null, null, 2449.10397585, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-25T15:47:03.555498+00:00,fBTC,1787670300000,0,37.48,843.5948676,843.38183785,2481.77226484,"[1787670300000, null, null, 0, 37.48, null, null, 843.5948676, 843.38183785, null, null, 2481.77226484, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-25T16:47:03.553517+00:00,fBTC,1787673900000,0,37.33,844.24576895,844.0327392,2448.22364565,"[1787673900000, null, null, 0, 37.33, null, null, 844.24576895, 844.0327392, null, null, 2448.22364565, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-25T17:47:03.494746+00:00,fBTC,1787677500000,0,37.29,843.97392099,843.76089124,2493.6608632,"[1787677500000, null, null, 0, 37.29, null, null, 843.97392099, 843.76089124, null, null, 2493.6608632, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-25T18:47:04.100757+00:00,fBTC,1787681100000,0,37.39,843.70037017,843.48734042,2495.08680572,"[1787681100000, null, null, 0, 37.39, null, null, 843.70037017, 843.48734042, null, null, 2495.08680572, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-25T19:47:03.780711+00:00,fBTC,1787684700000,0,37.34,843.88535407,843.67232432,2473.98342065,"[1787684700000, null, null, 0, 37.34, null, null, 843.88535407, 843.67232432, null, null, 2473.98342065, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-25T20:47:03.667529+00:00,fBTC,1787688300000,0,37.77,808.66474123,808.45171148,2494.26440025,"[1787688300000, null, null, 0, 37.77, null, null, 808.66474123, 808.45171148, null, null, 2494.26440025, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-25T21:47:03.645364+00:00,fBTC,1787691900000,0,37.91,808.91438565,808.7013559,2524.04927082,"[1787691900000, null, null, 0, 37.91, null, null, 808.91438565, 808.7013559, null, null, 2524.04927082, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-25T22:47:03.656060+00:00,fBTC,1787695500000,0,37.98,818.95242169,818.73939194,2492.2095377,"[1787695500000, null, null, 0, 37.98, null, null, 818.95242169, 818.73939194, null, null, 2492.2095377, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-25T23:47:03.669669+00:00,fBTC,1787699100000,0,37.66,821.26529673,821.05226698,2473.70907026,"[1787699100000, null, null, 0, 37.66, null, null, 821.26529673, 821.05226698, null, null, 2473.70907026, null, null, null, null, null, null, null, null, null, null, null, null]"
