collected_at,market,candle_key,mts,open,close,high,low,volume
2026-08-21T00:47:02.896331+00:00,fETH,trade:1h:a30:p2:p30,1787270400000,1.422e-05,2e-07,1.422e-05,2e-07,2.25455181
2026-08-21T01:47:03.794518+00:00,fETH,trade:1h:a30:p2:p30,1787274000000,2e-07,1.4e-06,1.4e-06,2e-07,13.152712619999999
2026-08-21T02:47:03.885683+00:00,fETH,trade:1h:a30:p2:p30,1787277600000,1.4e-06,1.248e-05,1.248e-05,1.4e-06,34.16086237
2026-08-21T03:47:03.837242+00:00,fETH,trade:1h:a30:p2:p30,1787281200000,2e-07,2e-07,2e-07,2e-07,0.3
2026-08-21T04:47:03.526009+00:00,fETH,trade:1h:a30:p2:p30,1787284800000,2e-07,2e-07,2e-07,2e-07,0.73777262
2026-08-21T05:47:04.290537+00:00,fETH,trade:1h:a30:p2:p30,1787288400000,2e-07,2e-07,2e-07,2e-07,0.56933648
2026-08-21T06:47:04.297343+00:00,fETH,trade:1h:a30:p2:p30,1787292000000,2e-07,1e-05,1e-05,2e-07,11.552670160000002
2026-08-21T07:47:03.679760+00:00,fETH,trade:1h:a30:p2:p30,1787295600000,1e-05,1.5e-05,1.5e-05,1.4e-06,64.38681107000001
2026-08-21T08:47:03.745700+00:00,fETH,trade:1h:a30:p2:p30,1787299200000,1.509e-05,1.568e-05,1.568e-05,2e-07,11.68445046
2026-08-21T09:47:03.869571+00:00,fETH,trade:1h:a30:p2:p30,1787302800000,1e-05,2e-07,2e-05,2e-07,3.2551414
2026-08-21T10:47:03.593624+00:00,fETH,trade:1h:a30:p2:p30,1787306400000,2e-07,2e-07,2e-07,2e-07,4.20388923
2026-08-21T11:47:04.013620+00:00,fETH,trade:1h:a30:p2:p30,1787310000000,2e-07,2e-07,2e-07,2e-07,1.77819047
2026-08-21T12:47:04.121267+00:00,fETH,trade:1h:a30:p2:p30,1787313600000,1.4e-06,2e-07,1e-05,2e-07,21.84891867
2026-08-21T13:47:06.035912+00:00,fETH,trade:1h:a30:p2:p30,1787317200000,4.3e-07,4.3e-07,1.4e-06,2e-07,4.80085986
2026-08-21T14:47:04.537370+00:00,fETH,trade:1h:a30:p2:p30,1787320800000,1.51e-05,1.51e-05,1.51e-05,2e-07,6.39886006
2026-08-21T15:47:03.971667+00:00,fETH,trade:1h:a30:p2:p30,1787324400000,2.74e-05,2.998e-05,2.998e-05,2e-07,191.07064228
2026-08-21T16:47:05.977605+00:00,fETH,trade:1h:a30:p2:p30,1787328000000,2.923e-05,4.483e-05,4.483e-05,2e-07,322.13612114
2026-08-21T17:47:03.540491+00:00,fETH,trade:1h:a30:p2:p30,1787331600000,2.843e-05,1.2e-05,4.423e-05,2e-07,388.24901402
2026-08-21T18:47:02.687053+00:00,fETH,trade:1h:a30:p2:p30,1787331600000,2.843e-05,2.998e-05,4.423e-05,2e-07,472.75906916
2026-08-21T19:47:02.881302+00:00,fETH,trade:1h:a30:p2:p30,1787338800000,2e-07,4.494e-05,4.494e-05,2e-07,281.02220869999996
2026-08-21T20:47:02.508648+00:00,fETH,trade:1h:a30:p2:p30,1787342400000,8.17e-06,1.51e-05,1.51e-05,2e-07,47.07255516
2026-08-21T21:47:02.267592+00:00,fETH,trade:1h:a30:p2:p30,1787346000000,2.321e-05,1e-05,2.358e-05,2e-07,13.76495821
2026-08-21T22:47:02.586799+00:00,fETH,trade:1h:a30:p2:p30,1787349600000,1.2e-05,2e-07,2.998e-05,2e-07,90.54039331999999
2026-08-21T23:47:02.602224+00:00,fETH,trade:1h:a30:p2:p30,1787353200000,2e-07,3.5e-07,3.5e-07,2e-07,6.94141884
