collected_at,market,frr,bid,bid_period,bid_size,ask,ask_period,ask_size,daily_change,daily_change_perc,last_price,volume,high,low,first_trade,frr_amount_available
2026-08-28T00:47:03.561565+00:00,fBTC,2.7397260273972602e-08,1.2e-08,59,0.7976823,2e-08,2,824.14242932,-1e-08,-0.0001,2e-08,136.20563624,3e-08,1e-08,1469734183000,820.54321153
2026-08-28T01:47:03.279036+00:00,fBTC,2.7397260273972602e-08,1.2e-08,59,0.7976823,2.61e-08,2,843.2419271,0,0,3e-08,138.37553435,3e-08,1e-08,1469734183000,820.7847584
2026-08-28T02:47:03.439391+00:00,fBTC,2.7397260273972602e-08,1.2e-08,59,0.7976823,2e-08,2,840.57073812,0,0,3e-08,139.11442574,3e-08,1e-08,1469734183000,820.54321153
2026-08-28T03:47:04.155792+00:00,fBTC,2.7397260273972602e-08,1.2e-08,59,0.7976823,2e-08,2,839.76829098,0,0,3e-08,139.20431353,3e-08,1e-08,1469734183000,820.56290162
2026-08-28T04:47:03.900171+00:00,fBTC,2.7397260273972602e-08,1.2e-08,59,0.7976823,2.429e-08,7,916.84199022,0,0,3e-08,162.53679161,3e-08,1e-08,1469734183000,814.28276649
2026-08-28T05:47:04.211118+00:00,fBTC,2.7397260273972602e-08,1.2e-08,59,0.7976823,2.61e-08,4,931.99044596,-1e-08,-0.0001,2e-08,162.31356943,3e-08,1e-08,1469734183000,814.47061463
2026-08-28T06:47:03.888966+00:00,fBTC,2.7397260273972602e-08,1.2e-08,59,0.7976823,1e-08,2,926.60368935,-1e-08,-0.0001,2e-08,161.38393872,3e-08,1e-08,1469734183000,814.47061463
2026-08-28T07:47:03.978202+00:00,fBTC,2.7397260273972602e-08,1.2e-08,59,0.7976823,2e-08,2,921.40297267,-1e-08,-0.0001,2e-08,156.46817212,3e-08,1e-08,1469734183000,814.47061463
2026-08-28T08:47:04.116003+00:00,fBTC,2.7397260273972602e-08,1.2e-08,59,0.7976823,2e-08,2,919.3922528,-1e-08,-0.0001,2e-08,155.65813921,3e-08,1e-08,1469734183000,814.47061463
2026-08-28T09:47:04.034268+00:00,fBTC,2.7397260273972602e-08,1.2e-08,59,0.7976823,2e-08,2,930.49494816,0,0,3e-08,89.44258829,3e-08,1e-08,1469734183000,812.31878233
2026-08-28T10:47:05.268138+00:00,fBTC,2.7397260273972602e-08,1.2e-08,59,0.7976823,2.728362e-08,2,919.93199299,0,0,3e-08,119.59705505,3e-08,1e-08,1469734183000,798.55317986
2026-08-28T11:47:04.565140+00:00,fBTC,2.7397260273972602e-08,1.2e-08,59,0.7976823,2.70853632e-08,2,931.78227908,0,0,3e-08,112.91229821,3e-08,1e-08,1469734183000,809.8937028
2026-08-28T12:47:04.253424+00:00,fBTC,2.7397260273972602e-08,1.2e-08,59,0.7976823,2e-08,2,925.76251404,0,0,3e-08,126.06046241,3e-08,1e-08,1469734183000,815.44786716
2026-08-28T13:47:04.791205+00:00,fBTC,3.0136986301369865e-08,1.2e-08,59,0.7976823,2.78e-08,2,1186.62923585,0,0,3e-08,129.35310848,3e-08,1e-08,1469734183000,814.75431495
2026-08-28T14:47:03.883899+00:00,fBTC,2.7397260273972602e-08,1.2e-08,59,0.7976823,2e-08,2,993.85539035,0,0,3e-08,162.01240629,3e-08,1e-08,1469734183000,804.36848146
2026-08-28T15:47:03.747738+00:00,fBTC,2.7397260273972602e-08,1.2e-08,59,0.7976823,2e-08,2,894.43134258,0,0,3e-08,164.27658099,3e-08,1e-08,1469734183000,804.18002335
2026-08-28T16:47:03.103955+00:00,fBTC,3.0136986301369865e-08,1.2e-08,59,0.7976823,2e-08,2,369.0069013,0,0,3e-08,185.55006515,3e-08,1e-08,1469734183000,805.6236283
2026-08-28T17:47:03.550218+00:00,fBTC,3.0136986301369865e-08,1.2e-08,59,0.7976823,2e-08,2,315.90401234,-1e-08,-0.0001,2e-08,206.16141167,3e-08,1e-08,1469734183000,809.22555099
2026-08-28T18:47:03.066589+00:00,fBTC,3.0136986301369865e-08,1.2e-08,59,0.7976823,2e-08,2,1163.44471362,0,0,3e-08,203.81001118,3e-08,1e-08,1469734183000,810.13896901
2026-08-28T19:47:03.246963+00:00,fBTC,3.0136986301369865e-08,1.2e-08,59,0.7976823,2e-08,2,381.22891767,-2e-08,-0.0002,1e-08,209.4678812,3e-08,1e-08,1469734183000,811.83033228
2026-08-28T20:47:03.406382+00:00,fBTC,3.0136986301369865e-08,1.2e-08,59,0.7976823,2e-08,2,1161.49341933,0,0,3e-08,206.11926162,3e-08,1e-08,1469734183000,811.83033231
2026-08-28T21:47:03.191542+00:00,fBTC,3.0136986301369865e-08,1.2e-08,59,0.7976823,2e-08,2,1165.56215206,0,0,3e-08,205.29170977,3e-08,1e-08,1469734183000,811.83033231
2026-08-28T22:47:03.112184+00:00,fBTC,2.7397260273972602e-08,1.2e-08,59,0.7976823,2.73675024e-08,2,866.14177492,0,0,3e-08,208.82638771999999,3e-08,1e-08,1469734183000,811.79618452
2026-08-28T23:47:03.311482+00:00,fBTC,2.7397260273972602e-08,1.2e-08,59,0.7976823,2.7397260273972602e-08,20,959.35725924,0,0,3e-08,205.42081178,3e-08,1e-08,1469734183000,811.79618452
