collected_at,market,candle_key,mts,open,close,high,low,volume
2026-09-14T00:47:03.298704+00:00,fETH,trade:1h:a30:p2:p30,1789344000000,0.00012525,2.5e-05,0.00014917,2e-07,341.84891213000003
2026-09-14T01:47:03.032718+00:00,fETH,trade:1h:a30:p2:p30,1789347600000,2e-07,2e-07,0.00012391,2e-07,10.98518831
2026-09-14T02:47:03.322617+00:00,fETH,trade:1h:a30:p2:p30,1789351200000,0.00010493,0.00010274,0.00011,2e-07,11.28430942
2026-09-14T03:47:03.153837+00:00,fETH,trade:1h:a30:p2:p30,1789354800000,0.00010845,6e-06,0.00012,6e-06,285.42076439
2026-09-14T04:47:03.912716+00:00,fETH,trade:1h:a30:p2:p30,1789358400000,0.00011349,0.00012,0.00012,6e-06,25.35610726
2026-09-14T05:47:03.431680+00:00,fETH,trade:1h:a30:p2:p30,1789362000000,0.00010572,0.00010432,0.00010572,2e-07,6.97969189
2026-09-14T06:47:02.960846+00:00,fETH,trade:1h:a30:p2:p30,1789365600000,0.000109,0.00012,0.00012,2e-07,65.87020263
2026-09-14T07:47:03.170734+00:00,fETH,trade:1h:a30:p2:p30,1789369200000,0.00010569,0.00010103,0.0001162,2e-07,32.67875976
2026-09-14T08:47:02.848782+00:00,fETH,trade:1h:a30:p2:p30,1789372800000,0.00011468,2.5e-05,0.00014533,2e-07,202.06049318
2026-09-14T09:47:03.060860+00:00,fETH,trade:1h:a30:p2:p30,1789376400000,0.00012178,2.998e-05,0.00014534,2e-07,62.93642166
2026-09-14T10:47:03.155983+00:00,fETH,trade:1h:a30:p2:p30,1789380000000,6e-06,0.00014516,0.00014516,6e-06,22.742417800000002
2026-09-14T11:47:02.931072+00:00,fETH,trade:1h:a30:p2:p30,1789383600000,0.00012107,1.5e-05,0.00013397,1.5e-05,3.42951522
2026-09-14T12:47:03.041230+00:00,fETH,trade:1h:a30:p2:p30,1789387200000,2e-07,0.00011864,0.00011864,2e-07,1.13353394
2026-09-14T13:47:03.659266+00:00,fETH,trade:1h:a30:p2:p30,1789390800000,0.00011926,2e-05,0.00013369,2e-07,6.00384692
2026-09-14T14:47:03.613992+00:00,fETH,trade:1h:a30:p2:p30,1789394400000,0.0001198,2.998e-05,0.0001198,2e-07,36.28550208
2026-09-14T15:47:03.715051+00:00,fETH,trade:1h:a30:p2:p30,1789398000000,0.00010267,3e-05,0.00012,3e-05,69.16906540000001
2026-09-14T16:47:04.007487+00:00,fETH,trade:1h:a30:p2:p30,1789401600000,2e-07,2.91e-05,0.00012,2e-07,14.868121409999999
2026-09-14T17:47:02.663637+00:00,fETH,trade:1h:a30:p2:p30,1789405200000,0.0001099,2.998e-05,0.00012,2e-07,339.97610609
2026-09-14T18:47:03.405781+00:00,fETH,trade:1h:a30:p2:p30,1789408800000,0.00010883,0.00010513,0.00012,0.00010353,44.80879403
2026-09-14T19:47:03.460616+00:00,fETH,trade:1h:a30:p2:p30,1789412400000,0.00010519,0.00010499,0.00011576,2e-07,8.89143028
2026-09-14T20:47:04.028342+00:00,fETH,trade:1h:a30:p2:p30,1789416000000,0.00011383,0.0001,0.00012,2e-07,85.61512147
2026-09-14T21:47:03.213709+00:00,fETH,trade:1h:a30:p2:p30,1789419600000,0.00011105,2.5e-05,0.00012305,2e-07,48.41513414
2026-09-14T22:47:03.790607+00:00,fETH,trade:1h:a30:p2:p30,1789423200000,0.00011343,0.00010987,0.00011443,2e-07,11.98012846
2026-09-14T23:47:03.533357+00:00,fETH,trade:1h:a30:p2:p30,1789426800000,0.00011101,2.998e-05,0.00011101,2e-07,13.82188635
