collected_at,market,bid,ask,daily_change,daily_change_perc,last_price,volume,high,low,first_trade
2026-09-15T00:47:03.679666+00:00,tBTCUSD,77940,77948,1016,0.01320698,77945,1774.83788374,79582,76683,1358182043000
2026-09-15T01:47:03.103683+00:00,tBTCUSD,77970,77979,554,0.00715466,77986,1804.46388455,79582,77060,1358182043000
2026-09-15T02:47:03.436060+00:00,tBTCUSD,77852,77860,-13,-0.00016694,77861,1787.74710137,79582,77372,1358182043000
2026-09-15T03:47:03.654793+00:00,tBTCUSD,77769,77774,123,0.00158401,77774,1785.17658947,79582,77372,1358182043000
2026-09-15T04:47:03.661460+00:00,tBTCUSD,77618,77625,-79,-0.00101677,77618,1768.27416216,79582,77372,1358182043000
2026-09-15T05:47:03.159559+00:00,tBTCUSD,77451,77455,-460,-0.00590372,77457,1774.62211054,79582,77289,1358182043000
2026-09-15T06:47:03.251642+00:00,tBTCUSD,77376,77383,-360,-0.0046307,77382,1773.97446154,79582,77289,1358182043000
2026-09-15T07:47:03.449715+00:00,tBTCUSD,77040,77048,-831,-0.01067136,77041,1809.44966562,79582,77001,1358182043000
2026-09-15T08:47:03.469605+00:00,tBTCUSD,76897,76903,-881,-0.01132798,76891,1768.1405071,79582,76700,1358182043000
2026-09-15T09:47:03.026841+00:00,tBTCUSD,76981,76989,-1108,-0.01418821,76985,1670.61505594,79582,76700,1358182043000
2026-09-15T10:47:03.624977+00:00,tBTCUSD,77080,77087,-757,-0.0097252,77082,1468.74636754,79582,76700,1358182043000
2026-09-15T11:47:03.147287+00:00,tBTCUSD,76910,76918,-907,-0.0116551,76913,1394.7343601,79582,76700,1358182043000
2026-09-15T12:47:03.259426+00:00,tBTCUSD,76937,76945,-746,-0.00960029,76960,1382.05944033,79582,76700,1358182043000
2026-09-15T13:47:04.715048+00:00,tBTCUSD,76265,76266,-2246,-0.02860928,76260,1324.49834462,79582,76111,1358182043000
2026-09-15T14:47:04.268152+00:00,tBTCUSD,75760,75761,-2804,-0.03569065,75760,1299.6949071,79582,75652,1358182043000
2026-09-15T15:47:04.028245+00:00,tBTCUSD,76488,76499,-2094,-0.02664563,76493,1239.66492844,79582,75600,1358182043000
2026-09-15T16:47:04.539034+00:00,tBTCUSD,76453,76464,-2423,-0.0307156,76462,1184.01244779,79582,75600,1358182043000
2026-09-15T17:47:04.100579+00:00,tBTCUSD,76925,76939,-2049,-0.02594328,76931,1110.47808569,79582,75600,1358182043000
2026-09-15T18:47:04.245758+00:00,tBTCUSD,75381,75403,-3834,-0.04840665,75370,1125.66946485,79582,75342,1358182043000
2026-09-15T19:47:03.455245+00:00,tBTCUSD,75960,75976,-3277,-0.04135381,75966,1404.16347819,79582,74985,1358182043000
2026-09-15T20:47:04.605148+00:00,tBTCUSD,75956,75974,-3150,-0.03981395,75968,1348.14187255,79118,74985,1358182043000
2026-09-15T21:47:03.644289+00:00,tBTCUSD,75779,75798,-3046,-0.03863325,75798,1351.48297461,78844,74985,1358182043000
2026-09-15T22:47:03.917350+00:00,tBTCUSD,75751,75759,-2807,-0.03572838,75758,1320.1581037,78565,74985,1358182043000
2026-09-15T23:47:03.365333+00:00,tBTCUSD,75760,75774,-2492,-0.03184624,75759,1319.31325402,78251,74985,1358182043000
