collected_at,market,bid,ask,daily_change,daily_change_perc,last_price,volume,high,low,first_trade
2026-09-15T00:47:03.679666+00:00,tETHUSD,2513.2,2513.6,23.8,0.00955977,2513.4,85986.90883394,2613.6,2475.3,1457539475000
2026-09-15T01:47:03.103683+00:00,tETHUSD,2516.6,2516.9,9.6,0.00382897,2516.8,85776.07782946,2613.6,2486,1457539475000
2026-09-15T02:47:03.436060+00:00,tETHUSD,2512.3,2512.5,-8.2,-0.00325306,2512.5,85902.76062712,2613.6,2486,1457539475000
2026-09-15T03:47:03.654793+00:00,tETHUSD,2504.4,2504.9,-11.3,-0.00449197,2504.3,83996.8341234,2613.6,2486,1457539475000
2026-09-15T04:47:03.661460+00:00,tETHUSD,2493.5,2493.7,-22.1,-0.00878343,2494,82374.41981916,2613.6,2486,1457539475000
2026-09-15T05:47:03.159559+00:00,tETHUSD,2490.7,2490.9,-36.2,-0.01432585,2490.7,82258.95612065,2613.6,2477.1,1457539475000
2026-09-15T06:47:03.251642+00:00,tETHUSD,2488.4,2488.7,-30.9,-0.0122658,2488.3,78256.30294888,2613.6,2477.1,1457539475000
2026-09-15T07:47:03.449715+00:00,tETHUSD,2481.9,2482.1,-45.1,-0.01784796,2481.8,72041.21347328,2613.6,2475.3,1457539475000
2026-09-15T08:47:03.469605+00:00,tETHUSD,2475.1,2475.3,-41.8,-0.01660707,2475.2,62118.00883884,2613.6,2464.6,1457539475000
2026-09-15T09:47:03.026841+00:00,tETHUSD,2476,2476.2,-46,-0.01823877,2476.1,50253.48644792,2613.6,2464.6,1457539475000
2026-09-15T10:47:03.624977+00:00,tETHUSD,2481.4,2481.8,-29.6,-0.01178766,2481.5,33148.04818555,2613.6,2464.6,1457539475000
2026-09-15T11:47:03.147287+00:00,tETHUSD,2475.9,2476.2,-34.4,-0.01370245,2476.1,28170.43982561,2613.6,2464.6,1457539475000
2026-09-15T12:47:03.259426+00:00,tETHUSD,2477.2,2477.6,-25.8,-0.01030269,2478.4,24652.17334889,2613.6,2464.6,1457539475000
2026-09-15T13:47:04.715048+00:00,tETHUSD,2447.7,2448.2,-66.6,-0.02649059,2447.5,24844.78597877,2613.6,2432,1457539475000
2026-09-15T14:47:04.268152+00:00,tETHUSD,2408.9,2409.5,-99.7,-0.03974328,2408.9,24714.3871727,2613.6,2408.9,1457539475000
2026-09-15T15:47:04.028245+00:00,tETHUSD,2429.2,2429.5,-80.1,-0.03191998,2429.3,32822.33063912,2613.6,2390,1457539475000
2026-09-15T16:47:04.539034+00:00,tETHUSD,2423.8,2424.2,-109.2,-0.04310753,2424,32543.97948482,2613.6,2390,1457539475000
2026-09-15T17:47:04.100579+00:00,tETHUSD,2436.6,2437.1,-99.2,-0.03911363,2437,32733.93237962,2613.6,2390,1457539475000
2026-09-15T18:47:04.245758+00:00,tETHUSD,2376.2,2376.5,-164.1,-0.06461139,2375.7,43087.59942153,2613.6,2372.2,1457539475000
2026-09-15T19:47:03.455245+00:00,tETHUSD,2406.5,2406.6,-165.8,-0.06444591,2406.9,64702.61182368,2613.6,2360.7,1457539475000
2026-09-15T20:47:04.605148+00:00,tETHUSD,2410.2,2410.7,-161.3,-0.0627236,2410.3,73128.14336101,2571.6,2360.7,1457539475000
2026-09-15T21:47:03.644289+00:00,tETHUSD,2401,2401.1,-154.3,-0.06037012,2401.6,80028.82835917,2555.9,2360.7,1457539475000
2026-09-15T22:47:03.917350+00:00,tETHUSD,2400.5,2400.9,-133.8,-0.05279356,2400.6,85323.14280311,2534.4,2360.7,1457539475000
2026-09-15T23:47:03.365333+00:00,tETHUSD,2403.6,2403.9,-113.2,-0.04497418,2403.8,85672.15790596,2519.5,2360.7,1457539475000
