collected_at,market,frr,bid,bid_period,bid_size,ask,ask_period,ask_size,daily_change,daily_change_perc,last_price,volume,high,low,first_trade,frr_amount_available
2026-08-21T00:47:02.896331+00:00,fETH,4.576164383561644e-05,0,0,0,2e-07,2,104.93581179,0,0,2e-07,736.88879562,0.0001,1.4e-07,1469734162000,3848.77244847
2026-08-21T01:47:03.794518+00:00,fETH,4.613972602739726e-05,0,0,0,1.4e-06,20,58.68837025,-7.74e-06,-0.0774,4e-07,699.06375253,0.0001,1.4e-07,1469734162000,3856.66303904
2026-08-21T02:47:03.885683+00:00,fETH,4.6315068493150685e-05,0,0,0,2e-07,2,131.89536634,-1.8e-06,-0.018,1.4e-06,725.92072675,0.0001,1.4e-07,1469734162000,3889.88528156
2026-08-21T03:47:03.837242+00:00,fETH,4.610684931506849e-05,0,0,0,2e-07,2,164.57146566,-2.79e-06,-0.0279,2e-07,723.96730453,0.0001,1.4e-07,1469734162000,3858.32467509
2026-08-21T04:47:03.526009+00:00,fETH,4.610684931506849e-05,0,0,0,2e-07,2,164.57146566,-2.79e-06,-0.0279,2e-07,723.96730453,0.0001,1.4e-07,1469734162000,3858.32467509
2026-08-21T05:47:04.290537+00:00,fETH,4.610684931506849e-05,0,0,0,2e-07,2,164.57146566,-2.79e-06,-0.0279,2e-07,723.96730453,0.0001,1.4e-07,1469734162000,3858.32467509
2026-08-21T06:47:04.297343+00:00,fETH,4.6145205479452056e-05,0,0,0,1e-05,2,126.52211268,5.8e-06,0.058,6e-06,658.15127939,0.0001,1.4e-07,1469734162000,3891.47919328
2026-08-21T07:47:03.679760+00:00,fETH,4.605753424657534e-05,0,0,0,1.5e-05,2,130.81662794,1.063e-05,0.1063,1.5e-05,670.49260913,0.0001,1.4e-07,1469734162000,3890.47919328
2026-08-21T08:47:03.745700+00:00,fETH,4.558356164383561e-05,0,0,0,1.568e-05,2,104.40345908,8.6e-06,0.086,1e-05,751.35176878,0.0001,1.4e-07,1469734162000,3899.96489877
2026-08-21T09:47:03.869571+00:00,fETH,4.5301369863013696e-05,0,0,0,2e-07,2,61.47126032,-8.56e-06,-0.0856,2e-07,932.66687329,0.0001,1.4e-07,1469734162000,3868.36896043
2026-08-21T10:47:03.593624+00:00,fETH,4.5301369863013696e-05,0,0,0,2e-07,2,61.47126032,-8.56e-06,-0.0856,2e-07,932.66687329,0.0001,1.4e-07,1469734162000,3868.36896043
2026-08-21T11:47:04.013620+00:00,fETH,4.5301369863013696e-05,0,0,0,2e-07,2,61.47126032,-8.56e-06,-0.0856,2e-07,932.66687329,0.0001,1.4e-07,1469734162000,3868.36896043
2026-08-21T12:47:04.121267+00:00,fETH,4.525753424657534e-05,0,0,0,2e-07,2,46.00973658,-1.2e-06,-0.012,2e-07,933.41223683,0.0001,1.4e-07,1469734162000,3951.25232214
2026-08-21T13:47:06.035912+00:00,fETH,4.52e-05,0,0,0,4.3e-07,2,29.43404844,0,0,2e-07,912.74203119,0.0001,1.4e-07,1469734162000,3951.25232214
2026-08-21T14:47:04.537370+00:00,fETH,4.496164383561644e-05,0,0,0,1.51e-05,5,21.05484667,7.01e-06,0.0701,1.51e-05,949.99510176,0.0001,1.4e-07,1469734162000,3951.75232214
2026-08-21T15:47:03.971667+00:00,fETH,4.4416438356164386e-05,0,0,0,2.78954e-05,2,4021.20737144,-3.3e-06,-0.033,2e-07,1129.4715545,0.0001,2e-07,1469734162000,3951.25232214
2026-08-21T16:47:05.977605+00:00,fETH,4.423013698630137e-05,0,0,0,4.423013698630137e-05,2,4207.76071442,3.483e-05,0.3483,4.483e-05,1433.12539882,0.0001,2e-07,1469734162000,3913.35058141
2026-08-21T17:47:03.540491+00:00,fETH,4.468767123287671e-05,0,0,0,7.9856e-06,2,48.54247726,-3e-06,-0.03,1e-05,1773.67439619,0.0001,2e-07,1469734162000,3577.00019221
2026-08-21T18:47:02.687053+00:00,fETH,4.442739726027397e-05,0,0,0,2e-07,2,3605.45214666,1.628e-05,0.1628,2.998e-05,1829.58701982,0.0001,2e-07,1469734162000,3577.00019221
2026-08-21T19:47:02.881302+00:00,fETH,4.4936986301369866e-05,0,0,0,2e-07,2,4986.91893143,2.904e-05,0.2904,4.494e-05,1970.74564411,4.494e-05,2e-07,1469734162000,4690.34530242
2026-08-21T20:47:02.508648+00:00,fETH,4.4835616438356164e-05,0,0,0,1.51e-05,5,3230.29697543,-1e-08,-0.0001,9.99e-06,1921.67858874,4.494e-05,2e-07,1469734162000,5040.41896383
2026-08-21T21:47:02.267592+00:00,fETH,4.468219178082192e-05,0,0,0,1e-05,2,3353.69044368,-6.51e-06,-0.0651,1e-05,1914.69723243,4.494e-05,2e-07,1469734162000,5059.43949657
2026-08-21T22:47:02.586799+00:00,fETH,4.480821917808219e-05,0,0,0,2e-07,2,227.01860589,0,0,2e-07,1991.83312904,4.494e-05,2e-07,1469734162000,5037.30896114
2026-08-21T23:47:02.602224+00:00,fETH,4.492602739726027e-05,0,0,0,4e-07,120,55.01222195,-1.33e-05,-0.133,4e-07,1997.1753983199999,4.494e-05,2e-07,1469734162000,5070.98682157
