collected_at,market,frr,bid,bid_period,bid_size,ask,ask_period,ask_size,daily_change,daily_change_perc,last_price,volume,high,low,first_trade,frr_amount_available
2026-09-13T00:47:02.934338+00:00,fBTC,2.7397260273972602e-08,0.002,2,0.8096823,2.7397260273972602e-08,2,852.5010675,1e-08,0.0001,3e-08,132.99312963,3e-08,1e-08,1469734183000,832.22296845
2026-09-13T01:47:03.182660+00:00,fBTC,2.7397260273972602e-08,0.002,2,0.8096823,2.7397260273972602e-08,2,843.51918338,0,0,2e-08,133.50342718,3e-08,1e-08,1469734183000,831.85600183
2026-09-13T02:47:02.981322+00:00,fBTC,2.7397260273972602e-08,0.002,2,0.8096823,2e-08,2,840.69425878,0,0,2e-08,133.63088866,3e-08,1e-08,1469734183000,831.07944738
2026-09-13T03:47:02.760164+00:00,fBTC,2.7397260273972602e-08,0.002,2,0.8096823,2e-08,2,847.76224127,2e-08,0.0002,3e-08,133.87321681,3e-08,1e-08,1469734183000,830.31020554
2026-09-13T04:47:02.957383+00:00,fBTC,2.7397260273972602e-08,0.002,2,0.8096823,2e-08,2,846.34604965,1e-08,0.0001,2e-08,133.87456072,3e-08,1e-08,1469734183000,830.48170718
2026-09-13T05:47:02.820431+00:00,fBTC,2.7397260273972602e-08,0.002,2,0.8096823,2.7397260273972602e-08,120,858.000053,2e-08,0.0002,3e-08,133.8553492,3e-08,1e-08,1469734183000,830.41010356
2026-09-13T06:47:03.146564+00:00,fBTC,2.7397260273972602e-08,0.002,2,0.8096823,2.7397260273972602e-08,120,845.38169091,1e-08,0.0001,2e-08,133.54907966,3e-08,1e-08,1469734183000,830.05051087
2026-09-13T07:47:03.278324+00:00,fBTC,2.7397260273972602e-08,0.002,2,0.8096823,2.7397260273972602e-08,120,845.38169091,1e-08,0.0001,2e-08,133.54907966,3e-08,1e-08,1469734183000,830.05051087
2026-09-13T08:47:03.507728+00:00,fBTC,2.7397260273972602e-08,0.002,2,0.8096823,2e-08,2,849.15687734,1e-08,0.0001,3e-08,26.60365115,3e-08,1e-08,1469734183000,830.1297889
2026-09-13T09:47:03.377607+00:00,fBTC,2.7397260273972602e-08,0.002,2,0.8096823,2e-08,2,851.14574697,0,0,1e-08,27.48211353,3e-08,1e-08,1469734183000,834.31129418
2026-09-13T10:47:03.837080+00:00,fBTC,2.7397260273972602e-08,0.002,2,0.8096823,2.7397260273972602e-08,120,855.84748046,2e-08,0.0002,3e-08,26.89573617,3e-08,1e-08,1469734183000,834.07164906
2026-09-13T11:47:03.653188+00:00,fBTC,2.7397260273972602e-08,0.002,2,0.8096823,2e-08,2,848.24190981,0,0,3e-08,26.75064546,3e-08,1e-08,1469734183000,833.06529938
2026-09-13T12:47:03.752143+00:00,fBTC,2.7397260273972602e-08,0.002,2,0.8096823,2.7397260273972602e-08,30,852.92194722,1e-08,0.0001,3e-08,27.1099795,3e-08,1e-08,1469734183000,828.93092992
2026-09-13T13:47:04.257693+00:00,fBTC,2.7397260273972602e-08,0.002,2,0.8096823,2e-08,2,809.90211115,1e-08,0.0001,2e-08,51.34146102,3e-08,1e-08,1469734183000,798.00573985
2026-09-13T14:47:03.845137+00:00,fBTC,2.7397260273972602e-08,0.002,2,0.8096823,2e-08,2,810.11593747,1e-08,0.0001,3e-08,58.5639865,3e-08,1e-08,1469734183000,797.21205771
2026-09-13T15:47:03.630391+00:00,fBTC,2.7397260273972602e-08,0.002,2,0.8596823,2e-08,2,807.15654252,0,0,3e-08,55.81717939,3e-08,1e-08,1469734183000,792.22084228
2026-09-13T16:47:03.950244+00:00,fBTC,2.7397260273972602e-08,0.002,2,0.84882917,2e-08,2,803.85306637,0,0,3e-08,57.53755454,3e-08,1e-08,1469734183000,790.69638129
2026-09-13T17:47:03.271554+00:00,fBTC,2.7397260273972602e-08,0.002,2,0.84882917,2e-08,2,1155.90479736,1e-08,0.0001,2e-08,56.70377896,3e-08,1e-08,1469734183000,789.45862005
2026-09-13T18:47:03.793406+00:00,fBTC,2.7397260273972602e-08,0.002,2,0.81274724,2e-08,2,815.04895193,-1e-08,-0.0001,1e-08,57.45313632,3e-08,1e-08,1469734183000,788.41508642
2026-09-13T19:47:03.348465+00:00,fBTC,2.7397260273972602e-08,0.002,2,0.81274724,2e-08,2,801.87420416,0,0,2e-08,61.44463198,3e-08,1e-08,1469734183000,786.31562223
2026-09-13T20:47:03.391402+00:00,fBTC,2.7397260273972602e-08,0.002,2,0.81274724,2.46e-08,2,814.23086044,1e-08,0.0001,3e-08,58.87913352,3e-08,1e-08,1469734183000,789.13449401
2026-09-13T21:47:03.069714+00:00,fBTC,2.7397260273972602e-08,0.002,2,0.8096823,1e-08,15,812.83849799,-1e-08,-0.0001,1e-08,58.98435809,3e-08,1e-08,1469734183000,789.46489359
2026-09-13T22:47:03.039920+00:00,fBTC,2.7397260273972602e-08,0.002,2,0.8096823,2e-08,2,812.69133191,0,0,3e-08,65.99724921,3e-08,1e-08,1469734183000,789.38382948
2026-09-13T23:47:03.499684+00:00,fBTC,2.7397260273972602e-08,0.002,2,0.8096823,2e-08,2,806.80897832,-1e-08,-0.0001,2e-08,68.47928942,3e-08,1e-08,1469734183000,787.01592412
