collected_at,market,frr,bid,bid_period,bid_size,ask,ask_period,ask_size,daily_change,daily_change_perc,last_price,volume,high,low,first_trade,frr_amount_available
2026-09-18T00:47:02.697339+00:00,fUSD,0.0003080931506849315,0.000273972602739726,120,27369593.09945238,0.00016257750000000002,2,77858.53384805,9.172e-05,0.6119,0.00024162,204363830.69731617,0.00030888,7.945e-05,1469734163000,109696672.6564262
2026-09-18T01:47:03.212136+00:00,fUSD,0.0003080821917808219,0.000273972602739726,120,27355058.21219857,0.000149625,7,154819.44173585,0.00010808,0.6515,0.00027397,203700066.43500835,0.00030888,7.945e-05,1469734163000,110792504.70408128
2026-09-18T02:47:03.206137+00:00,fUSD,0.00030806849315068494,0.000273972602739726,120,27332306.30949881,0.00014149,2,371718.10455687,-2.94e-05,-0.1736,0.00014,206392287.26740208,0.00030888,7.945e-05,1469734163000,111680278.09936199
2026-09-18T03:47:03.135116+00:00,fUSD,0.0003079972602739726,0.000273972602739726,120,27297782.24827122,0.00022697,2,58360.05124097,0.00012397,0.8265,0.00027397,203384671.9473719,0.00030888,7.945e-05,1469734163000,111543224.76890269
2026-09-18T04:47:02.924074+00:00,fUSD,0.00030805753424657535,0.000273972602739726,120,26665011.3807974,0.0002,2,542668.66905229,4e-05,0.2667,0.00019,221703699.27492893,0.00030888,7.945e-05,1469734163000,94621140.69720767
2026-09-18T05:47:03.184608+00:00,fUSD,0.00030804109589041096,0.000273972602739726,120,30208615.53767923,0.00027313,7,25931.82729723,0.00012292,0.8195,0.00027292,229193834.6838314,0.00030888,7.945e-05,1469734163000,86177693.0050411
2026-09-18T06:47:02.767099+00:00,fUSD,0.0003080493150684932,0.000273972602739726,120,29510367.42148911,0.00021937,2,13057.17089354,0.000154,1.0267,0.000304,231776829.26815763,0.00030888,7.945e-05,1469734163000,86288792.13287355
2026-09-18T07:47:03.248624+00:00,fUSD,0.0003080767123287671,0.000273972602739726,120,32926929.62090429,0.0002054694521729452,2,36751.72483864,5.547e-05,0.3698,0.00020547,199876896.39427653,0.00032877,7.945e-05,1469734163000,42282766.53289359
2026-09-18T08:47:02.927236+00:00,fUSD,0.0003084602739726027,0.000273972602739726,120,34041794.84997109,0.00022456,2,125673.64099232,-8.708e-05,-0.2874,0.00021592,201821750.81787512,0.00032877,7.945e-05,1469734163000,51653508.72732403
2026-09-18T09:47:03.675288+00:00,fUSD,0.00030847945205479454,0.000273972602739726,120,27887299.98961818,0.00024824864147075847,2,376895.96997936,3.836e-05,0.1842,0.00024658,198363617.5999335,0.00032877,7.945e-05,1469734163000,52007337.46982449
