collected_at,market,bid,ask,daily_change,daily_change_perc,last_price,volume,high,low,first_trade
2026-09-18T00:47:02.697339+00:00,tBTCUSD,76390,76405,-24,-0.00031408,76390,601.2432221,77209,76014,1358182043000
2026-09-18T01:47:03.212136+00:00,tBTCUSD,76667,76676,229,0.00299581,76669,586.50091937,77209,76014,1358182043000
2026-09-18T02:47:03.206137+00:00,tBTCUSD,76861,76876,311,0.0040627,76861,601.44229679,77209,76014,1358182043000
2026-09-18T03:47:03.135116+00:00,tBTCUSD,77291,77298,826,0.01080261,77289,669.63495602,77540,76014,1358182043000
2026-09-18T04:47:02.924074+00:00,tBTCUSD,77301,77316,647,0.00843876,77317,937.68189441,77540,76014,1358182043000
2026-09-18T05:47:03.184608+00:00,tBTCUSD,77452,77461,957,0.01250997,77456,1043.21180491,77654,76014,1358182043000
2026-09-18T06:47:02.767099+00:00,tBTCUSD,77465,77477,764,0.00995998,77471,1059.13403227,77654,76014,1358182043000
2026-09-18T07:47:03.248624+00:00,tBTCUSD,77770,77782,1193,0.01557767,77777,1048.90772877,77809,76014,1358182043000
2026-09-18T08:47:02.927236+00:00,tBTCUSD,77924,77929,1194,0.01556025,77928,1062.16272741,78026,76014,1358182043000
2026-09-18T09:47:03.675288+00:00,tBTCUSD,78114,78121,1637,0.02140205,78125,1077.99799746,78443,76014,1358182043000
2026-09-18T10:47:03.215646+00:00,tBTCUSD,78199,78206,1727,0.02258225,78203,1129.7442471,78443,76014,1358182043000
2026-09-18T11:47:03.333247+00:00,tBTCUSD,78027,78040,1208,0.01572262,78040,1137.71004078,78443,76014,1358182043000
2026-09-18T12:47:02.728141+00:00,tBTCUSD,78075,78086,1191,0.01548865,78086,1083.39771133,78443,76014,1358182043000
2026-09-18T13:47:03.134947+00:00,tBTCUSD,79557,79564,2622,0.03405726,79610,1220.98954154,79653,76232,1358182043000
2026-09-18T14:47:03.307078+00:00,tBTCUSD,80771,80786,4258,0.05563758,80789,1345.87957204,80961,76232,1358182043000
2026-09-18T15:47:03.385025+00:00,tBTCUSD,80626,80628,3813,0.04963357,80636,1472.93173165,81126,76232,1358182043000
2026-09-18T16:47:03.519914+00:00,tBTCUSD,80804,80815,3893,0.05060905,80816,1589.65229756,81209,76232,1358182043000
2026-09-18T17:47:03.723992+00:00,tBTCUSD,80756,80771,4047,0.05274751,80771,1622.18807539,81209,76232,1358182043000
2026-09-18T18:47:03.542153+00:00,tBTCUSD,80899,80909,4288,0.05596377,80909,1715.10752585,81209,76232,1358182043000
2026-09-18T19:47:03.757699+00:00,tBTCUSD,81165,81181,4512,0.05886036,81168,1814.47929325,81346,76232,1358182043000
2026-09-18T20:47:03.275113+00:00,tBTCUSD,81118,81134,4504,0.05879051,81115,1862.31578445,81346,76232,1358182043000
2026-09-18T21:47:03.250610+00:00,tBTCUSD,81113,81123,4661,0.06096875,81110,1884.95025585,81346,76232,1358182043000
2026-09-18T22:47:03.497887+00:00,tBTCUSD,81075,81088,4562,0.05961528,81086,1920.12645957,81346,76267,1358182043000
2026-09-18T23:47:03.220972+00:00,tBTCUSD,80850,80865,4397,0.05750719,80857,1909.80039903,81346,76267,1358182043000
