run_id,market,rate,period,count,amount,side,fetched_at
5e01b139-54f0-4be1-93ed-1e5fd15dcfbe,fBTC,0.002,2,1,-0.002,demand,2026-09-11T00:47:02.653215+00:00
5e01b139-54f0-4be1-93ed-1e5fd15dcfbe,fBTC,2e-08,100,1,-0.025,demand,2026-09-11T00:47:02.653215+00:00
5e01b139-54f0-4be1-93ed-1e5fd15dcfbe,fBTC,1.11e-08,120,1,-0.4,demand,2026-09-11T00:47:02.653215+00:00
5e01b139-54f0-4be1-93ed-1e5fd15dcfbe,fBTC,1.1e-08,120,1,-0.1826823,demand,2026-09-11T00:47:02.653215+00:00
5e01b139-54f0-4be1-93ed-1e5fd15dcfbe,fBTC,1e-08,10,1,-0.2,demand,2026-09-11T00:47:02.653215+00:00
5e01b139-54f0-4be1-93ed-1e5fd15dcfbe,fBTC,2.5e-08,2,4,126.07608337,offer,2026-09-11T00:47:02.653215+00:00
5e01b139-54f0-4be1-93ed-1e5fd15dcfbe,fBTC,2.5e-08,10,1,0.23255252,offer,2026-09-11T00:47:02.653215+00:00
5e01b139-54f0-4be1-93ed-1e5fd15dcfbe,fBTC,2.67091776e-08,2,1,46.3987713,offer,2026-09-11T00:47:02.653215+00:00
5e01b139-54f0-4be1-93ed-1e5fd15dcfbe,fBTC,2.6897e-08,30,1,2.64751999,offer,2026-09-11T00:47:02.653215+00:00
5e01b139-54f0-4be1-93ed-1e5fd15dcfbe,fBTC,2.73e-08,2,1,0.00754612,offer,2026-09-11T00:47:02.653215+00:00
5e01b139-54f0-4be1-93ed-1e5fd15dcfbe,fBTC,2.73e-08,5,1,0.00983917,offer,2026-09-11T00:47:02.653215+00:00
5e01b139-54f0-4be1-93ed-1e5fd15dcfbe,fBTC,2.7397260273972602e-08,30,68,359.83496104,offer,2026-09-11T00:47:02.653215+00:00
5e01b139-54f0-4be1-93ed-1e5fd15dcfbe,fBTC,2.7397260273972602e-08,15,3,0.57248496,offer,2026-09-11T00:47:02.653215+00:00
5e01b139-54f0-4be1-93ed-1e5fd15dcfbe,fBTC,2.7397260273972602e-08,120,44,113.88778813,offer,2026-09-11T00:47:02.653215+00:00
5e01b139-54f0-4be1-93ed-1e5fd15dcfbe,fBTC,2.7397260273972602e-08,2,201,195.78297202,offer,2026-09-11T00:47:02.653215+00:00
5e01b139-54f0-4be1-93ed-1e5fd15dcfbe,fBTC,2.7397260273972602e-08,20,3,0.432645,offer,2026-09-11T00:47:02.653215+00:00
5e01b139-54f0-4be1-93ed-1e5fd15dcfbe,fBTC,2.7397260273972602e-08,10,5,0.39624202,offer,2026-09-11T00:47:02.653215+00:00
5e01b139-54f0-4be1-93ed-1e5fd15dcfbe,fBTC,2.7397260273972602e-08,5,10,0.20622866,offer,2026-09-11T00:47:02.653215+00:00
5e01b139-54f0-4be1-93ed-1e5fd15dcfbe,fBTC,2.7397260273972602e-08,3,3,1.20192082,offer,2026-09-11T00:47:02.653215+00:00
5e01b139-54f0-4be1-93ed-1e5fd15dcfbe,fBTC,2.7397260273972602e-08,14,8,14.09115467,offer,2026-09-11T00:47:02.653215+00:00
5e01b139-54f0-4be1-93ed-1e5fd15dcfbe,fBTC,2.7397260273972602e-08,21,2,0.29881947,offer,2026-09-11T00:47:02.653215+00:00
5e01b139-54f0-4be1-93ed-1e5fd15dcfbe,fBTC,2.7397260273972602e-08,7,9,7.35646384,offer,2026-09-11T00:47:02.653215+00:00
5e01b139-54f0-4be1-93ed-1e5fd15dcfbe,fBTC,2.7397260273972602e-08,4,4,0.36478004,offer,2026-09-11T00:47:02.653215+00:00
5e01b139-54f0-4be1-93ed-1e5fd15dcfbe,fBTC,2.7397260273972602e-08,60,3,1.16077542,offer,2026-09-11T00:47:02.653215+00:00
5e01b139-54f0-4be1-93ed-1e5fd15dcfbe,fBTC,2.7397260273972602e-08,6,1,0.13857793,offer,2026-09-11T00:47:02.653215+00:00
5e01b139-54f0-4be1-93ed-1e5fd15dcfbe,fBTC,2.7397260273972602e-08,12,1,1.85588443,offer,2026-09-11T00:47:02.653215+00:00
5e01b139-54f0-4be1-93ed-1e5fd15dcfbe,fBTC,2.8e-08,28,3,0.58523229,offer,2026-09-11T00:47:02.653215+00:00
5e01b139-54f0-4be1-93ed-1e5fd15dcfbe,fBTC,2.8e-08,30,1,4.0,offer,2026-09-11T00:47:02.653215+00:00
5e01b139-54f0-4be1-93ed-1e5fd15dcfbe,fBTC,2.86e-08,30,1,4.0,offer,2026-09-11T00:47:02.653215+00:00
5e01b139-54f0-4be1-93ed-1e5fd15dcfbe,fBTC,2.86e-08,2,1,0.0279983,offer,2026-09-11T00:47:02.653215+00:00
13a25012-89ca-45d2-a6a1-db6ca4e856fa,fBTC,0.002,2,1,-0.002,demand,2026-09-11T01:47:02.505510+00:00
13a25012-89ca-45d2-a6a1-db6ca4e856fa,fBTC,2e-08,100,1,-0.025,demand,2026-09-11T01:47:02.505510+00:00
13a25012-89ca-45d2-a6a1-db6ca4e856fa,fBTC,1.11e-08,120,1,-0.4,demand,2026-09-11T01:47:02.505510+00:00
13a25012-89ca-45d2-a6a1-db6ca4e856fa,fBTC,1.1e-08,120,1,-0.1826823,demand,2026-09-11T01:47:02.505510+00:00
13a25012-89ca-45d2-a6a1-db6ca4e856fa,fBTC,1e-08,10,1,-0.2,demand,2026-09-11T01:47:02.505510+00:00
13a25012-89ca-45d2-a6a1-db6ca4e856fa,fBTC,2e-08,5,1,0.02312169,offer,2026-09-11T01:47:02.505510+00:00
