collected_at,market,mts,frr,avg_period,funding_amount,funding_amount_used,funding_below_threshold,payload_json
2026-08-22T00:47:02.807119+00:00,fETH,1787357100000,1.2e-07,26.89,9156.79859082,9156.60599377,8553.08986533,"[1787357100000, null, null, 1.2e-07, 26.89, null, null, 9156.79859082, 9156.60599377, null, null, 8553.08986533, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-22T01:47:03.362969+00:00,fETH,1787360700000,1.2e-07,27.06,9147.36574805,9147.173151,9171.79061287,"[1787360700000, null, null, 1.2e-07, 27.06, null, null, 9147.36574805, 9147.173151, null, null, 9171.79061287, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-22T02:47:03.254345+00:00,fETH,1787364300000,1.2e-07,26.77,9166.85742604,9166.66482899,9163.19394658,"[1787364300000, null, null, 1.2e-07, 26.77, null, null, 9166.85742604, 9166.66482899, null, null, 9163.19394658, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-22T03:47:02.356833+00:00,fETH,1787367900000,1.2e-07,26.93,9146.67110297,9146.47850592,8532.13795074,"[1787367900000, null, null, 1.2e-07, 26.93, null, null, 9146.67110297, 9146.47850592, null, null, 8532.13795074, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-22T04:47:02.625471+00:00,fETH,1787371500000,1.2e-07,26.73,9154.380876,9154.18827895,9169.86851853,"[1787371500000, null, null, 1.2e-07, 26.73, null, null, 9154.380876, 9154.18827895, null, null, 9169.86851853, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-22T05:47:02.266313+00:00,fETH,1787375100000,1.2e-07,26.8,9158.73491519,9158.54231814,8821.78115458,"[1787375100000, null, null, 1.2e-07, 26.8, null, null, 9158.73491519, 9158.54231814, null, null, 8821.78115458, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-22T06:47:02.961374+00:00,fETH,1787378700000,1.2e-07,26.19,9197.5690982,9197.27850115,8517.24762041,"[1787378700000, null, null, 1.2e-07, 26.19, null, null, 9197.5690982, 9197.27850115, null, null, 8517.24762041, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-22T07:47:02.883186+00:00,fETH,1787382300000,1.2e-07,25.98,9209.70076831,9209.41017126,8537.14923201,"[1787382300000, null, null, 1.2e-07, 25.98, null, null, 9209.70076831, 9209.41017126, null, null, 8537.14923201, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-22T08:47:02.538964+00:00,fETH,1787385900000,1.2e-07,26.07,9208.15709714,9207.86650009,9130.57037948,"[1787385900000, null, null, 1.2e-07, 26.07, null, null, 9208.15709714, 9207.86650009, null, null, 9130.57037948, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-22T09:47:02.943073+00:00,fETH,1787389500000,1.2e-07,25.21,9219.85774398,9219.56714693,9109.07522571,"[1787389500000, null, null, 1.2e-07, 25.21, null, null, 9219.85774398, 9219.56714693, null, null, 9109.07522571, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-22T10:47:02.415632+00:00,fETH,1787393100000,1.2e-07,25.34,9218.66154159,9218.37094454,9123.19282888,"[1787393100000, null, null, 1.2e-07, 25.34, null, null, 9218.66154159, 9218.37094454, null, null, 9123.19282888, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-22T11:47:02.279136+00:00,fETH,1787396700000,1.2e-07,24.86,9225.43750348,9225.14690643,9104.3995643,"[1787396700000, null, null, 1.2e-07, 24.86, null, null, 9225.43750348, 9225.14690643, null, null, 9104.3995643, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-22T12:47:03.116687+00:00,fETH,1787400300000,1.2e-07,24.94,9217.13649752,9216.84590047,9118.02451478,"[1787400300000, null, null, 1.2e-07, 24.94, null, null, 9217.13649752, 9216.84590047, null, null, 9118.02451478, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-22T13:47:02.989448+00:00,fETH,1787403900000,1.2e-07,25.57,9204.40016298,9204.20956593,8537.04176221,"[1787403900000, null, null, 1.2e-07, 25.57, null, null, 9204.40016298, 9204.20956593, null, null, 8537.04176221, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-22T14:47:03.032817+00:00,fETH,1787407500000,1.2e-07,25.28,9215.23379837,9215.04320132,9131.41064342,"[1787407500000, null, null, 1.2e-07, 25.28, null, null, 9215.23379837, 9215.04320132, null, null, 9131.41064342, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-22T15:47:03.273570+00:00,fETH,1787411100000,1.2e-07,25.16,9219.20521529,9219.01461824,8510.95651901,"[1787411100000, null, null, 1.2e-07, 25.16, null, null, 9219.20521529, 9219.01461824, null, null, 8510.95651901, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-22T16:47:03.978805+00:00,fETH,1787414700000,1.2e-07,25.16,9222.19952232,9222.00892527,8532.04598625,"[1787414700000, null, null, 1.2e-07, 25.16, null, null, 9222.19952232, 9222.00892527, null, null, 8532.04598625, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-22T17:47:03.328844+00:00,fETH,1787418300000,1.2e-07,25.13,9228.11716339,9227.92656634,8521.90897248,"[1787418300000, null, null, 1.2e-07, 25.13, null, null, 9228.11716339, 9227.92656634, null, null, 8521.90897248, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-22T18:47:03.230376+00:00,fETH,1787421900000,1.2e-07,24.97,9266.05762028,9265.86702323,8407.51601999,"[1787421900000, null, null, 1.2e-07, 24.97, null, null, 9266.05762028, 9265.86702323, null, null, 8407.51601999, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-22T19:47:03.410280+00:00,fETH,1787425500000,1.2e-07,25.09,9237.91322096,9237.72262391,8509.25157938,"[1787425500000, null, null, 1.2e-07, 25.09, null, null, 9237.91322096, 9237.72262391, null, null, 8509.25157938, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-22T20:47:02.914882+00:00,fETH,1787429100000,1.2e-07,24.61,9287.11445077,9286.92385372,9013.39005956,"[1787429100000, null, null, 1.2e-07, 24.61, null, null, 9287.11445077, 9286.92385372, null, null, 9013.39005956, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-22T21:47:02.908017+00:00,fETH,1787432700000,1.2e-07,24.61,9290.00553624,9289.81493919,8586.73392163,"[1787432700000, null, null, 1.2e-07, 24.61, null, null, 9290.00553624, 9289.81493919, null, null, 8586.73392163, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-22T22:47:03.294941+00:00,fETH,1787436300000,1.2e-07,24.16,9337.77265409,9337.58205704,8353.92313142,"[1787436300000, null, null, 1.2e-07, 24.16, null, null, 9337.77265409, 9337.58205704, null, null, 8353.92313142, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-22T23:47:03.410795+00:00,fETH,1787439900000,1.2e-07,23.73,9424.36561112,9424.16247337,8334.44416806,"[1787439900000, null, null, 1.2e-07, 23.73, null, null, 9424.36561112, 9424.16247337, null, null, 8334.44416806, null, null, null, null, null, null, null, null, null, null, null, null]"
