collected_at,market,bid,ask,daily_change,daily_change_perc,last_price,volume,high,low,first_trade
2026-09-11T00:47:03.636362+00:00,tETHUSD,2453.7,2454.1,-28.5,-0.01148036,2454,267523.02457114,2487.3,2436.7,1457539475000
2026-09-11T01:47:03.380595+00:00,tETHUSD,2452.4,2452.7,-15.2,-0.00615958,2452.5,264885.2054478,2487.3,2436.7,1457539475000
2026-09-11T02:47:04.049176+00:00,tETHUSD,2450.8,2451.2,-30.5,-0.01228996,2451.2,262666.40644695,2487.3,2436.7,1457539475000
2026-09-11T03:47:03.453377+00:00,tETHUSD,2447,2447.4,-34.1,-0.01374335,2447.1,262096.24663187,2487.3,2436.7,1457539475000
2026-09-11T04:47:03.596381+00:00,tETHUSD,2458.5,2458.8,-25.6,-0.01030347,2459,262422.20407337,2487.3,2436.7,1457539475000
2026-09-11T05:47:04.540298+00:00,tETHUSD,2467.2,2467.8,-17,-0.00684215,2467.6,262371.10482745,2487.3,2436.7,1457539475000
2026-09-11T06:47:04.943288+00:00,tETHUSD,2468.3,2468.8,-14.3,-0.00575916,2468.7,261548.28354221,2483,2436.7,1457539475000
2026-09-11T07:47:03.837706+00:00,tETHUSD,2469.2,2469.6,-8.8,-0.00355096,2469.4,259797.66641923,2480.8,2436.7,1457539475000
2026-09-11T08:47:04.973020+00:00,tETHUSD,2480.1,2480.6,2.5,0.00100896,2480.3,253346.06250463,2486.5,2436.7,1457539475000
2026-09-11T09:47:03.655485+00:00,tETHUSD,2469.6,2470.2,-5.3,-0.00214133,2469.8,251495.46804513,2486.5,2436.7,1457539475000
2026-09-11T10:47:03.069973+00:00,tETHUSD,2467.8,2468.2,0.9,0.00036477,2468.2,247525.15297811,2486.5,2436.7,1457539475000
2026-09-11T11:47:02.960240+00:00,tETHUSD,2462.4,2462.6,-4.5,-0.00182393,2462.7,244760.71269242,2486.5,2436.7,1457539475000
2026-09-11T12:47:03.326512+00:00,tETHUSD,2500.2,2501.4,39.2,0.01591426,2502.4,208608.09547821,2506.9,2432.3,1457539475000
2026-09-11T13:47:02.967724+00:00,tETHUSD,2527.9,2528.9,75.2,0.03064759,2528.9,132912.75012002,2532.1,2432.3,1457539475000
2026-09-11T14:47:03.087223+00:00,tETHUSD,2609.8,2610.1,159,0.06487413,2609.9,141871.76343647,2668.3,2432.3,1457539475000
2026-09-11T15:47:02.877742+00:00,tETHUSD,2602.2,2602.3,152.2,0.06211991,2602.3,158391.17211993,2668.3,2432.3,1457539475000
2026-09-11T16:47:02.558222+00:00,tETHUSD,2571.2,2571.8,114.7,0.04667535,2572.1,96628.41169276,2668.3,2432.3,1457539475000
2026-09-11T17:47:03.375649+00:00,tETHUSD,2568.1,2568.5,98.5,0.03987854,2568.5,101272.24961114,2668.3,2432.3,1457539475000
2026-09-11T18:47:03.854023+00:00,tETHUSD,2542.5,2542.6,70.2,0.02839806,2542.2,102375.25226407,2668.3,2432.3,1457539475000
2026-09-11T19:47:03.074005+00:00,tETHUSD,2539.1,2539.5,68.4,0.02767662,2539.8,102750.72849691,2668.3,2432.3,1457539475000
2026-09-11T20:47:03.409353+00:00,tETHUSD,2532.6,2533.1,67.1,0.02721557,2532.6,106304.24256049,2668.3,2432.3,1457539475000
2026-09-11T21:47:02.836472+00:00,tETHUSD,2532.2,2532.4,66.8,0.02710269,2531.5,110916.25796078,2668.3,2432.3,1457539475000
2026-09-11T22:47:02.733115+00:00,tETHUSD,2514.6,2514.9,64,0.02611499,2514.7,115959.48734338,2668.3,2432.3,1457539475000
2026-09-11T23:47:02.965904+00:00,tETHUSD,2511,2511.1,58.2,0.02372702,2511.1,119043.01803691,2668.3,2432.3,1457539475000
