collected_at,market,bid,ask,daily_change,daily_change_perc,last_price,volume,high,low,first_trade
2026-09-20T00:47:03.630432+00:00,tBTCUSD,81275,81277,-425,-0.00520183,81277,543.50502912,81922,80853,1358182043000
2026-09-20T01:47:03.392124+00:00,tBTCUSD,81009,81022,-364,-0.00447251,81022,501.66682009,81922,80853,1358182043000
2026-09-20T02:47:03.074153+00:00,tBTCUSD,80646,80660,-787,-0.009667,80624,555.04187518,81922,80387,1358182043000
2026-09-20T03:47:03.209008+00:00,tBTCUSD,80316,80323,-873,-0.01075269,80316,605.86583852,81922,80088,1358182043000
2026-09-20T04:47:02.857261+00:00,tBTCUSD,80304,80312,-804,-0.00991271,80304,621.4360693,81922,80088,1358182043000
2026-09-20T05:47:04.020361+00:00,tBTCUSD,80508,80517,-519,-0.00640464,80516,639.45924838,81922,80088,1358182043000
2026-09-20T06:47:04.007915+00:00,tBTCUSD,80330,80339,-813,-0.01001935,80330,642.9733441,81922,80088,1358182043000
2026-09-20T07:47:03.569132+00:00,tBTCUSD,80323,80328,-902,-0.01110455,80326,631.37866036,81922,80088,1358182043000
2026-09-20T08:47:03.647440+00:00,tBTCUSD,80247,80255,-1251,-0.01534837,80256,639.30151957,81922,80088,1358182043000
2026-09-20T09:47:02.942065+00:00,tBTCUSD,80488,80490,-814,-0.01001181,80490,628.23724503,81922,80088,1358182043000
2026-09-20T10:47:03.502323+00:00,tBTCUSD,80327,80335,-1033,-0.01269666,80327,621.2006571,81922,80088,1358182043000
2026-09-20T11:47:03.721919+00:00,tBTCUSD,80432,80444,-912,-0.01121096,80437,621.45049406,81922,80088,1358182043000
2026-09-20T12:47:03.375456+00:00,tBTCUSD,80345,80357,-976,-0.01200005,80357,617.47564818,81922,80088,1358182043000
2026-09-20T13:47:03.593709+00:00,tBTCUSD,80529,80544,-906,-0.01112489,80533,617.35342895,81922,80088,1358182043000
2026-09-20T14:47:03.122490+00:00,tBTCUSD,80635,80643,-1119,-0.0136869,80638,618.04959945,81922,80088,1358182043000
2026-09-20T15:47:03.107103+00:00,tBTCUSD,80868,80884,-881,-0.01077623,80873,570.34228429,81885,80088,1358182043000
2026-09-20T16:47:04.150909+00:00,tBTCUSD,81311,81329,-495,-0.00604979,81326,528.09578682,81821,80088,1358182043000
2026-09-20T17:47:03.071306+00:00,tBTCUSD,81371,81375,-149,-0.00182777,81371,531.0102442,81520,80088,1358182043000
2026-09-20T18:47:03.872978+00:00,tBTCUSD,81217,81233,-228,-0.0027995,81215,519.60214629,81508,80088,1358182043000
2026-09-20T19:47:03.942559+00:00,tBTCUSD,81255,81259,-158,-0.00194082,81251,517.57654258,81508,80088,1358182043000
2026-09-20T20:47:03.440979+00:00,tBTCUSD,81209,81221,33,0.00040642,81230,467.6033234,81508,80088,1358182043000
2026-09-20T21:47:02.978851+00:00,tBTCUSD,80875,80888,-195,-0.00240521,80879,462.67140891,81508,80088,1358182043000
2026-09-20T22:47:03.528337+00:00,tBTCUSD,81157,81172,-104,-0.00127973,81163,490.80803957,81508,80088,1358182043000
2026-09-20T23:47:03.364923+00:00,tBTCUSD,81188,81200,-67,-0.00082449,81195,492.0446415,81508,80088,1358182043000
