collected_at,market,candle_key,mts,open,close,high,low,volume
2026-09-12T00:47:03.093183+00:00,fBTC,trade:1h:a30:p2:p30,1789171200000,2e-08,2e-08,2e-08,2e-08,0.00418033
2026-09-12T01:47:02.804156+00:00,fBTC,trade:1h:a30:p2:p30,1789171200000,2e-08,2e-08,2e-08,2e-08,0.00418033
2026-09-12T02:47:03.239738+00:00,fBTC,trade:1h:a30:p2:p30,1789178400000,2e-08,2e-08,2e-08,2e-08,0.22803283
2026-09-12T03:47:02.808991+00:00,fBTC,trade:1h:a30:p2:p30,1789182000000,2e-08,2e-08,2e-08,2e-08,0.02862565
2026-09-12T04:47:02.963399+00:00,fBTC,trade:1h:a30:p2:p30,1789185600000,1e-08,1e-08,1e-08,1e-08,0.0657625
2026-09-12T05:47:02.875352+00:00,fBTC,trade:1h:a30:p2:p30,1789189200000,1e-08,2e-08,2e-08,1e-08,0.15722717
2026-09-12T06:47:03.138499+00:00,fBTC,trade:1h:a30:p2:p30,1789192800000,1e-08,1e-08,2e-08,1e-08,0.05568033
2026-09-12T07:47:03.477261+00:00,fBTC,trade:1h:a30:p2:p30,1789196400000,2e-08,2e-08,2e-08,1e-08,0.83256622
2026-09-12T08:47:02.736869+00:00,fBTC,trade:1h:a30:p2:p30,1789200000000,2e-08,2e-08,3e-08,1e-08,105.9080979
2026-09-12T09:47:02.982484+00:00,fBTC,trade:1h:a30:p2:p30,1789203600000,2e-08,1e-08,2e-08,1e-08,0.12292412
2026-09-12T10:47:03.806930+00:00,fBTC,trade:1h:a30:p2:p30,1789207200000,3e-08,1e-08,3e-08,1e-08,0.23755896
2026-09-12T11:47:02.882086+00:00,fBTC,trade:1h:a30:p2:p30,1789210800000,2e-08,3e-08,3e-08,1e-08,0.5793157
2026-09-12T12:47:03.631317+00:00,fBTC,trade:1h:a30:p2:p30,1789214400000,2e-08,2e-08,3e-08,1e-08,1.8689229200000002
2026-09-12T13:47:02.946143+00:00,fBTC,trade:1h:a30:p2:p30,1789218000000,2e-08,1e-08,2e-08,1e-08,0.95263246
2026-09-12T14:47:03.908002+00:00,fBTC,trade:1h:a30:p2:p30,1789221600000,1e-08,2e-08,2e-08,1e-08,0.83100816
2026-09-12T15:47:03.511354+00:00,fBTC,trade:1h:a30:p2:p30,1789225200000,1e-08,3e-08,3e-08,1e-08,7.51866497
2026-09-12T16:47:03.415636+00:00,fBTC,trade:1h:a30:p2:p30,1789228800000,2e-08,3e-08,3e-08,1e-08,1.20668585
2026-09-12T17:47:02.927958+00:00,fBTC,trade:1h:a30:p2:p30,1789232400000,2e-08,2e-08,2e-08,1e-08,0.61935666
2026-09-12T18:47:03.133152+00:00,fBTC,trade:1h:a30:p2:p30,1789236000000,1e-08,2e-08,2e-08,1e-08,0.49959251
2026-09-12T19:47:02.729530+00:00,fBTC,trade:1h:a30:p2:p30,1789239600000,1e-08,2e-08,2e-08,1e-08,2.07106344
2026-09-12T20:47:03.209757+00:00,fBTC,trade:1h:a30:p2:p30,1789243200000,3e-08,2e-08,3e-08,2e-08,0.65768025
2026-09-12T21:47:03.058459+00:00,fBTC,trade:1h:a30:p2:p30,1789246800000,3e-08,3e-08,3e-08,3e-08,0.05875763
2026-09-12T22:47:03.410286+00:00,fBTC,trade:1h:a30:p2:p30,1789250400000,2e-08,3e-08,3e-08,2e-08,0.2354928
2026-09-12T23:47:02.411379+00:00,fBTC,trade:1h:a30:p2:p30,1789254000000,2e-08,3e-08,3e-08,2e-08,0.95640938
