collected_at,market,candle_key,mts,open,close,high,low,volume
2026-09-12T00:47:03.093183+00:00,fUSD,trade:1h:a30:p2:p30,1789171200000,0.000207,0.00010846,0.000234,0.00010846,1788507.73404811
2026-09-12T01:47:02.804156+00:00,fUSD,trade:1h:a30:p2:p30,1789174800000,0.00024344,0.00024767,0.00025,0.00014,4688157.27650523
2026-09-12T02:47:03.239738+00:00,fUSD,trade:1h:a30:p2:p30,1789178400000,0.00023944,0.00024795,0.00025304,0.000147,6744942.41338866
2026-09-12T03:47:02.808991+00:00,fUSD,trade:1h:a30:p2:p30,1789182000000,0.000147,0.00024194,0.00026444,0.000147,6733411.73239188
2026-09-12T04:47:02.963399+00:00,fUSD,trade:1h:a30:p2:p30,1789185600000,0.00026301,0.00014123,0.00026483,0.00010853,5557834.70143565
2026-09-12T05:47:02.875352+00:00,fUSD,trade:1h:a30:p2:p30,1789189200000,0.00013721,0.00014275,0.0002355,0.00013564,5015692.30114262
2026-09-12T06:47:03.138499+00:00,fUSD,trade:1h:a30:p2:p30,1789192800000,0.00020298,0.00016,0.0002542,0.00010801,3497238.10425443
2026-09-12T07:47:03.477261+00:00,fUSD,trade:1h:a30:p2:p30,1789196400000,0.00015608,0.00017183,0.0001736,0.00011993,8523573.62055493
2026-09-12T08:47:02.736869+00:00,fUSD,trade:1h:a30:p2:p30,1789200000000,0.00019625,0.00021329,0.0002411,7.945e-05,7519270.44243057
2026-09-12T09:47:02.982484+00:00,fUSD,trade:1h:a30:p2:p30,1789203600000,0.00016,0.0001323,0.0002411,0.0001323,8261995.8721962
2026-09-12T10:47:03.806930+00:00,fUSD,trade:1h:a30:p2:p30,1789207200000,7.945e-05,0.00015,0.00025,7.945e-05,5291132.54894758
2026-09-12T11:47:02.882086+00:00,fUSD,trade:1h:a30:p2:p30,1789210800000,0.00014999,0.00014999,0.00026,7.945e-05,6326898.45506276
2026-09-12T12:47:03.631317+00:00,fUSD,trade:1h:a30:p2:p30,1789214400000,0.00015,0.00012055,0.00030698,0.0001,84230407.2329504
2026-09-12T13:47:02.946143+00:00,fUSD,trade:1h:a30:p2:p30,1789218000000,0.00014834,0.00010959,0.00030694,7.945e-05,10654763.05851745
2026-09-12T14:47:03.908002+00:00,fUSD,trade:1h:a30:p2:p30,1789221600000,0.00014897,0.00010959,0.00030698,7.945e-05,5600963.50796099
2026-09-12T15:47:03.511354+00:00,fUSD,trade:1h:a30:p2:p30,1789225200000,0.00026027,0.0001575,0.00030874,2.8e-05,59584169.86219234
2026-09-12T16:47:03.415636+00:00,fUSD,trade:1h:a30:p2:p30,1789228800000,0.00022654,0.00014999,0.00030704,0.00010959,8354380.8623856
2026-09-12T17:47:02.927958+00:00,fUSD,trade:1h:a30:p2:p30,1789232400000,0.00014264,0.00019899,0.00030702,7.945e-05,14907638.93904343
2026-09-12T18:47:03.133152+00:00,fUSD,trade:1h:a30:p2:p30,1789236000000,0.00015,0.00014899,0.00030002,0.00010959,2904614.46683923
2026-09-12T19:47:02.729530+00:00,fUSD,trade:1h:a30:p2:p30,1789239600000,0.00014738,0.00014578,0.00027945,0.00010959,5826365.34172838
2026-09-12T20:47:03.209757+00:00,fUSD,trade:1h:a30:p2:p30,1789243200000,0.00014009,0.00014496,0.00030717,0.0001305,12332635.90485397
2026-09-12T21:47:03.058459+00:00,fUSD,trade:1h:a30:p2:p30,1789246800000,0.00014443,0.00014,0.00030701,0.0001305,4413539.93701747
2026-09-12T22:47:03.410286+00:00,fUSD,trade:1h:a30:p2:p30,1789250400000,0.00014899,0.00030713,0.00030713,0.00014,6069798.66497537
2026-09-12T23:47:02.411379+00:00,fUSD,trade:1h:a30:p2:p30,1789254000000,0.00014256,0.00015,0.00030463,0.00014,1498680.28884404
