collected_at,market,mts,frr,avg_period,funding_amount,funding_amount_used,funding_below_threshold,payload_json
2026-08-31T00:47:03.103966+00:00,fBTC,1788134700000,0,32.38,882.74300386,882.07109929,2471.7984001,"[1788134700000, null, null, 0, 32.38, null, null, 882.74300386, 882.07109929, null, null, 2471.7984001, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-31T01:47:03.822227+00:00,fBTC,1788138300000,0,32.41,872.99811222,872.3330086,2474.93118164,"[1788138300000, null, null, 0, 32.41, null, null, 872.99811222, 872.3330086, null, null, 2474.93118164, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-31T02:47:03.429470+00:00,fBTC,1788141900000,0,32.63,873.31798727,872.65288365,2482.45540996,"[1788141900000, null, null, 0, 32.63, null, null, 873.31798727, 872.65288365, null, null, 2482.45540996, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-31T03:47:03.292643+00:00,fBTC,1788145500000,0,32.58,873.37193982,872.7068362,2447.0621055,"[1788145500000, null, null, 0, 32.58, null, null, 873.37193982, 872.7068362, null, null, 2447.0621055, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-31T04:47:03.593463+00:00,fBTC,1788149100000,0,32.59,872.97876961,872.36578649,2481.50429634,"[1788149100000, null, null, 0, 32.59, null, null, 872.97876961, 872.36578649, null, null, 2481.50429634, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-31T05:47:03.201340+00:00,fBTC,1788152700000,0,32.59,873.0602951,872.44731198,2482.49907136,"[1788152700000, null, null, 0, 32.59, null, null, 873.0602951, 872.44731198, null, null, 2482.49907136, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-31T06:47:03.997027+00:00,fBTC,1788156300000,0,32.65,872.35665259,871.74366947,2481.63068017,"[1788156300000, null, null, 0, 32.65, null, null, 872.35665259, 871.74366947, null, null, 2481.63068017, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-31T07:47:03.725712+00:00,fBTC,1788159900000,0,32.55,885.60166741,884.98868429,2439.07313242,"[1788159900000, null, null, 0, 32.55, null, null, 885.60166741, 884.98868429, null, null, 2439.07313242, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-31T08:47:03.798190+00:00,fBTC,1788163500000,0,32.78,885.82242485,885.19444173,2465.25320097,"[1788163500000, null, null, 0, 32.78, null, null, 885.82242485, 885.19444173, null, null, 2465.25320097, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-31T09:47:03.954798+00:00,fBTC,1788167100000,0,32.64,888.66426878,888.03628566,2441.428756,"[1788167100000, null, null, 0, 32.64, null, null, 888.66426878, 888.03628566, null, null, 2441.428756, null, null, null, null, null, null, null, null, null, null, null, null]"
