collected_at,market,bid,ask,daily_change,daily_change_perc,last_price,volume,high,low,first_trade
2026-08-23T00:47:03.850811+00:00,tBTCUSD,77325,77332,-909,-0.0116181,77331,730.82806739,78886,76571,1358182043000
2026-08-23T01:47:04.422260+00:00,tBTCUSD,77385,77396,-779,-0.00996622,77385,713.27489446,78886,76571,1358182043000
2026-08-23T02:47:05.010115+00:00,tBTCUSD,77238,77243,-1515,-0.01923663,77241,727.99443184,78886,76571,1358182043000
2026-08-23T03:47:03.807988+00:00,tBTCUSD,77020,77034,-1491,-0.01898879,77029,726.90012338,78881,76571,1358182043000
2026-08-23T04:47:03.393744+00:00,tBTCUSD,76779,76781,-1861,-0.0236648,76779,758.35485059,78640,76571,1358182043000
2026-08-23T05:47:03.199191+00:00,tBTCUSD,76152,76159,-1347,-0.01738109,76151,903.27409394,77715,75551,1358182043000
2026-08-23T06:47:03.105705+00:00,tBTCUSD,76294,76304,-1413,-0.01818182,76302,924.56294692,77715,75551,1358182043000
2026-08-23T07:47:02.896886+00:00,tBTCUSD,76088,76096,-1399,-0.01805324,76094,896.54908167,77635,75551,1358182043000
2026-08-23T08:47:03.370416+00:00,tBTCUSD,76571,76578,-855,-0.01104252,76573,982.37286463,77635,75551,1358182043000
2026-08-23T09:47:03.679264+00:00,tBTCUSD,76532,76545,-590,-0.00764952,76539,965.57411436,77635,75551,1358182043000
2026-08-23T10:47:03.526481+00:00,tBTCUSD,76866,76876,-256,-0.00331933,76868,941.28529869,77635,75551,1358182043000
2026-08-23T11:47:04.080613+00:00,tBTCUSD,77240,77266,-86,-0.00111213,77243,943.33641238,77635,75551,1358182043000
2026-08-23T12:47:03.430701+00:00,tBTCUSD,77274,77284,-75,-0.00096953,77282,932.88312213,77635,75551,1358182043000
2026-08-23T13:47:03.841236+00:00,tBTCUSD,77510,77513,159,0.00205519,77524,986.76636029,77787,75551,1358182043000
2026-08-23T14:47:08.308254+00:00,tBTCUSD,77060,77093,-69,-0.00089445,77073,1001.76224128,77787,75551,1358182043000
2026-08-23T15:47:02.855959+00:00,tBTCUSD,77250,77259,111,0.00143883,77257,992.87824779,77787,75551,1358182043000
2026-08-23T16:47:03.679429+00:00,tBTCUSD,77416,77429,-12,-0.00015499,77411,951.29349222,77787,75551,1358182043000
2026-08-23T17:47:03.095218+00:00,tBTCUSD,77316,77321,-115,-0.00148523,77314,950.35748748,77787,75551,1358182043000
2026-08-23T18:47:03.197156+00:00,tBTCUSD,77335,77338,-75,-0.00096883,77338,955.49097761,77787,75551,1358182043000
2026-08-23T19:47:04.019828+00:00,tBTCUSD,77408,77416,-144,-0.00185682,77408,943.70235669,77787,75551,1358182043000
2026-08-23T20:47:03.325523+00:00,tBTCUSD,77415,77427,41,0.00052985,77422,949.64433356,77787,75551,1358182043000
2026-08-23T21:47:02.905356+00:00,tBTCUSD,77734,77737,515,0.00666796,77750,1063.64729231,78096,75551,1358182043000
2026-08-23T22:47:02.644563+00:00,tBTCUSD,77646,77660,482,0.00624603,77651,1062.03215172,78096,75551,1358182043000
2026-08-23T23:47:02.932647+00:00,tBTCUSD,77569,77572,331,0.0042859,77561,1066.52174194,78096,75551,1358182043000
