collected_at,market,bid,ask,daily_change,daily_change_perc,last_price,volume,high,low,first_trade
2026-09-19T00:47:03.696862+00:00,tBTCUSD,81278,81284,4593,0.05990844,81260,1947.89171729,81346,76486,1358182043000
2026-09-19T01:47:03.182818+00:00,tBTCUSD,81216,81228,4433,0.05772962,81222,2012.69779197,81702,76592,1358182043000
2026-09-19T02:47:03.878920+00:00,tBTCUSD,81243,81254,3979,0.05149609,81247,1990.99900126,81702,76908,1358182043000
2026-09-19T03:47:03.313266+00:00,tBTCUSD,81136,81150,3810,0.04926937,81140,1884.82629232,81702,77102,1358182043000
2026-09-19T04:47:03.533075+00:00,tBTCUSD,80923,80933,3355,0.04325404,80920,1595.04619345,81702,77340,1358182043000
2026-09-19T05:47:03.510025+00:00,tBTCUSD,80980,80987,3422,0.04412125,80981,1535.44082044,81702,77355,1358182043000
2026-09-19T06:47:03.793703+00:00,tBTCUSD,81042,81050,3286,0.0422566,81049,1505.96317012,81702,77515,1358182043000
2026-09-19T07:47:03.403926+00:00,tBTCUSD,81013,81026,3082,0.03954324,81022,1487.46283093,81702,77614,1358182043000
2026-09-19T08:47:03.227559+00:00,tBTCUSD,81297,81306,2854,0.03638311,81297,1465.63891471,81702,77931,1358182043000
2026-09-19T09:47:03.025630+00:00,tBTCUSD,81272,81283,3081,0.03939898,81281,1443.73856488,81702,77931,1358182043000
2026-09-19T10:47:04.694276+00:00,tBTCUSD,81265,81277,2850,0.03634231,81271,1397.96115549,81702,77931,1358182043000
2026-09-19T11:47:02.934685+00:00,tBTCUSD,81273,81278,3169,0.04057463,81272,1389.57130689,81702,77931,1358182043000
2026-09-19T12:47:03.861617+00:00,tBTCUSD,81262,81271,3204,0.04104272,81269,1382.94713454,81702,77931,1358182043000
2026-09-19T13:47:03.147021+00:00,tBTCUSD,81243,81255,642,0.00796536,81241,1165.8762987,81702,80044,1358182043000
2026-09-19T14:47:03.253256+00:00,tBTCUSD,81516,81524,523,0.00645679,81523,1029.95707692,81702,80477,1358182043000
2026-09-19T15:47:03.791575+00:00,tBTCUSD,81748,81760,816,0.01008279,81746,950.94470374,81922,80523,1358182043000
2026-09-19T16:47:03.624883+00:00,tBTCUSD,81785,81801,940,0.01162446,81804,883.38233535,81922,80523,1358182043000
2026-09-19T17:47:03.565089+00:00,tBTCUSD,81513,81521,553,0.00683053,81513,828.45676277,81922,80741,1358182043000
2026-09-19T18:47:03.154849+00:00,tBTCUSD,81438,81447,271,0.003339,81433,777.75309177,81922,80793,1358182043000
2026-09-19T19:47:03.079843+00:00,tBTCUSD,81322,81328,116,0.00142847,81322,660.03074684,81922,80793,1358182043000
2026-09-19T20:47:03.724330+00:00,tBTCUSD,81181,81193,-67,-0.00082451,81193,642.07399557,81922,80793,1358182043000
2026-09-19T21:47:03.473004+00:00,tBTCUSD,81045,81046,-278,-0.0034183,81049,670.84067304,81922,80793,1358182043000
2026-09-19T22:47:04.058383+00:00,tBTCUSD,81179,81190,5,6.16e-05,81179,622.08761912,81922,80793,1358182043000
2026-09-19T23:47:03.274185+00:00,tBTCUSD,81259,81272,312,0.00385442,81258,620.39895935,81922,80793,1358182043000
