collected_at,market,candle_key,mts,open,close,high,low,volume
2026-09-08T00:47:03.767192+00:00,fBTC,trade:1h:a30:p2:p30,1788825600000,3e-08,3e-08,3e-08,3e-08,0.05428968
2026-09-08T01:47:03.896961+00:00,fBTC,trade:1h:a30:p2:p30,1788829200000,3e-08,1e-08,3e-08,1e-08,0.05431442
2026-09-08T02:47:03.926442+00:00,fBTC,trade:1h:a30:p2:p30,1788832800000,2e-08,2e-08,2e-08,2e-08,0.005
2026-09-08T03:47:03.732156+00:00,fBTC,trade:1h:a30:p2:p30,1788836400000,2e-08,2e-08,2e-08,2e-08,0.57132954
2026-09-08T04:47:03.503228+00:00,fBTC,trade:1h:a30:p2:p30,1788840000000,2e-08,1e-08,2e-08,1e-08,0.07076072
2026-09-08T05:47:04.086461+00:00,fBTC,trade:1h:a30:p2:p30,1788843600000,2e-08,2e-08,3e-08,2e-08,35.07375097
2026-09-08T06:47:03.911833+00:00,fBTC,trade:1h:a30:p2:p30,1788847200000,1e-08,2e-08,2e-08,1e-08,0.33435401
2026-09-08T07:47:03.677834+00:00,fBTC,trade:1h:a30:p2:p30,1788850800000,1e-08,3e-08,3e-08,1e-08,2.00714308
2026-09-08T08:47:03.978476+00:00,fBTC,trade:1h:a30:p2:p30,1788854400000,2e-08,2e-08,3e-08,1e-08,2.53779315
2026-09-08T09:47:03.818758+00:00,fBTC,trade:1h:a30:p2:p30,1788858000000,2e-08,3e-08,3e-08,1e-08,0.42356198
2026-09-08T10:47:04.512716+00:00,fBTC,trade:1h:a30:p2:p30,1788861600000,2e-08,2e-08,3e-08,2e-08,0.04910346
2026-09-08T11:47:04.618919+00:00,fBTC,trade:1h:a30:p2:p30,1788865200000,1e-08,3e-08,3e-08,1e-08,4.57479123
2026-09-08T12:47:05.838382+00:00,fBTC,trade:1h:a30:p2:p30,1788868800000,2e-08,2e-08,2e-08,2e-08,0.15769931
2026-09-08T13:47:04.509597+00:00,fBTC,trade:1h:a30:p2:p30,1788872400000,1e-08,2e-08,2e-08,1e-08,1.6830355099999998
2026-09-08T14:47:04.332323+00:00,fBTC,trade:1h:a30:p2:p30,1788876000000,1e-08,1e-08,2e-08,1e-08,0.21866051
2026-09-08T15:47:04.385287+00:00,fBTC,trade:1h:a30:p2:p30,1788879600000,1e-08,2e-08,2e-08,1e-08,14.18023135
2026-09-08T16:47:04.389367+00:00,fBTC,trade:1h:a30:p2:p30,1788883200000,2e-08,1e-08,3e-08,1e-08,4.331239399999999
2026-09-08T17:47:04.439025+00:00,fBTC,trade:1h:a30:p2:p30,1788886800000,1e-08,2e-08,2e-08,1e-08,1.03744255
2026-09-08T18:47:04.303178+00:00,fBTC,trade:1h:a30:p2:p30,1788890400000,2e-08,2e-08,2e-08,1e-08,0.2
2026-09-08T19:47:02.940326+00:00,fBTC,trade:1h:a30:p2:p30,1788894000000,1e-08,3e-08,3e-08,1e-08,1.63939418
2026-09-08T20:47:02.927875+00:00,fBTC,trade:1h:a30:p2:p30,1788897600000,2e-08,3e-08,3e-08,2e-08,1.43678838
2026-09-08T21:47:03.215833+00:00,fBTC,trade:1h:a30:p2:p30,1788901200000,2e-08,2e-08,2e-08,2e-08,0.08987389
2026-09-08T22:47:03.369666+00:00,fBTC,trade:1h:a30:p2:p30,1788904800000,2e-08,2e-08,2e-08,1e-08,0.42028556
2026-09-08T23:47:03.359197+00:00,fBTC,trade:1h:a30:p2:p30,1788904800000,2e-08,2e-08,2e-08,1e-08,0.47504471
