collected_at,market,frr,bid,bid_period,bid_size,ask,ask_period,ask_size,daily_change,daily_change_perc,last_price,volume,high,low,first_trade,frr_amount_available
2026-09-03T00:47:03.640058+00:00,fUST,0.0002370876712328767,0.0002671232876712329,120,4764338.76045524,0.00019989,3,602422.39868209,3.959e-05,0.247,0.00019989,102810905.31057985,0.0002366,5e-06,1545390496657,41457218.88034096
2026-09-03T01:47:03.323772+00:00,fUST,0.00023736712328767124,0.0002671232876712329,120,4972430.89274723,0.00016566019520547945,2,315703.83951436,1.203e-05,0.0746,0.00017337,103722329.3912726,0.0002366,5e-06,1545390496657,41463977.81457676
2026-09-03T02:47:04.394483+00:00,fUST,0.00023744383561643835,0.0002671232876712329,120,4789440.68904903,0.000165,2,397805.29976545,4.91e-06,0.0307,0.000165,104015928.73278098,0.0002366,5e-06,1545390496657,41465394.39731347
2026-09-03T03:47:03.876049+00:00,fUST,0.00023744931506849314,0.0002671232876712329,120,4880789.23350906,0.00016319,2,300576.49774418,-3.681e-05,-0.1841,0.00016319,104385962.00349508,0.0002366,5e-06,1545390496657,41467280.80216146
2026-09-03T04:47:03.729225+00:00,fUST,0.00023752602739726027,0.0002671232876712329,120,4970528.66335573,0.0001643835616438356,2,502176.78587961,-9.9e-05,-0.4975,0.0001,103087496.91234893,0.0002366,5e-06,1545390496657,41464490.06004676
2026-09-03T05:47:03.777770+00:00,fUST,0.00023751506849315068,0.0002671232876712329,120,4829087.85625612,0.00016,2,243100.51133097,6.723e-05,0.3363,0.00026712,103242156.79835479,0.0002366,5e-06,1545390496657,41463836.16467646
2026-09-03T06:47:03.267718+00:00,fUST,0.00023755616438356165,0.0002671232876712329,120,4821822.8479335,0.00017751,2,402007.68018197,-2.749e-05,-0.1341,0.00017751,103228788.88044459,0.0002366,5e-06,1545390496657,41463956.54694816
2026-09-03T07:47:03.193701+00:00,fUST,0.00023762739726027396,0.0002671232876712329,120,5013602.78408749,0.00020063,2,341486.31820665,3.984e-05,0.181,0.00026,99903078.55526906,0.0002366,5e-06,1545390496657,41464711.6938718
2026-09-03T08:47:03.177285+00:00,fUST,0.000237586301369863,0.0002671232876712329,120,4791562.82504104,0.00013743835616438356,2,318476.98028791,-8.27e-05,-0.3757,0.00013744,98276311.40840901,0.0002366,5e-06,1545390496657,41885444.52920009
2026-09-03T09:47:03.148608+00:00,fUST,0.00023753698630136986,0.0002671232876712329,120,4748587.46660911,0.000118,5,929202.23342033,-3.189e-05,-0.2128,0.000118,94942837.23758626,0.0002366,5e-06,1545390496657,41886133.38312853
2026-09-03T10:47:03.745861+00:00,fUST,0.00023748219178082192,0.0002671232876712329,120,4834723.65699271,0.0001133057,2,186845.68954568,-9.267e-05,-0.4226,0.0001266,92245276.52908334,0.0002366,5e-06,1545390496657,41888282.46070337
2026-09-03T11:47:03.124696+00:00,fUST,0.00023743287671232878,0.0002671232876712329,120,4834266.90961679,0.00013279300000000005,2,228846.67461046,-0.00010056,-0.4259,0.00013555,90166328.4167302,0.0002366,5e-06,1545390496657,42206076.02933191
2026-09-03T12:47:03.290263+00:00,fUST,0.0002378082191780822,0.0002671232876712329,120,4652155.89286506,0.0001490017,2,297692.75500833,-7.377e-05,-0.3147,0.00016067,75695174.96154891,0.0002366,5e-06,1545390496657,42208230.84624029
2026-09-03T13:47:03.502053+00:00,fUST,0.00023783287671232876,0.0002671232876712329,120,4804486.11506708,0.00015573,13,1014398.39275316,3.052e-05,0.129,0.00026712,76165006.51942739,0.0002366,5e-06,1545390496657,42773188.51369286
2026-09-03T14:47:03.389109+00:00,fUST,0.0002383150684931507,0.0002671232876712329,120,6717951.72460165,0.0001328221,2,41367.69522216,-9.751e-05,-0.4159,0.00013693,62118754.62300098,0.00023815,2.31e-05,1545390496657,41820824.48458787
2026-09-03T15:47:04.163914+00:00,fUST,0.0002382904109589041,0.0002671232876712329,120,6605919.75702111,0.00012279,2,31061.77203816,-0.00011473,-0.4855,0.00012156,65828784.95128918,0.00023856,2.31e-05,1545390496657,41411911.78340783
2026-09-03T16:47:03.609314+00:00,fUST,0.00023942191780821918,0.0002671232876712329,120,6563933.04553245,0.00011796000000000002,2,432988.42855332,-0.00012196,-0.5159,0.00011442,49939690.6680339,0.00023907,2.31e-05,1545390496657,39241575.09057034
2026-09-03T17:47:03.012792+00:00,fUST,0.00023968219178082192,0.0002671232876712329,120,6458412.36530536,0.00013698,2,217767.6741824,-8.485e-05,-0.3587,0.0001517,48885930.43751642,0.00023936,2.31e-05,1545390496657,39292673.75161257
2026-09-03T18:47:03.164604+00:00,fUST,0.00023947397260273972,0.0002671232876712329,120,6449596.80797221,0.00013045,2,52637.50818004,-0.00010363,-0.4383,0.00013279,46539467.81501622,0.00023936,2.31e-05,1545390496657,42152783.54860582
2026-09-03T19:47:04.058572+00:00,fUST,0.0002395945205479452,0.0002671232876712329,120,9286754.77266033,0.00011792000000000004,2,355617.59485814,-9.966e-05,-0.4746,0.00011034,50004970.44855174,0.00023936,2.31e-05,1545390496657,42162019.84159877
2026-09-03T20:47:03.006060+00:00,fUST,0.00023916438356164383,0.0002671232876712329,120,9286420.50117233,0.00011793890410958906,2,233185.76179491,-9.322e-05,-0.4439,0.00011678,54462696.73722365,0.00023936,2.31e-05,1545390496657,42164946.02588077
2026-09-03T21:47:03.176951+00:00,fUST,0.00023937534246575343,0.0002671232876712329,120,9274391.16193649,0.000118,5,267024.48701093,-7.704e-05,-0.3783,0.0001266,55942500.37933738,0.00023936,2.31e-05,1545390496657,42182276.17897643
2026-09-03T22:47:03.566076+00:00,fUST,0.00023926027397260275,0.0002671232876712329,120,9265923.07647634,0.00012426,2,188988.47157189,-9.258e-05,-0.4224,0.0001266,57414334.65392591,0.00023936,2.31e-05,1545390496657,42182634.86034962
2026-09-03T23:47:03.330773+00:00,fUST,0.00023975068493150686,0.0002671232876712329,120,9140299.9926321,0.0001187765,2,40089.64856884,-0.0001004,-0.4581,0.00011878,58459774.03344948,0.00023936,2.31e-05,1545390496657,42184717.08822312
