collected_at,market,mts,frr,avg_period,funding_amount,funding_amount_used,funding_below_threshold,payload_json
2026-08-27T00:47:03.831695+00:00,fUSD,1787789100000,8.5e-07,87.49,6014809345.4978695,5987161354.652982,697210094.044515,"[1787789100000, null, null, 8.5e-07, 87.49, null, null, 6014809345.4978695, 5987161354.652982, null, null, 697210094.044515, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-27T01:47:04.166183+00:00,fUSD,1787792700000,8.5e-07,87.34,6014828509.555464,5988387141.214791,698221433.3612087,"[1787792700000, null, null, 8.5e-07, 87.34, null, null, 6014828509.555464, 5988387141.214791, null, null, 698221433.3612087, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-27T02:47:04.615763+00:00,fUSD,1787796300000,8.5e-07,87.3,6015698869.323826,5987055300.347142,698932867.806337,"[1787796300000, null, null, 8.5e-07, 87.3, null, null, 6015698869.323826, 5987055300.347142, null, null, 698932867.806337, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-27T03:47:04.778416+00:00,fUSD,1787799900000,8.5e-07,86.85,6016135263.786343,5987683424.849204,698510256.6292795,"[1787799900000, null, null, 8.5e-07, 86.85, null, null, 6016135263.786343, 5987683424.849204, null, null, 698510256.6292795, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-27T04:47:03.973026+00:00,fUSD,1787803500000,8.6e-07,86.58,6014699424.5025,5986232604.48704,696561667.908969,"[1787803500000, null, null, 8.6e-07, 86.58, null, null, 6014699424.5025, 5986232604.48704, null, null, 696561667.908969, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-27T05:47:04.354735+00:00,fUSD,1787807100000,8.6e-07,86.69,6016440274.2419,5988255272.218004,697597676.3055339,"[1787807100000, null, null, 8.6e-07, 86.69, null, null, 6016440274.2419, 5988255272.218004, null, null, 697597676.3055339, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-27T06:47:03.931733+00:00,fUSD,1787810700000,8.6e-07,86.58,6014786121.548883,5986390994.466401,698062768.5738798,"[1787810700000, null, null, 8.6e-07, 86.58, null, null, 6014786121.548883, 5986390994.466401, null, null, 698062768.5738798, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-27T07:47:04.305217+00:00,fUSD,1787814300000,8.5e-07,86.79,6011369422.1804905,5981087796.908263,706496902.6354625,"[1787814300000, null, null, 8.5e-07, 86.79, null, null, 6011369422.1804905, 5981087796.908263, null, null, 706496902.6354625, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-27T08:47:03.985799+00:00,fUSD,1787817900000,8.6e-07,86.9,6008313904.395412,5982051563.757988,709592898.4991124,"[1787817900000, null, null, 8.6e-07, 86.9, null, null, 6008313904.395412, 5982051563.757988, null, null, 709592898.4991124, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-27T09:47:04.422641+00:00,fUSD,1787821500000,8.6e-07,86.52,6010679093.726237,5984446330.596946,706433674.531482,"[1787821500000, null, null, 8.6e-07, 86.52, null, null, 6010679093.726237, 5984446330.596946, null, null, 706433674.531482, null, null, null, null, null, null, null, null, null, null, null, null]"
