collected_at,market,bid,ask,daily_change,daily_change_perc,last_price,volume,high,low,first_trade
2026-09-08T00:47:03.767192+00:00,tBTCUSD,79301,79323,-1027,-0.01278508,79301,1108.71344096,80521,78857,1358182043000
2026-09-08T01:47:03.896961+00:00,tBTCUSD,79409,79417,-620,-0.007747,79411,1103.86483962,80521,78857,1358182043000
2026-09-08T02:47:03.926442+00:00,tBTCUSD,79202,79212,-857,-0.01070327,79212,1096.5225471,80069,78857,1358182043000
2026-09-08T03:47:03.732156+00:00,tBTCUSD,78999,79019,-771,-0.00966492,79002,1114.266698,80010,78845,1358182043000
2026-09-08T04:47:03.503228+00:00,tBTCUSD,78876,78900,-1002,-0.0125435,78880,1166.20205659,80010,78845,1358182043000
2026-09-08T05:47:04.086461+00:00,tBTCUSD,78731,78742,-1185,-0.01482788,78732,1255.04908105,79917,78669,1358182043000
2026-09-08T06:47:03.911833+00:00,tBTCUSD,78523,78533,-1242,-0.01557074,78523,1269.77978217,79765,78433,1358182043000
2026-09-08T07:47:03.677834+00:00,tBTCUSD,78425,78450,-1206,-0.01514695,78414,970.71865746,79756,78354,1358182043000
2026-09-08T08:47:03.978476+00:00,tBTCUSD,78619,78649,-1027,-0.01288987,78648,965.50063554,79756,78257,1358182043000
2026-09-08T09:47:03.818758+00:00,tBTCUSD,78820,78840,-689,-0.00866351,78840,966.04594225,79756,78257,1358182043000
2026-09-08T10:47:04.512716+00:00,tBTCUSD,78726,78739,-790,-0.00993448,78731,956.95178095,79756,78257,1358182043000
2026-09-08T11:47:04.618919+00:00,tBTCUSD,78467,78493,-1116,-0.01402045,78482,955.1077836,79756,78257,1358182043000
2026-09-08T12:47:05.838382+00:00,tBTCUSD,78412,78430,-1336,-0.01675256,78413,955.9471068,79756,78257,1358182043000
2026-09-08T13:47:04.509597+00:00,tBTCUSD,77867,77880,-1629,-0.0204916,77867,980.67567639,79595,77769,1358182043000
2026-09-08T14:47:04.332323+00:00,tBTCUSD,78544,78568,-762,-0.0096075,78551,884.79373529,79595,77714,1358182043000
2026-09-08T15:47:04.385287+00:00,tBTCUSD,78764,78798,-271,-0.00342773,78790,512.08246844,79595,77714,1358182043000
2026-09-08T16:47:04.389367+00:00,tBTCUSD,78852,78869,-425,-0.00536034,78861,495.10412835,79595,77714,1358182043000
2026-09-08T17:47:04.439025+00:00,tBTCUSD,78621,78635,-700,-0.00882334,78635,508.09385153,79595,77714,1358182043000
2026-09-08T18:47:04.303178+00:00,tBTCUSD,78680,78702,-598,-0.00754098,78702,500.11598638,79595,77714,1358182043000
2026-09-08T19:47:02.940326+00:00,tBTCUSD,78443,78457,-1022,-0.01285583,78475,504.12362872,79595,77714,1358182043000
2026-09-08T20:47:02.927875+00:00,tBTCUSD,78581,78598,-765,-0.00963925,78598,510.98849958,79595,77714,1358182043000
2026-09-08T21:47:03.215833+00:00,tBTCUSD,78567,78586,-763,-0.00961745,78572,517.74913679,79595,77714,1358182043000
2026-09-08T22:47:03.369666+00:00,tBTCUSD,78561,78575,-694,-0.00875577,78568,511.34513064,79595,77714,1358182043000
2026-09-08T23:47:03.359197+00:00,tBTCUSD,78480,78495,-730,-0.00921601,78480,504.93820979,79595,77714,1358182043000
