collected_at,market,bid,ask,daily_change,daily_change_perc,last_price,volume,high,low,first_trade
2026-09-01T00:47:03.767638+00:00,tBTCUSD,78810,78819,811,0.01039677,78816,421.02633267,79327,77387,1358182043000
2026-09-01T01:47:04.129580+00:00,tBTCUSD,78535,78550,536,0.00687127,78542,429.89984362,79327,77387,1358182043000
2026-09-01T02:47:03.596263+00:00,tBTCUSD,78403,78417,696,0.00895718,78399,435.15185559,79327,77408,1358182043000
2026-09-01T03:47:04.314817+00:00,tBTCUSD,78780,78792,978,0.01256892,78789,425.32274362,79327,77494,1358182043000
2026-09-01T04:47:03.474312+00:00,tBTCUSD,78782,78793,935,0.01200981,78788,421.86179566,79327,77565,1358182043000
2026-09-01T05:47:04.427000+00:00,tBTCUSD,79145,79147,1003,0.01283479,79150,412.94741888,79327,77742,1358182043000
2026-09-01T06:47:04.360806+00:00,tBTCUSD,78906,78908,662,0.00846147,78899,405.25621351,79327,77742,1358182043000
2026-09-01T07:47:04.048783+00:00,tBTCUSD,78648,78659,235,0.00299684,78651,413.08710338,79327,77742,1358182043000
2026-09-01T08:47:04.007424+00:00,tBTCUSD,78060,78072,-807,-0.01023242,78060,413.07913893,79327,77742,1358182043000
2026-09-01T09:47:04.350569+00:00,tBTCUSD,78025,78040,-570,-0.00725283,78020,413.31779044,79327,77742,1358182043000
2026-09-01T10:47:03.770252+00:00,tBTCUSD,78200,78210,-554,-0.00703394,78207,424.58653579,79327,77742,1358182043000
2026-09-01T11:47:03.801031+00:00,tBTCUSD,78161,78163,-453,-0.00576321,78149,422.78131551,79327,77742,1358182043000
2026-09-01T12:47:03.953776+00:00,tBTCUSD,78030,78044,-230,-0.00293892,78030,402.78507792,79327,77700,1358182043000
2026-09-01T13:47:04.306590+00:00,tBTCUSD,77979,78007,-149,-0.00190727,77973,415.34071157,79327,77525,1358182043000
2026-09-01T14:47:04.103571+00:00,tBTCUSD,78424,78437,-306,-0.00388665,78425,409.69000823,79327,77525,1358182043000
2026-09-01T15:47:03.350745+00:00,tBTCUSD,78002,78016,-849,-0.01076769,77998,400.75372694,79327,77525,1358182043000
2026-09-01T16:47:03.877254+00:00,tBTCUSD,77561,77577,-1307,-0.01656968,77572,399.55143315,79327,77363,1358182043000
2026-09-01T17:47:04.043268+00:00,tBTCUSD,77396,77420,-1622,-0.02052229,77414,389.50972933,79327,77363,1358182043000
2026-09-01T18:47:04.138460+00:00,tBTCUSD,76533,76560,-2784,-0.03509524,76543,499.55939878,79327,76458,1358182043000
2026-09-01T19:47:03.828276+00:00,tBTCUSD,77342,77356,-1700,-0.02150728,77343,503.72073027,79265,76458,1358182043000
2026-09-01T20:47:04.672319+00:00,tBTCUSD,77394,77408,-1550,-0.01963342,77397,501.76739245,79265,76458,1358182043000
2026-09-01T21:47:04.179228+00:00,tBTCUSD,77205,77216,-1856,-0.02347376,77211,505.47554358,79265,76458,1358182043000
2026-09-01T22:47:04.556716+00:00,tBTCUSD,77251,77267,-1380,-0.01754765,77263,503.32166998,79265,76458,1358182043000
2026-09-01T23:47:03.561235+00:00,tBTCUSD,77535,77546,-1295,-0.01642442,77551,505.49063652,79265,76458,1358182043000
