collected_at,market,bid,ask,daily_change,daily_change_perc,last_price,volume,high,low,first_trade
2026-09-07T00:47:03.374739+00:00,tBTCUSD,80237,80249,142,0.00177276,80243,440.95331471,80658,79414,1358182043000
2026-09-07T01:47:03.947532+00:00,tBTCUSD,79955,79969,-139,-0.00173524,79965,442.15747637,80658,79414,1358182043000
2026-09-07T02:47:03.750284+00:00,tBTCUSD,80356,80364,324,0.00404828,80358,446.45062647,80658,79414,1358182043000
2026-09-07T03:47:03.590255+00:00,tBTCUSD,79726,79741,-386,-0.00481801,79730,448.98750898,80658,79414,1358182043000
2026-09-07T04:47:03.591496+00:00,tBTCUSD,79768,79782,-224,-0.00280035,79766,461.40807605,80658,79414,1358182043000
2026-09-07T05:47:04.565774+00:00,tBTCUSD,79922,79938,-139,-0.00173587,79936,462.44016318,80658,79414,1358182043000
2026-09-07T06:47:03.619365+00:00,tBTCUSD,79748,79758,-143,-0.00178978,79755,461.28603415,80658,79414,1358182043000
2026-09-07T07:47:04.051523+00:00,tBTCUSD,79422,79440,-544,-0.00680153,79438,763.55988762,80658,79170,1358182043000
2026-09-07T08:47:04.155936+00:00,tBTCUSD,79567,79593,-460,-0.00574806,79567,783.27921047,80658,79170,1358182043000
2026-09-07T09:47:04.449016+00:00,tBTCUSD,79501,79520,-528,-0.00659761,79501,791.38268798,80658,79170,1358182043000
2026-09-07T10:47:04.045883+00:00,tBTCUSD,79532,79544,-560,-0.00699213,79530,808.76919721,80658,79170,1358182043000
2026-09-07T11:47:04.363176+00:00,tBTCUSD,79505,79518,-537,-0.00670973,79496,805.69419348,80658,79170,1358182043000
2026-09-07T12:47:03.801333+00:00,tBTCUSD,79564,79587,-474,-0.00592115,79578,807.27481837,80658,79170,1358182043000
2026-09-07T13:47:05.058450+00:00,tBTCUSD,79422,79434,-505,-0.00631732,79434,815.97721122,80658,79170,1358182043000
2026-09-07T14:47:03.865686+00:00,tBTCUSD,79167,79184,-500,-0.006274,79194,715.01547112,80658,79107,1358182043000
2026-09-07T15:47:03.888817+00:00,tBTCUSD,78876,78920,-960,-0.0120245,78877,1054.00235899,80658,78857,1358182043000
2026-09-07T16:47:04.246053+00:00,tBTCUSD,79093,79116,-695,-0.00871047,79094,1100.06446744,80658,78857,1358182043000
2026-09-07T17:47:04.855923+00:00,tBTCUSD,79248,79259,-732,-0.00915229,79248,1105.25248951,80658,78857,1358182043000
2026-09-07T18:47:04.223463+00:00,tBTCUSD,79229,79251,-820,-0.01024373,79229,1110.4595833,80658,78857,1358182043000
2026-09-07T19:47:03.599812+00:00,tBTCUSD,79434,79446,-497,-0.00621786,79434,1127.51122692,80658,78857,1358182043000
2026-09-07T20:47:04.172864+00:00,tBTCUSD,79276,79307,-835,-0.01042213,79283,1130.70417491,80658,78857,1358182043000
2026-09-07T21:47:03.877832+00:00,tBTCUSD,79271,79296,-763,-0.00953345,79271,1122.03266521,80658,78857,1358182043000
2026-09-07T22:47:03.690840+00:00,tBTCUSD,78984,78998,-1452,-0.01804848,78998,1115.82068838,80658,78857,1358182043000
2026-09-07T23:47:04.284434+00:00,tBTCUSD,79215,79218,-1327,-0.01647588,79215,1107.65659041,80542,78857,1358182043000
