collected_at,market,bid,ask,daily_change,daily_change_perc,last_price,volume,high,low,first_trade
2026-09-14T00:47:03.298704+00:00,tBTCUSD,76899,76910,-325,-0.00420761,76916,696.36882848,77480,76425,1358182043000
2026-09-14T01:47:03.032718+00:00,tBTCUSD,76815,76828,-421,-0.00544927,76837,643.639374,77480,76425,1358182043000
2026-09-14T02:47:03.322617+00:00,tBTCUSD,77622,77626,354,0.00458169,77618,590.00771568,77721,76425,1358182043000
2026-09-14T03:47:03.153837+00:00,tBTCUSD,77574,77585,400,0.00518256,77582,589.03260272,77893,76425,1358182043000
2026-09-14T04:47:03.912716+00:00,tBTCUSD,77690,77697,451,0.0058431,77636,594.0005762,77893,76425,1358182043000
2026-09-14T05:47:03.431680+00:00,tBTCUSD,77554,77567,321,0.00415566,77565,581.54426731,77893,76425,1358182043000
2026-09-14T06:47:02.960846+00:00,tBTCUSD,77729,77739,605,0.00784461,77728,585.99029184,77917,76425,1358182043000
2026-09-14T07:47:03.170734+00:00,tBTCUSD,77778,77785,660,0.00855743,77786,596.96376657,77917,76425,1358182043000
2026-09-14T08:47:02.848782+00:00,tBTCUSD,77641,77647,785,0.01021337,77645,731.09879042,77953,76425,1358182043000
2026-09-14T09:47:03.060860+00:00,tBTCUSD,77831,77843,1040,0.01354114,77843,772.03858965,77953,76425,1358182043000
2026-09-14T10:47:03.155983+00:00,tBTCUSD,77871,77878,1150,0.0149884,77876,941.10517304,78296,76425,1358182043000
2026-09-14T11:47:02.931072+00:00,tBTCUSD,77735,77744,893,0.0116211,77736,1033.73272726,78296,76425,1358182043000
2026-09-14T12:47:03.041230+00:00,tBTCUSD,77801,77812,1002,0.01304671,77803,1071.27273548,78296,76425,1358182043000
2026-09-14T13:47:03.659266+00:00,tBTCUSD,78258,78274,1196,0.01551715,78272,1093.31838756,78296,76425,1358182043000
2026-09-14T14:47:03.613992+00:00,tBTCUSD,78435,78439,1151,0.01489389,78431,1157.22116674,78680,76425,1358182043000
2026-09-14T15:47:03.715051+00:00,tBTCUSD,78382,78395,1040,0.01344434,78396,1326.66989058,78680,76425,1358182043000
2026-09-14T16:47:04.007487+00:00,tBTCUSD,78670,78674,1190,0.0153588,78670,1365.33883106,78869,76425,1358182043000
2026-09-14T17:47:02.663637+00:00,tBTCUSD,78873,78875,1448,0.01870149,78875,1410.3880371,78982,76425,1358182043000
2026-09-14T18:47:03.405781+00:00,tBTCUSD,79181,79202,1719,0.02219153,79181,1547.15981198,79261,76425,1358182043000
2026-09-14T19:47:03.460616+00:00,tBTCUSD,79127,79137,1807,0.02336769,79136,1587.47807268,79313,76425,1358182043000
2026-09-14T20:47:04.028342+00:00,tBTCUSD,79335,79341,1946,0.02514244,79345,1681.89389021,79582,76425,1358182043000
2026-09-14T21:47:03.213709+00:00,tBTCUSD,78786,78795,1466,0.01895918,78790,1712.06182077,79582,76425,1358182043000
2026-09-14T22:47:03.790607+00:00,tBTCUSD,78595,78605,1793,0.02334696,78591,1785.41045778,79582,76425,1358182043000
2026-09-14T23:47:03.533357+00:00,tBTCUSD,78285,78290,1167,0.01513128,78292,1780.70974504,79582,76425,1358182043000
