collected_at,market,candle_key,mts,open,close,high,low,volume
2026-08-19T00:47:03.045803+00:00,fUST,trade:1h:a30:p2:p30,1787097600000,0.00017309,0.00014,0.0002134,0.00014,233743.63565114
2026-08-19T01:47:03.004157+00:00,fUST,trade:1h:a30:p2:p30,1787101200000,0.000147,0.000214,0.000214,0.000147,991809.79463617
2026-08-19T02:47:03.185298+00:00,fUST,trade:1h:a30:p2:p30,1787104800000,0.00018699,0.00016566,0.00022,7.6e-05,1723453.33890969
2026-08-19T03:47:03.084630+00:00,fUST,trade:1h:a30:p2:p30,1787108400000,0.00016055,0.000214,0.00022,7.6e-05,549236.36091277
2026-08-19T04:47:02.692153+00:00,fUST,trade:1h:a30:p2:p30,1787112000000,0.00016544,0.00021998,0.00021998,7.6e-05,161827.38031336
2026-08-19T05:47:03.413281+00:00,fUST,trade:1h:a30:p2:p30,1787115600000,0.00016137,0.000214,0.00022,7.6e-05,198246.20285106002
2026-08-19T06:38:38.223362+00:00,fUST,trade:1h:a30:p2:p30,1787119200000,0.00017529,0.00019579,0.00019777,0.00016246,568799.51095976
2026-08-19T07:13:21.370550+00:00,fUST,trade:1h:a30:p2:p30,1787122800000,0.00014388,0.00020735,0.00020735,0.00014388,952867.81865213
2026-08-19T07:47:03.690025+00:00,fUST,trade:1h:a30:p2:p30,1787122800000,0.00014388,0.0001632,0.00020735,0.0001,1054020.68353709
2026-08-19T08:47:03.775045+00:00,fUST,trade:1h:a30:p2:p30,1787126400000,0.00015,0.00013856,0.00021918,0.00013856,1452499.71096042
2026-08-19T09:47:03.451593+00:00,fUST,trade:1h:a30:p2:p30,1787130000000,0.00013997,0.00019259,0.00019777,0.00013201,564526.73703542
2026-08-19T10:47:03.656591+00:00,fUST,trade:1h:a30:p2:p30,1787133600000,0.00016994,0.00012928,0.00019777,0.00012928,488246.33806089
2026-08-19T11:47:02.603566+00:00,fUST,trade:1h:a30:p2:p30,1787137200000,0.00012534,0.00016438,0.00022,0.0001222,2162989.90920963
2026-08-19T12:47:03.301334+00:00,fUST,trade:1h:a30:p2:p30,1787140800000,0.00015701,0.00016254,0.000197,0.00015,686641.04047591
2026-08-19T13:47:04.564238+00:00,fUST,trade:1h:a30:p2:p30,1787144400000,0.00015922,0.00015275,0.00019781,0.0001513,1491057.09365839
2026-08-19T14:47:04.235739+00:00,fUST,trade:1h:a30:p2:p30,1787148000000,0.00017027,0.0001627,0.00019653,0.0001627,465915.53642412997
2026-08-19T15:47:03.115704+00:00,fUST,trade:1h:a30:p2:p30,1787151600000,0.00014875,0.00016646,0.000198,0.0001,1151011.9598767299
2026-08-19T16:47:03.352065+00:00,fUST,trade:1h:a30:p2:p30,1787155200000,0.00012291,0.00011641,0.0002079,7.6e-05,1688375.62147628
2026-08-19T17:47:04.016012+00:00,fUST,trade:1h:a30:p2:p30,1787158800000,0.00012601,0.00012,0.00019246,7.6e-05,910430.79067429
2026-08-19T18:47:03.643432+00:00,fUST,trade:1h:a30:p2:p30,1787162400000,0.00012089,0.00012499,0.00019022,0.000115,476157.81661664
2026-08-19T19:47:04.202125+00:00,fUST,trade:1h:a30:p2:p30,1787166000000,0.00015284,0.0001404,0.00019777,7.6e-05,1269013.83688673
2026-08-19T20:47:03.092987+00:00,fUST,trade:1h:a30:p2:p30,1787169600000,0.00014184,0.000155,0.00019242,7.6e-05,317255.1108982
2026-08-19T21:47:03.507447+00:00,fUST,trade:1h:a30:p2:p30,1787173200000,0.00016005,0.00019777,0.00019777,7.6e-05,1448398.41258869
2026-08-19T22:47:04.035979+00:00,fUST,trade:1h:a30:p2:p30,1787176800000,0.00016034,0.00016019,0.00019777,7.6e-05,489587.67633442
2026-08-19T23:47:03.353163+00:00,fUST,trade:1h:a30:p2:p30,1787180400000,0.0001663,0.00018219,0.000206,7.6e-05,328641.0954124
