collected_at,market,mts,frr,avg_period,funding_amount,funding_amount_used,funding_below_threshold,payload_json
2026-09-12T00:47:03.093183+00:00,fETH,1789171500000,4.1e-07,28.02,12694.75753294,12382.79627622,8156.9296399,"[1789171500000, null, null, 4.1e-07, 28.02, null, null, 12694.75753294, 12382.79627622, null, null, 8156.9296399, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-12T01:47:02.804156+00:00,fETH,1789175100000,4.1e-07,27.94,12713.80140372,12375.19314648,8211.00394011,"[1789175100000, null, null, 4.1e-07, 27.94, null, null, 12713.80140372, 12375.19314648, null, null, 8211.00394011, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-12T02:47:03.239738+00:00,fETH,1789178700000,4.1e-07,27.87,12676.4268515,12316.6437943,8181.49516019,"[1789178700000, null, null, 4.1e-07, 27.87, null, null, 12676.4268515, 12316.6437943, null, null, 8181.49516019, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-12T03:47:02.808991+00:00,fETH,1789182300000,4.1e-07,27.89,12630.53853478,12243.95979531,8215.79234915,"[1789182300000, null, null, 4.1e-07, 27.89, null, null, 12630.53853478, 12243.95979531, null, null, 8215.79234915, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-12T04:47:02.963399+00:00,fETH,1789185900000,4.1e-07,27.73,12631.4654771,12331.64612798,8299.72114721,"[1789185900000, null, null, 4.1e-07, 27.73, null, null, 12631.4654771, 12331.64612798, null, null, 8299.72114721, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-12T05:47:02.875352+00:00,fETH,1789189500000,4.1e-07,27.58,12627.57420616,12325.46155432,8241.49790364,"[1789189500000, null, null, 4.1e-07, 27.58, null, null, 12627.57420616, 12325.46155432, null, null, 8241.49790364, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-12T06:47:03.138499+00:00,fETH,1789193100000,4.1e-07,27.54,12629.11567539,12325.80654448,8300.35791971,"[1789193100000, null, null, 4.1e-07, 27.54, null, null, 12629.11567539, 12325.80654448, null, null, 8300.35791971, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-12T07:47:03.477261+00:00,fETH,1789196700000,4.1e-07,27.63,12617.8590786,12338.97155774,8306.17292345,"[1789196700000, null, null, 4.1e-07, 27.63, null, null, 12617.8590786, 12338.97155774, null, null, 8306.17292345, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-12T08:47:02.736869+00:00,fETH,1789200300000,4.1e-07,27.35,12608.27690346,12313.15425163,8296.05525598,"[1789200300000, null, null, 4.1e-07, 27.35, null, null, 12608.27690346, 12313.15425163, null, null, 8296.05525598, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-12T09:47:02.982484+00:00,fETH,1789203900000,4.1e-07,26.73,12654.22852234,12345.22779189,8234.36955413,"[1789203900000, null, null, 4.1e-07, 26.73, null, null, 12654.22852234, 12345.22779189, null, null, 8234.36955413, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-12T10:47:03.806930+00:00,fETH,1789207500000,4.1e-07,26.55,12664.6444736,12316.36495551,8280.47555034,"[1789207500000, null, null, 4.1e-07, 26.55, null, null, 12664.6444736, 12316.36495551, null, null, 8280.47555034, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-12T11:47:02.882086+00:00,fETH,1789211100000,4.1e-07,26.56,12701.99748998,12354.23392315,8244.96523597,"[1789211100000, null, null, 4.1e-07, 26.56, null, null, 12701.99748998, 12354.23392315, null, null, 8244.96523597, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-12T12:47:03.631317+00:00,fETH,1789214700000,4.1e-07,26.49,12701.69422618,12353.0672001,8245.00114711,"[1789214700000, null, null, 4.1e-07, 26.49, null, null, 12701.69422618, 12353.0672001, null, null, 8245.00114711, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-12T13:47:02.946143+00:00,fETH,1789218300000,4.1e-07,26.76,12634.24604451,12346.58268861,8200.46011694,"[1789218300000, null, null, 4.1e-07, 26.76, null, null, 12634.24604451, 12346.58268861, null, null, 8200.46011694, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-12T14:47:03.908002+00:00,fETH,1789221900000,4.1e-07,26.21,12721.77804762,12405.22592844,8190.84661674,"[1789221900000, null, null, 4.1e-07, 26.21, null, null, 12721.77804762, 12405.22592844, null, null, 8190.84661674, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-12T15:47:03.511354+00:00,fETH,1789225500000,4.1e-07,26.22,12698.95121312,12382.39909394,8230.2936813,"[1789225500000, null, null, 4.1e-07, 26.22, null, null, 12698.95121312, 12382.39909394, null, null, 8230.2936813, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-12T16:47:03.415636+00:00,fETH,1789229100000,4.1e-07,26.02,12786.46903913,12489.29934002,8122.67559693,"[1789229100000, null, null, 4.1e-07, 26.02, null, null, 12786.46903913, 12489.29934002, null, null, 8122.67559693, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-12T17:47:02.927958+00:00,fETH,1789232700000,4.1e-07,25.98,12782.76840843,12445.13855874,8134.1155999,"[1789232700000, null, null, 4.1e-07, 25.98, null, null, 12782.76840843, 12445.13855874, null, null, 8134.1155999, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-12T18:47:03.133152+00:00,fETH,1789236300000,4.1e-07,26.09,12779.53519332,12441.84535664,8163.58952939,"[1789236300000, null, null, 4.1e-07, 26.09, null, null, 12779.53519332, 12441.84535664, null, null, 8163.58952939, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-12T19:47:02.729530+00:00,fETH,1789239900000,4.1e-07,26.1,12782.6879577,12441.58298838,8133.95206884,"[1789239900000, null, null, 4.1e-07, 26.1, null, null, 12782.6879577, 12441.58298838, null, null, 8133.95206884, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-12T20:47:03.209757+00:00,fETH,1789243500000,4.1e-07,26.45,12791.51777282,12463.7039335,8087.2139937,"[1789243500000, null, null, 4.1e-07, 26.45, null, null, 12791.51777282, 12463.7039335, null, null, 8087.2139937, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-12T21:47:03.058459+00:00,fETH,1789247100000,4.1e-07,26.32,12771.13402586,12451.88258863,8160.65295619,"[1789247100000, null, null, 4.1e-07, 26.32, null, null, 12771.13402586, 12451.88258863, null, null, 8160.65295619, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-12T22:47:03.410286+00:00,fETH,1789250700000,4.1e-07,26.27,12738.67611443,12402.80167471,8199.34432197,"[1789250700000, null, null, 4.1e-07, 26.27, null, null, 12738.67611443, 12402.80167471, null, null, 8199.34432197, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-12T23:47:02.411379+00:00,fETH,1789254300000,4.1e-07,26.3,12739.95334595,12418.17739014,8165.29303292,"[1789254300000, null, null, 4.1e-07, 26.3, null, null, 12739.95334595, 12418.17739014, null, null, 8165.29303292, null, null, null, null, null, null, null, null, null, null, null, null]"
