collected_at,market,bid,ask,daily_change,daily_change_perc,last_price,volume,high,low,first_trade
2026-08-22T00:47:02.807119+00:00,tBTCUSD,77852,77857,3864,0.05220987,77873,2369.51500441,79600,73681,1358182043000
2026-08-22T01:47:03.362969+00:00,tBTCUSD,77990,77999,2775,0.03689424,77990,2229.29682678,79600,74267,1358182043000
2026-08-22T02:47:03.254345+00:00,tBTCUSD,78438,78446,3894,0.0522306,78448,2193.27780022,79600,74267,1358182043000
2026-08-22T03:47:02.356833+00:00,tBTCUSD,78652,78662,3722,0.04966971,78657,2183.16532462,79600,74563,1358182043000
2026-08-22T04:47:02.625471+00:00,tBTCUSD,78675,78682,3293,0.04367374,78693,2192.233757,79600,74946,1358182043000
2026-08-22T05:47:02.266313+00:00,tBTCUSD,77280,77287,1747,0.02312407,77296,2304.27407942,79600,75109,1358182043000
2026-08-22T06:47:02.961374+00:00,tBTCUSD,77497,77501,1453,0.01910987,77487,2248.32670222,79600,75615,1358182043000
2026-08-22T07:47:02.883186+00:00,tBTCUSD,77432,77434,150,0.00194089,77434,2101.94552334,79600,76247,1358182043000
2026-08-22T08:47:02.538964+00:00,tBTCUSD,77196,77207,-2239,-0.02818444,77202,1844.92781106,79441,76247,1358182043000
2026-08-22T09:47:02.943073+00:00,tBTCUSD,77097,77103,-1067,-0.01364956,77104,1706.24046893,78886,76247,1358182043000
2026-08-22T10:47:02.415632+00:00,tBTCUSD,77118,77129,-807,-0.01035824,77102,1630.81119198,78886,76247,1358182043000
2026-08-22T11:47:02.279136+00:00,tBTCUSD,77258,77267,223,0.00289464,77262,1402.6877262,78886,76247,1358182043000
2026-08-22T12:47:03.116687+00:00,tBTCUSD,77374,77387,-39,-0.00050373,77383,1259.67208522,78886,76247,1358182043000
2026-08-22T13:47:02.989448+00:00,tBTCUSD,77231,77237,-62,-0.00080216,77229,1058.80070409,78886,76571,1358182043000
2026-08-22T14:47:03.032817+00:00,tBTCUSD,77030,77034,-804,-0.01032861,77038,1032.64938681,78886,76571,1358182043000
2026-08-22T15:47:03.273570+00:00,tBTCUSD,77132,77141,-211,-0.00272814,77131,981.84229263,78886,76571,1358182043000
2026-08-22T16:47:03.978805+00:00,tBTCUSD,77589,77591,-183,-0.00235364,77569,985.07306317,78886,76571,1358182043000
2026-08-22T17:47:03.328844+00:00,tBTCUSD,77312,77315,-262,-0.00337742,77312,947.05105446,78886,76571,1358182043000
2026-08-22T18:47:03.230376+00:00,tBTCUSD,77272,77280,76,0.00098438,77282,921.19492229,78886,76571,1358182043000
2026-08-22T19:47:03.410280+00:00,tBTCUSD,77507,77508,170,0.00219806,77511,904.97737969,78886,76571,1358182043000
2026-08-22T20:47:02.914882+00:00,tBTCUSD,77427,77436,-421,-0.00540797,77427,900.50293213,78886,76571,1358182043000
2026-08-22T21:47:02.908017+00:00,tBTCUSD,77012,77014,-1808,-0.02293601,77020,863.5257052,78886,76571,1358182043000
2026-08-22T22:47:03.294941+00:00,tBTCUSD,77162,77166,-1499,-0.01905718,77159,811.59961502,78886,76571,1358182043000
2026-08-22T23:47:03.410795+00:00,tBTCUSD,77110,77114,-1433,-0.01824432,77112,770.44588464,78886,76571,1358182043000
