collected_at,market,candle_key,mts,open,close,high,low,volume
2026-08-30T00:47:03.116253+00:00,fUST,trade:1h:a30:p2:p30,1788048000000,0.00018998,0.00019999,0.00019999,0.00017907,847021.54650603
2026-08-30T01:47:03.148153+00:00,fUST,trade:1h:a30:p2:p30,1788051600000,0.000168,0.000125,0.00019999,7.6e-05,657665.27714322
2026-08-30T02:47:03.078353+00:00,fUST,trade:1h:a30:p2:p30,1788055200000,0.000176,0.000117,0.00019398,0.000117,427418.23037536
2026-08-30T03:47:03.369738+00:00,fUST,trade:1h:a30:p2:p30,1788058800000,0.00018999,0.000182,0.00019,0.000117,76952.36412175
2026-08-30T04:47:03.205046+00:00,fUST,trade:1h:a30:p2:p30,1788062400000,0.00016,0.0001,0.000198,7.6e-05,76756.55499647
2026-08-30T05:47:03.273872+00:00,fUST,trade:1h:a30:p2:p30,1788066000000,0.00017952,0.00019899,0.000199,7.6e-05,39500.16989536
2026-08-30T06:47:03.484468+00:00,fUST,trade:1h:a30:p2:p30,1788069600000,0.00019,0.00019899,0.00019899,7.6e-05,113515.55312884001
2026-08-30T07:47:03.320237+00:00,fUST,trade:1h:a30:p2:p30,1788073200000,0.00018725,0.000117,0.0001989,0.000117,423833.06740232
2026-08-30T08:47:03.304989+00:00,fUST,trade:1h:a30:p2:p30,1788076800000,0.00018625,0.00014695,0.000199,0.00014695,1076724.67753041
2026-08-30T09:47:02.910082+00:00,fUST,trade:1h:a30:p2:p30,1788080400000,0.00015,0.00017,0.000199,0.0001,232535.60408561
2026-08-30T10:47:03.954977+00:00,fUST,trade:1h:a30:p2:p30,1788084000000,0.00014553,0.00016438,0.00016438,0.00014343,143140.89790133
2026-08-30T11:47:03.112448+00:00,fUST,trade:1h:a30:p2:p30,1788087600000,0.00015068,0.000111,0.0001644,0.0001,537538.16690099
2026-08-30T12:47:03.234055+00:00,fUST,trade:1h:a30:p2:p30,1788091200000,0.00014952,0.00018267,0.00019999,0.0001,4189552.39612119
2026-08-30T13:47:03.401119+00:00,fUST,trade:1h:a30:p2:p30,1788094800000,0.00014755,0.000117,0.00019999,7.6e-05,348836.91333232
2026-08-30T14:47:03.414548+00:00,fUST,trade:1h:a30:p2:p30,1788098400000,0.00014611,0.0001237,0.0002178,7.6e-05,2951847.2559887
2026-08-30T15:47:03.649252+00:00,fUST,trade:1h:a30:p2:p30,1788102000000,0.00011189,0.000125,0.0002,8e-05,511304.64014695
2026-08-30T16:47:03.578368+00:00,fUST,trade:1h:a30:p2:p30,1788105600000,0.00011271,0.00011011,0.000222,7.6e-05,4201449.65022787
2026-08-30T17:47:03.297773+00:00,fUST,trade:1h:a30:p2:p30,1788109200000,0.0001274,0.000213,0.000213,7.6e-05,661570.31657581
2026-08-30T18:47:03.350691+00:00,fUST,trade:1h:a30:p2:p30,1788112800000,0.00012589,0.00011011,0.00021918,7.6e-05,513370.48555194
2026-08-30T19:47:03.205524+00:00,fUST,trade:1h:a30:p2:p30,1788116400000,0.00015,0.00016723,0.00018072,7.6e-05,411527.38832516
2026-08-30T20:47:02.893439+00:00,fUST,trade:1h:a30:p2:p30,1788120000000,0.00016112,0.00011011,0.00018071,7.6e-05,95767.23279774
2026-08-30T21:47:02.975890+00:00,fUST,trade:1h:a30:p2:p30,1788123600000,0.0001356,0.00017,0.00017,0.00011011,318678.76311589
2026-08-30T22:47:03.507047+00:00,fUST,trade:1h:a30:p2:p30,1788127200000,0.00012871,0.00022216,0.00022216,0.0001,1807653.8144027502
2026-08-30T23:47:03.593333+00:00,fUST,trade:1h:a30:p2:p30,1788130800000,0.0001584,0.00018998,0.00019723,7.6e-05,283927.16605887
