collected_at,market,bid,ask,daily_change,daily_change_perc,last_price,volume,high,low,first_trade
2026-09-06T00:47:03.388078+00:00,tBTCUSD,79950,79961,180,0.0022562,79960,433.21057951,80306,79547,1358182043000
2026-09-06T01:47:03.650887+00:00,tBTCUSD,80065,80080,395,0.00495739,80074,426.42412867,80306,79547,1358182043000
2026-09-06T02:47:03.306498+00:00,tBTCUSD,79960,79971,282,0.00353933,79958,372.51057366,80306,79547,1358182043000
2026-09-06T03:47:03.821450+00:00,tBTCUSD,80131,80143,445,0.00558386,80139,338.74052681,80306,79547,1358182043000
2026-09-06T04:47:03.763687+00:00,tBTCUSD,79998,80006,355,0.00445678,80009,333.0395097,80306,79547,1358182043000
2026-09-06T05:47:03.793978+00:00,tBTCUSD,80062,80075,320,0.00401279,80065,298.4634262,80306,79628,1358182043000
2026-09-06T06:47:03.583513+00:00,tBTCUSD,79853,79868,48,0.00060147,79853,287.42927889,80306,79628,1358182043000
2026-09-06T07:47:03.222477+00:00,tBTCUSD,79912,79925,108,0.00135323,79917,210.89748733,80306,79628,1358182043000
2026-09-06T08:47:05.119700+00:00,tBTCUSD,79846,79863,29,0.0003633,79852,202.93560055,80306,79628,1358182043000
2026-09-06T09:47:03.656950+00:00,tBTCUSD,79932,79938,208,0.0026088,79938,208.42042383,80306,79628,1358182043000
2026-09-06T10:47:03.874088+00:00,tBTCUSD,80091,80104,322,0.00403595,80105,208.59461017,80306,79628,1358182043000
2026-09-06T11:47:04.526664+00:00,tBTCUSD,80045,80057,277,0.00347244,80048,212.80076556,80306,79628,1358182043000
2026-09-06T12:47:03.895729+00:00,tBTCUSD,80037,80039,213,0.0026683,80039,207.3997116,80306,79628,1358182043000
2026-09-06T13:47:04.277544+00:00,tBTCUSD,79902,79916,130,0.00162948,79910,210.57722984,80306,79652,1358182043000
2026-09-06T14:47:03.917089+00:00,tBTCUSD,79690,79706,-169,-0.00211602,79698,391.27686726,80306,79414,1358182043000
2026-09-06T15:47:04.316682+00:00,tBTCUSD,79780,79794,-179,-0.00223826,79794,436.11316178,80306,79414,1358182043000
2026-09-06T16:47:03.675609+00:00,tBTCUSD,79786,79797,-470,-0.00585626,79786,412.26459754,80256,79414,1358182043000
2026-09-06T17:47:03.860208+00:00,tBTCUSD,79830,79844,-331,-0.00412847,79844,406.42918325,80200,79414,1358182043000
2026-09-06T18:47:03.963955+00:00,tBTCUSD,80009,80025,-58,-0.00072422,80028,409.59265762,80200,79414,1358182043000
2026-09-06T19:47:03.902903+00:00,tBTCUSD,79899,79911,-35,-0.0004378,79911,408.56237027,80200,79414,1358182043000
2026-09-06T20:47:03.450739+00:00,tBTCUSD,80049,80067,158,0.00197772,80048,402.48521237,80200,79414,1358182043000
2026-09-06T21:47:03.773018+00:00,tBTCUSD,80066,80072,41,0.00051234,80066,410.9579386,80200,79414,1358182043000
2026-09-06T22:47:03.528808+00:00,tBTCUSD,80035,80047,155,0.00194026,80041,424.68068814,80200,79414,1358182043000
2026-09-06T23:47:03.473398+00:00,tBTCUSD,80608,80627,598,0.00747425,80606,437.07890245,80658,79414,1358182043000
