collected_at,market,bid,ask,daily_change,daily_change_perc,last_price,volume,high,low,first_trade
2026-09-17T00:47:03.239935+00:00,tETHUSD,2423.5,2423.9,17.2,0.0071479,2423.5,75564.22437055,2433.2,2371,1457539475000
2026-09-17T01:47:02.835073+00:00,tETHUSD,2433.9,2434.3,35.2,0.01467156,2434.4,73214.94084926,2446.9,2371,1457539475000
2026-09-17T02:47:02.763693+00:00,tETHUSD,2430.3,2430.7,20.2,0.0083807,2430.5,70384.79142278,2446.9,2371,1457539475000
2026-09-17T03:47:03.084938+00:00,tETHUSD,2437.5,2437.8,29.1,0.01208121,2437.8,67456.23293954,2446.9,2371,1457539475000
2026-09-17T04:47:03.123284+00:00,tETHUSD,2435.9,2436.1,28.7,0.01192207,2436,64232.62402991,2446.9,2371,1457539475000
2026-09-17T05:47:03.374627+00:00,tETHUSD,2440.1,2440.4,29.3,0.01215314,2440.2,61827.65110321,2447.6,2371,1457539475000
2026-09-17T06:47:02.782033+00:00,tETHUSD,2445.9,2446.2,33.1,0.01371793,2446,61567.01046784,2447.6,2371,1457539475000
2026-09-17T07:47:03.596350+00:00,tETHUSD,2448.6,2448.9,47.6,0.01982425,2448.7,61874.32119997,2456.1,2371,1457539475000
2026-09-17T08:47:03.517088+00:00,tETHUSD,2443.4,2443.8,34.1,0.01415173,2443.7,36653.97296815,2456.1,2371,1457539475000
2026-09-17T09:47:03.225703+00:00,tETHUSD,2441.6,2441.9,32.5,0.0134894,2441.8,36107.60657005,2456.1,2371,1457539475000
2026-09-17T10:47:03.191613+00:00,tETHUSD,2432.2,2432.6,20.2,0.00837445,2432.3,30758.29050964,2456.1,2371,1457539475000
2026-09-17T11:47:03.569317+00:00,tETHUSD,2429,2429.3,3,0.0012366,2429,30616.63620422,2456.1,2371,1457539475000
2026-09-17T12:47:02.979228+00:00,tETHUSD,2463.9,2464,55.2,0.02291693,2463.9,35820.78155488,2479.9,2371,1457539475000
2026-09-17T13:47:03.032955+00:00,tETHUSD,2442.1,2442.5,45.7,0.01906391,2442.9,35025.87620021,2479.9,2371,1457539475000
2026-09-17T14:47:03.121280+00:00,tETHUSD,2466.4,2466.7,67.8,0.02826649,2466.4,40885.23548144,2484.1,2371,1457539475000
2026-09-17T15:47:03.236029+00:00,tETHUSD,2468,2468.5,68.1,0.028375,2468.1,52690.84084097,2484.1,2371,1457539475000
2026-09-17T16:47:02.751297+00:00,tETHUSD,2464.7,2465,68.7,0.0286692,2465,58235.56925894,2484.1,2371,1457539475000
2026-09-17T17:47:02.759354+00:00,tETHUSD,2462.1,2462.5,30.3,0.01245786,2462.5,63560.52554609,2484.1,2371,1457539475000
2026-09-17T18:47:03.564181+00:00,tETHUSD,2455,2455.4,35.1,0.01450473,2455,68045.82314782,2484.1,2379.1,1457539475000
2026-09-17T19:47:03.311988+00:00,tETHUSD,2447.1,2447.4,25.6,0.01057196,2447.1,72138.30149419,2484.1,2390.1,1457539475000
2026-09-17T20:47:03.384060+00:00,tETHUSD,2450.3,2450.6,35.4,0.01465839,2450.4,76940.54952704,2484.1,2390.1,1457539475000
2026-09-17T21:47:02.546353+00:00,tETHUSD,2449.8,2450,42.5,0.01765317,2450,81709.0939656,2484.1,2390.1,1457539475000
2026-09-17T22:47:02.963656+00:00,tETHUSD,2445.6,2445.9,45.1,0.01878462,2446,86323.22118164,2484.1,2391.8,1457539475000
2026-09-17T23:47:02.841464+00:00,tETHUSD,2448.9,2449.1,21.8,0.00898191,2448.9,92110.03255579,2484.1,2415.1,1457539475000
