collected_at,market,bid,ask,daily_change,daily_change_perc,last_price,volume,high,low,first_trade
2026-08-25T00:47:03.705541+00:00,tBTCUSD,79671,79683,1942,0.02498231,79677,913.08960606,80008,76657,1358182043000
2026-08-25T01:47:03.597460+00:00,tBTCUSD,79696,79701,2258,0.0291558,79704,909.16729161,80008,76657,1358182043000
2026-08-25T02:47:03.352849+00:00,tBTCUSD,80812,80828,3263,0.04206794,80828,978.88850659,81300,76657,1358182043000
2026-08-25T03:47:03.855342+00:00,tBTCUSD,80662,80676,3539,0.04588595,80665,953.12892348,81300,76657,1358182043000
2026-08-25T04:47:04.528250+00:00,tBTCUSD,80313,80325,3062,0.03963087,80325,960.28519144,81300,76863,1358182043000
2026-08-25T05:47:03.290699+00:00,tBTCUSD,80729,80739,3276,0.04229061,80740,955.22491066,81300,76863,1358182043000
2026-08-25T06:47:03.452856+00:00,tBTCUSD,80530,80545,2717,0.03490897,80548,969.95431076,81300,76863,1358182043000
2026-08-25T07:47:03.625309+00:00,tBTCUSD,80424,80438,2953,0.03811798,80423,1002.15880829,81300,76863,1358182043000
2026-08-25T08:47:03.706175+00:00,tBTCUSD,80019,80025,2679,0.03463881,80020,1008.2001367,81300,77064,1358182043000
2026-08-25T09:47:03.861732+00:00,tBTCUSD,79650,79670,1651,0.02116694,79650,1009.61296524,81300,77488,1358182043000
2026-08-25T10:47:03.134045+00:00,tBTCUSD,79449,79455,1540,0.0197664,79450,991.6590204,81300,77488,1358182043000
2026-08-25T11:47:03.790409+00:00,tBTCUSD,79167,79178,693,0.00883016,79174,999.14807208,81300,77859,1358182043000
2026-08-25T12:47:03.652024+00:00,tBTCUSD,78958,78963,-475,-0.00597905,78969,984.14405437,81300,77859,1358182043000
2026-08-25T13:47:04.134805+00:00,tBTCUSD,78558,78595,-630,-0.00795123,78603,1012.43183824,81300,78300,1358182043000
2026-08-25T14:47:03.385963+00:00,tBTCUSD,79213,79243,-460,-0.00577077,79252,1042.15738601,81300,78122,1358182043000
2026-08-25T15:47:03.555498+00:00,tBTCUSD,79413,79421,-158,-0.00198617,79392,988.97718879,81300,78122,1358182043000
2026-08-25T16:47:03.553517+00:00,tBTCUSD,79366,79376,147,0.00185564,79365,953.74661948,81300,78122,1358182043000
2026-08-25T17:47:03.494746+00:00,tBTCUSD,79177,79178,117,0.00147994,79174,941.68220418,81300,78122,1358182043000
2026-08-25T18:47:04.100757+00:00,tBTCUSD,79209,79216,66,0.00083388,79214,938.03915229,81300,78122,1358182043000
2026-08-25T19:47:03.780711+00:00,tBTCUSD,78742,78755,-107,-0.00135709,78738,966.81241797,81300,78122,1358182043000
2026-08-25T20:47:03.667529+00:00,tBTCUSD,78230,78277,-854,-0.01079837,78232,978.69706512,81300,78122,1358182043000
2026-08-25T21:47:03.645364+00:00,tBTCUSD,78620,78629,-413,-0.00522626,78611,1050.16726617,81300,77854,1358182043000
2026-08-25T22:47:03.656060+00:00,tBTCUSD,78839,78846,-8,-0.00010146,78843,1069.39548368,81300,77854,1358182043000
2026-08-25T23:47:03.669669+00:00,tBTCUSD,78469,78477,-641,-0.00810172,78478,1082.97713864,81300,77854,1358182043000
