collected_at,market,candle_key,mts,open,close,high,low,volume
2026-09-15T00:47:03.679666+00:00,fUST,trade:1h:a30:p2:p30,1789430400000,0.00015,0.000118,0.00019998,0.000118,160242.52303602
2026-09-15T01:47:03.103683+00:00,fUST,trade:1h:a30:p2:p30,1789434000000,0.000156,7.6e-05,0.000211,7.6e-05,643806.71552629
2026-09-15T02:47:03.436060+00:00,fUST,trade:1h:a30:p2:p30,1789437600000,0.00015211,0.000205,0.000205,0.00015068,515413.13913084
2026-09-15T03:47:03.654793+00:00,fUST,trade:1h:a30:p2:p30,1789441200000,0.00015681,0.000118,0.0002144,0.000118,628616.02450034
2026-09-15T04:47:03.661460+00:00,fUST,trade:1h:a30:p2:p30,1789444800000,0.00015035,0.00018652,0.00018652,0.00015035,216183.35455221
2026-09-15T05:47:03.159559+00:00,fUST,trade:1h:a30:p2:p30,1789448400000,0.00015681,0.00019927,0.000214,0.00015681,282723.69362266996
2026-09-15T06:47:03.251642+00:00,fUST,trade:1h:a30:p2:p30,1789452000000,0.0001568,0.00015515,0.00021918,0.00013,2165449.6787485
2026-09-15T07:47:03.449715+00:00,fUST,trade:1h:a30:p2:p30,1789455600000,0.00015825,7.6e-05,0.00019999,7.6e-05,329233.54313692
2026-09-15T08:47:03.469605+00:00,fUST,trade:1h:a30:p2:p30,1789459200000,0.00016829,0.00014762,0.00021917,7.6e-05,482594.41958163003
2026-09-15T09:47:03.026841+00:00,fUST,trade:1h:a30:p2:p30,1789462800000,0.0001568,0.0001,0.00022,0.0001,189625.88667551999
2026-09-15T10:47:03.624977+00:00,fUST,trade:1h:a30:p2:p30,1789466400000,0.00015681,0.0001,0.00023065,7.6e-05,487556.15909856
2026-09-15T11:47:03.147287+00:00,fUST,trade:1h:a30:p2:p30,1789470000000,0.0001698,0.0001698,0.00023085,0.0001698,456343.01104677
2026-09-15T12:47:03.259426+00:00,fUST,trade:1h:a30:p2:p30,1789473600000,0.00016999,0.0001698,0.00023086,7.6e-05,395629.45458064
2026-09-15T13:47:04.715048+00:00,fUST,trade:1h:a30:p2:p30,1789477200000,0.00016661,0.00015915,0.00023766,0.0001501,4829551.77260432
2026-09-15T14:47:04.268152+00:00,fUST,trade:1h:a30:p2:p30,1789480800000,0.0001501,0.00018595,0.00019999,0.0001,989196.95057548
2026-09-15T15:47:04.028245+00:00,fUST,trade:1h:a30:p2:p30,1789484400000,0.00017272,0.0001501,0.000229,0.0001501,1962356.20193603
2026-09-15T16:47:04.539034+00:00,fUST,trade:1h:a30:p2:p30,1789488000000,0.000196,0.000189,0.00023061,0.0001501,559837.82163631
2026-09-15T17:47:04.100579+00:00,fUST,trade:1h:a30:p2:p30,1789491600000,0.00015603,0.00015603,0.00023094,8.2e-05,968565.3347766
2026-09-15T18:47:04.245758+00:00,fUST,trade:1h:a30:p2:p30,1789495200000,0.00017983,0.00018999,0.00019999,0.00013103,949599.57694563
2026-09-15T19:47:03.455245+00:00,fUST,trade:1h:a30:p2:p30,1789498800000,0.0001849,0.00018557,0.00026712,7.6e-05,3396271.63316064
2026-09-15T20:47:04.605148+00:00,fUST,trade:1h:a30:p2:p30,1789502400000,0.00016274,0.00015402,0.00023127,7.6e-05,1775855.9172320298
2026-09-15T21:47:03.644289+00:00,fUST,trade:1h:a30:p2:p30,1789506000000,0.00015402,7.6e-05,0.0002313,7.6e-05,1189119.25677187
2026-09-15T22:47:03.917350+00:00,fUST,trade:1h:a30:p2:p30,1789509600000,0.00016999,0.00016084,0.0002314,7.6e-05,588085.18726531
2026-09-15T23:47:03.365333+00:00,fUST,trade:1h:a30:p2:p30,1789513200000,0.00016401,0.00015,0.00023168,0.00013103,1581036.52594015
