collected_at,market,mts,frr,avg_period,funding_amount,funding_amount_used,funding_below_threshold,payload_json
2026-08-28T00:47:03.561565+00:00,fBTC,1787875500000,0,33.82,848.41110412,847.7883005,2459.26765594,"[1787875500000, null, null, 0, 33.82, null, null, 848.41110412, 847.7883005, null, null, 2459.26765594, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-28T01:47:03.279036+00:00,fBTC,1787879100000,0,33.74,849.0823239,848.45952028,2472.08558548,"[1787879100000, null, null, 0, 33.74, null, null, 849.0823239, 848.45952028, null, null, 2472.08558548, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-28T02:47:03.439391+00:00,fBTC,1787882700000,0,33.42,845.82548424,845.20268062,2474.69569188,"[1787882700000, null, null, 0, 33.42, null, null, 845.82548424, 845.20268062, null, null, 2474.69569188, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-28T03:47:04.155792+00:00,fBTC,1787886300000,0,33.42,844.77037341,844.14756979,2497.23298044,"[1787886300000, null, null, 0, 33.42, null, null, 844.77037341, 844.14756979, null, null, 2497.23298044, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-28T04:47:03.900171+00:00,fBTC,1787889900000,0,33.81,844.03268974,843.40988612,2498.60290745,"[1787889900000, null, null, 0, 33.81, null, null, 844.03268974, 843.40988612, null, null, 2498.60290745, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-28T05:47:04.211118+00:00,fBTC,1787893500000,0,33.74,868.40139762,867.778594,2419.70549156,"[1787893500000, null, null, 0, 33.74, null, null, 868.40139762, 867.778594, null, null, 2419.70549156, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-28T06:47:03.888966+00:00,fBTC,1787897100000,0,33.59,868.51600257,867.89319895,2441.21151373,"[1787897100000, null, null, 0, 33.59, null, null, 868.51600257, 867.89319895, null, null, 2441.21151373, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-28T07:47:03.978202+00:00,fBTC,1787900700000,0,33.54,868.24152713,867.61872351,2444.36151142,"[1787900700000, null, null, 0, 33.54, null, null, 868.24152713, 867.61872351, null, null, 2444.36151142, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-28T08:47:04.116003+00:00,fBTC,1787904300000,0,33.71,866.14165262,865.518849,2480.94906964,"[1787904300000, null, null, 0, 33.71, null, null, 866.14165262, 865.518849, null, null, 2480.94906964, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-28T09:47:04.034268+00:00,fBTC,1787907900000,0,33.58,867.07796588,866.45516226,2426.7178987,"[1787907900000, null, null, 0, 33.58, null, null, 867.07796588, 866.45516226, null, null, 2426.7178987, null, null, null, null, null, null, null, null, null, null, null, null]"
