collected_at,market,bid,ask,daily_change,daily_change_perc,last_price,volume,high,low,first_trade
2026-08-31T00:47:03.103966+00:00,tBTCUSD,77990,78000,-214,-0.00273654,77987,341.22916827,79415,77000,1358182043000
2026-08-31T01:47:03.822227+00:00,tBTCUSD,77786,77792,-369,-0.00472229,77771,339.52753602,79415,77000,1358182043000
2026-08-31T02:47:03.429470+00:00,tBTCUSD,77730,77732,-410,-0.00524672,77734,349.95904296,79415,77000,1358182043000
2026-08-31T03:47:03.292643+00:00,tBTCUSD,77850,77863,-370,-0.0047297,77859,369.72280769,79415,77000,1358182043000
2026-08-31T04:47:03.593463+00:00,tBTCUSD,77558,77573,-669,-0.00855203,77558,374.84002242,79415,77000,1358182043000
2026-08-31T05:47:03.201340+00:00,tBTCUSD,78044,78052,-110,-0.00140742,78047,398.96049606,79415,77000,1358182043000
2026-08-31T06:47:03.997027+00:00,tBTCUSD,78143,78157,-157,-0.0020047,78159,426.01323882,79415,77000,1358182043000
2026-08-31T07:47:03.725712+00:00,tBTCUSD,78335,78346,132,0.00168791,78335,431.86821282,79415,77000,1358182043000
2026-08-31T08:47:03.798190+00:00,tBTCUSD,78385,78411,275,0.00352041,78391,454.42228968,79415,77000,1358182043000
2026-08-31T09:47:03.954798+00:00,tBTCUSD,78845,78866,757,0.00969394,78847,475.33598037,79415,77000,1358182043000
2026-08-31T10:47:03.494964+00:00,tBTCUSD,78576,78587,374,0.00478181,78587,476.01636054,79415,77000,1358182043000
2026-08-31T11:47:03.393043+00:00,tBTCUSD,78441,78454,-280,-0.00355641,78451,481.67407129,79415,77000,1358182043000
2026-08-31T12:47:03.097927+00:00,tBTCUSD,77896,77911,-929,-0.01178336,77911,466.99474999,79415,77000,1358182043000
2026-08-31T13:47:04.054515+00:00,tBTCUSD,77938,77948,-1053,-0.01333198,77930,490.29023299,79415,77000,1358182043000
2026-08-31T14:47:03.436403+00:00,tBTCUSD,78459,78462,-436,-0.00552689,78451,486.47670041,79415,77000,1358182043000
2026-08-31T15:47:03.426526+00:00,tBTCUSD,78686,78687,-514,-0.00649072,78676,507.63279751,79415,77000,1358182043000
2026-08-31T16:47:04.102038+00:00,tBTCUSD,78700,78719,-626,-0.00789009,78714,494.41454666,79340,77000,1358182043000
2026-08-31T17:47:04.262553+00:00,tBTCUSD,78931,78944,-145,-0.00183345,78941,512.86079801,79183,77000,1358182043000
2026-08-31T18:47:03.497045+00:00,tBTCUSD,79107,79109,51,0.00064511,79107,493.34478806,79283,77000,1358182043000
2026-08-31T19:47:03.960550+00:00,tBTCUSD,79067,79081,145,0.00183723,79068,497.61444243,79327,77000,1358182043000
2026-08-31T20:47:03.267135+00:00,tBTCUSD,78963,78974,377,0.0047968,78971,493.60197048,79327,77000,1358182043000
2026-08-31T21:47:03.952960+00:00,tBTCUSD,79081,79095,266,0.00337546,79070,473.13097196,79327,77000,1358182043000
2026-08-31T22:47:04.146137+00:00,tBTCUSD,78694,78704,250,0.00318674,78700,470.6388254,79327,77000,1358182043000
2026-08-31T23:47:04.280767+00:00,tBTCUSD,78611,78620,716,0.00919186,78611,438.92738295,79327,77387,1358182043000
