run_id,market,rate,period,count,amount,side,fetched_at
16239fa8-1a70-4e5e-aa7c-67a447e6a2e4,fETH,2e-07,5,3,-0.3,demand,2026-08-12T02:41:48.002549+00:00
16239fa8-1a70-4e5e-aa7c-67a447e6a2e4,fETH,2e-07,2,1,0.27988663,offer,2026-08-12T02:41:48.002549+00:00
16239fa8-1a70-4e5e-aa7c-67a447e6a2e4,fETH,1.4e-06,20,1,0.69522575,offer,2026-08-12T02:41:48.002549+00:00
16239fa8-1a70-4e5e-aa7c-67a447e6a2e4,fETH,7.5609e-06,2,1,0.3589554,offer,2026-08-12T02:41:48.002549+00:00
16239fa8-1a70-4e5e-aa7c-67a447e6a2e4,fETH,7.7027e-06,2,1,0.500655,offer,2026-08-12T02:41:48.002549+00:00
16239fa8-1a70-4e5e-aa7c-67a447e6a2e4,fETH,8.413e-06,2,1,6.9812809,offer,2026-08-12T02:41:48.002549+00:00
16239fa8-1a70-4e5e-aa7c-67a447e6a2e4,fETH,8.4412e-06,2,1,0.1189011,offer,2026-08-12T02:41:48.002549+00:00
16239fa8-1a70-4e5e-aa7c-67a447e6a2e4,fETH,8.4559e-06,2,1,3.4705364,offer,2026-08-12T02:41:48.002549+00:00
16239fa8-1a70-4e5e-aa7c-67a447e6a2e4,fETH,8.5159872e-06,2,1,0.9263613,offer,2026-08-12T02:41:48.002549+00:00
16239fa8-1a70-4e5e-aa7c-67a447e6a2e4,fETH,8.5894e-06,2,1,1.9612071,offer,2026-08-12T02:41:48.002549+00:00
16239fa8-1a70-4e5e-aa7c-67a447e6a2e4,fETH,8.6654397260274e-06,2,1,0.500655,offer,2026-08-12T02:41:48.002549+00:00
16239fa8-1a70-4e5e-aa7c-67a447e6a2e4,fETH,8.7918e-06,2,1,1.587873,offer,2026-08-12T02:41:48.002549+00:00
16239fa8-1a70-4e5e-aa7c-67a447e6a2e4,fETH,9.62817945205479e-06,2,1,0.500655,offer,2026-08-12T02:41:48.002549+00:00
16239fa8-1a70-4e5e-aa7c-67a447e6a2e4,fETH,9.89070410958904e-06,2,1,1.587873,offer,2026-08-12T02:41:48.002549+00:00
16239fa8-1a70-4e5e-aa7c-67a447e6a2e4,fETH,1e-05,2,4,5.05013053,offer,2026-08-12T02:41:48.002549+00:00
16239fa8-1a70-4e5e-aa7c-67a447e6a2e4,fETH,1e-05,3,1,0.30100549,offer,2026-08-12T02:41:48.002549+00:00
16239fa8-1a70-4e5e-aa7c-67a447e6a2e4,fETH,1.008e-05,2,1,3.77878799,offer,2026-08-12T02:41:48.002549+00:00
16239fa8-1a70-4e5e-aa7c-67a447e6a2e4,fETH,1.0397260273972602e-05,2,111,3206.40287563,offer,2026-08-12T02:41:48.002549+00:00
16239fa8-1a70-4e5e-aa7c-67a447e6a2e4,fETH,1.0397260273972602e-05,7,18,1499.41862458,offer,2026-08-12T02:41:48.002549+00:00
16239fa8-1a70-4e5e-aa7c-67a447e6a2e4,fETH,1.0397260273972602e-05,120,29,958.46322199,offer,2026-08-12T02:41:48.002549+00:00
16239fa8-1a70-4e5e-aa7c-67a447e6a2e4,fETH,1.0397260273972602e-05,15,5,8.7098122,offer,2026-08-12T02:41:48.002549+00:00
16239fa8-1a70-4e5e-aa7c-67a447e6a2e4,fETH,1.0397260273972602e-05,4,2,1.72282136,offer,2026-08-12T02:41:48.002549+00:00
16239fa8-1a70-4e5e-aa7c-67a447e6a2e4,fETH,1.0397260273972602e-05,5,5,7.14681612,offer,2026-08-12T02:41:48.002549+00:00
16239fa8-1a70-4e5e-aa7c-67a447e6a2e4,fETH,1.0397260273972602e-05,10,9,33.92384182,offer,2026-08-12T02:41:48.002549+00:00
16239fa8-1a70-4e5e-aa7c-67a447e6a2e4,fETH,1.0397260273972602e-05,20,3,7.52991934,offer,2026-08-12T02:41:48.002549+00:00
16239fa8-1a70-4e5e-aa7c-67a447e6a2e4,fETH,1.0397260273972602e-05,25,1,0.1,offer,2026-08-12T02:41:48.002549+00:00
3bdbc3a9-151f-493d-9fd5-4f92b72bebd8,fETH,2e-07,5,3,-0.3,demand,2026-08-12T04:59:46.693000+00:00
3bdbc3a9-151f-493d-9fd5-4f92b72bebd8,fETH,1.718e-07,2,1,1.9612071,offer,2026-08-12T04:59:46.693000+00:00
3bdbc3a9-151f-493d-9fd5-4f92b72bebd8,fETH,1.976e-07,2,1,3.9076007,offer,2026-08-12T04:59:46.693000+00:00
3bdbc3a9-151f-493d-9fd5-4f92b72bebd8,fETH,8.2983e-06,2,1,0.5427228,offer,2026-08-12T04:59:46.693000+00:00
3bdbc3a9-151f-493d-9fd5-4f92b72bebd8,fETH,8.3e-06,2,1,0.12983356,offer,2026-08-12T04:59:46.693000+00:00
3bdbc3a9-151f-493d-9fd5-4f92b72bebd8,fETH,8.5788864e-06,2,1,0.9263613,offer,2026-08-12T04:59:46.693000+00:00
3bdbc3a9-151f-493d-9fd5-4f92b72bebd8,fETH,8.9718e-06,2,1,2.167472,offer,2026-08-12T04:59:46.693000+00:00
3bdbc3a9-151f-493d-9fd5-4f92b72bebd8,fETH,9.33268630136986e-06,2,1,0.573754,offer,2026-08-12T04:59:46.693000+00:00
3bdbc3a9-151f-493d-9fd5-4f92b72bebd8,fETH,1e-05,2,4,5.05013053,offer,2026-08-12T04:59:46.693000+00:00
3bdbc3a9-151f-493d-9fd5-4f92b72bebd8,fETH,1e-05,3,1,0.30100549,offer,2026-08-12T04:59:46.693000+00:00
3bdbc3a9-151f-493d-9fd5-4f92b72bebd8,fETH,1.008e-05,2,1,3.77878799,offer,2026-08-12T04:59:46.693000+00:00
3bdbc3a9-151f-493d-9fd5-4f92b72bebd8,fETH,1.00931698630137e-05,2,1,2.167472,offer,2026-08-12T04:59:46.693000+00:00
3bdbc3a9-151f-493d-9fd5-4f92b72bebd8,fETH,1.0257534246575342e-05,2,111,3206.40287563,offer,2026-08-12T04:59:46.693000+00:00
3bdbc3a9-151f-493d-9fd5-4f92b72bebd8,fETH,1.0257534246575342e-05,7,18,1499.41862458,offer,2026-08-12T04:59:46.693000+00:00
3bdbc3a9-151f-493d-9fd5-4f92b72bebd8,fETH,1.0257534246575342e-05,120,29,958.46322199,offer,2026-08-12T04:59:46.693000+00:00
3bdbc3a9-151f-493d-9fd5-4f92b72bebd8,fETH,1.0257534246575342e-05,15,4,7.9598122,offer,2026-08-12T04:59:46.693000+00:00
3bdbc3a9-151f-493d-9fd5-4f92b72bebd8,fETH,1.0257534246575342e-05,4,2,1.72282136,offer,2026-08-12T04:59:46.693000+00:00
3bdbc3a9-151f-493d-9fd5-4f92b72bebd8,fETH,1.0257534246575342e-05,5,5,7.14681612,offer,2026-08-12T04:59:46.693000+00:00
3bdbc3a9-151f-493d-9fd5-4f92b72bebd8,fETH,1.0257534246575342e-05,10,9,33.92384182,offer,2026-08-12T04:59:46.693000+00:00
3bdbc3a9-151f-493d-9fd5-4f92b72bebd8,fETH,1.0257534246575342e-05,20,3,7.52991934,offer,2026-08-12T04:59:46.693000+00:00
3bdbc3a9-151f-493d-9fd5-4f92b72bebd8,fETH,1.0257534246575342e-05,25,1,0.1,offer,2026-08-12T04:59:46.693000+00:00
3bdbc3a9-151f-493d-9fd5-4f92b72bebd8,fETH,1.0257534246575342e-05,30,15,37.56659808,offer,2026-08-12T04:59:46.693000+00:00
3bdbc3a9-151f-493d-9fd5-4f92b72bebd8,fETH,1.0257534246575342e-05,3,3,5.58742447,offer,2026-08-12T04:59:46.693000+00:00
3bdbc3a9-151f-493d-9fd5-4f92b72bebd8,fETH,1.0257534246575342e-05,90,1,19.906989,offer,2026-08-12T04:59:46.693000+00:00
3bdbc3a9-151f-493d-9fd5-4f92b72bebd8,fETH,1.0257534246575342e-05,60,1,23.46768939,offer,2026-08-12T04:59:46.693000+00:00
3bdbc3a9-151f-493d-9fd5-4f92b72bebd8,fETH,1.0257534246575342e-05,14,2,2.93618891,offer,2026-08-12T04:59:46.693000+00:00
852891b0-17f8-41a5-8d69-e29134b6cd66,fETH,2e-07,5,3,-0.3,demand,2026-08-12T06:40:22.190009+00:00
852891b0-17f8-41a5-8d69-e29134b6cd66,fETH,3.08219178082192e-06,2,1,0.90419901,offer,2026-08-12T06:40:22.190009+00:00
