collected_at,market,mts,frr,avg_period,funding_amount,funding_amount_used,funding_below_threshold,payload_json
2026-09-11T00:47:03.636362+00:00,fBTC,1789085100000,0,46.06,1062.48055032,1061.8746549,2274.69511217,"[1789085100000, null, null, 0, 46.06, null, null, 1062.48055032, 1061.8746549, null, null, 2274.69511217, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-11T01:47:03.380595+00:00,fBTC,1789088700000,0,45.93,1062.67075032,1062.0648549,2243.59809334,"[1789088700000, null, null, 0, 45.93, null, null, 1062.67075032, 1062.0648549, null, null, 2243.59809334, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-11T02:47:04.049176+00:00,fBTC,1789092300000,0,45.96,1061.79343307,1061.18753765,2262.11152241,"[1789092300000, null, null, 0, 45.96, null, null, 1061.79343307, 1061.18753765, null, null, 2262.11152241, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-11T03:47:03.453377+00:00,fBTC,1789095900000,0,45.84,1064.97130583,1064.36541041,2258.40986074,"[1789095900000, null, null, 0, 45.84, null, null, 1064.97130583, 1064.36541041, null, null, 2258.40986074, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-11T04:47:03.596381+00:00,fBTC,1789099500000,0,45.73,1064.98856182,1064.3826664,2225.08735174,"[1789099500000, null, null, 0, 45.73, null, null, 1064.98856182, 1064.3826664, null, null, 2225.08735174, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-11T05:47:04.540298+00:00,fBTC,1789103100000,0,45.61,1065.63372379,1065.02782837,2285.87343386,"[1789103100000, null, null, 0, 45.61, null, null, 1065.63372379, 1065.02782837, null, null, 2285.87343386, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-11T06:47:04.943288+00:00,fBTC,1789106700000,0,45.82,1065.7522397,1065.13426549,2249.66949707,"[1789106700000, null, null, 0, 45.82, null, null, 1065.7522397, 1065.13426549, null, null, 2249.66949707, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-11T07:47:03.837706+00:00,fBTC,1789110300000,0,45.51,1069.89614048,1069.29024506,2262.21065009,"[1789110300000, null, null, 0, 45.51, null, null, 1069.89614048, 1069.29024506, null, null, 2262.21065009, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-11T08:47:04.973020+00:00,fBTC,1789113900000,0,45.72,1075.7786411,1075.07274569,2239.10319722,"[1789113900000, null, null, 0, 45.72, null, null, 1075.7786411, 1075.07274569, null, null, 2239.10319722, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-11T09:47:03.655485+00:00,fBTC,1789117500000,0,45.49,1078.65150813,1078.04561271,2263.29518083,"[1789117500000, null, null, 0, 45.49, null, null, 1078.65150813, 1078.04561271, null, null, 2263.29518083, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-11T10:47:03.069973+00:00,fBTC,1789121100000,0,45.37,1087.24008976,1086.63419434,2226.24594548,"[1789121100000, null, null, 0, 45.37, null, null, 1087.24008976, 1086.63419434, null, null, 2226.24594548, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-11T11:47:02.960240+00:00,fBTC,1789124700000,0,45.37,1087.13902736,1086.53313194,2234.9236799,"[1789124700000, null, null, 0, 45.37, null, null, 1087.13902736, 1086.53313194, null, null, 2234.9236799, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-11T12:47:03.326512+00:00,fBTC,1789128300000,0,45.3,1090.14079336,1089.53489794,2231.67040881,"[1789128300000, null, null, 0, 45.3, null, null, 1090.14079336, 1089.53489794, null, null, 2231.67040881, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-11T13:47:02.967724+00:00,fBTC,1789131900000,0,45.81,1171.56005054,1170.95415512,2155.38747068,"[1789131900000, null, null, 0, 45.81, null, null, 1171.56005054, 1170.95415512, null, null, 2155.38747068, null, null, null, null, null, null, null, null, null, null, null, null]"
