collected_at,market,mts,frr,avg_period,funding_amount,funding_amount_used,funding_below_threshold,payload_json
2026-09-06T00:47:03.388078+00:00,fUST,1788653100000,6.6e-07,69.72,410537434.01687366,352899197.8276978,97723389.54251187,"[1788653100000, null, null, 6.6e-07, 69.72, null, null, 410537434.01687366, 352899197.8276978, null, null, 97723389.54251187, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-06T01:47:03.650887+00:00,fUST,1788656700000,6.6e-07,69.7,410542864.2125152,352938032.6943082,97739319.48466021,"[1788656700000, null, null, 6.6e-07, 69.7, null, null, 410542864.2125152, 352938032.6943082, null, null, 97739319.48466021, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-06T02:47:03.306498+00:00,fUST,1788660300000,6.6e-07,69.66,412603892.55861795,355013500.69904584,95721751.13599211,"[1788660300000, null, null, 6.6e-07, 69.66, null, null, 412603892.55861795, 355013500.69904584, null, null, 95721751.13599211, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-06T03:47:03.821450+00:00,fUST,1788663900000,6.6e-07,69.55,410613308.90771526,353295049.12277865,96025799.20657513,"[1788663900000, null, null, 6.6e-07, 69.55, null, null, 410613308.90771526, 353295049.12277865, null, null, 96025799.20657513, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-06T04:47:03.763687+00:00,fUST,1788667500000,6.6e-07,69.82,409646805.3690521,352338668.80180687,96603219.41486032,"[1788667500000, null, null, 6.6e-07, 69.82, null, null, 409646805.3690521, 352338668.80180687, null, null, 96603219.41486032, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-06T05:47:03.793978+00:00,fUST,1788671100000,6.6e-07,69.87,409472449.6148133,352090851.1113413,96944715.09198298,"[1788671100000, null, null, 6.6e-07, 69.87, null, null, 409472449.6148133, 352090851.1113413, null, null, 96944715.09198298, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-06T06:47:03.583513+00:00,fUST,1788674700000,6.6e-07,69.78,409733053.6453175,352353510.0533915,96509816.41158184,"[1788674700000, null, null, 6.6e-07, 69.78, null, null, 409733053.6453175, 352353510.0533915, null, null, 96509816.41158184, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-06T07:47:03.222477+00:00,fUST,1788678300000,6.6e-07,69.8,409743419.78932405,352028023.83610207,96570871.42754848,"[1788678300000, null, null, 6.6e-07, 69.8, null, null, 409743419.78932405, 352028023.83610207, null, null, 96570871.42754848, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-06T08:47:05.119700+00:00,fUST,1788681900000,6.6e-07,69.59,410450042.2765187,352745274.7588835,96746142.45320305,"[1788681900000, null, null, 6.6e-07, 69.59, null, null, 410450042.2765187, 352745274.7588835, null, null, 96746142.45320305, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-06T09:47:03.656950+00:00,fUST,1788685500000,6.6e-07,69.56,410732666.3384866,353035049.11537206,96004056.75860237,"[1788685500000, null, null, 6.6e-07, 69.56, null, null, 410732666.3384866, 353035049.11537206, null, null, 96004056.75860237, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-06T10:47:03.874088+00:00,fUST,1788689100000,6.7e-07,70.11,410151699.1031331,352440361.8200186,96206887.8166433,"[1788689100000, null, null, 6.7e-07, 70.11, null, null, 410151699.1031331, 352440361.8200186, null, null, 96206887.8166433, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-06T11:47:04.526664+00:00,fUST,1788692700000,6.7e-07,69.96,414116323.0318218,353094582.5561398,81229718.63608515,"[1788692700000, null, null, 6.7e-07, 69.96, null, null, 414116323.0318218, 353094582.5561398, null, null, 81229718.63608515, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-06T12:47:03.895729+00:00,fUST,1788696300000,6.7e-07,70.07,413736962.02505606,352657279.7745152,92530914.77736709,"[1788696300000, null, null, 6.7e-07, 70.07, null, null, 413736962.02505606, 352657279.7745152, null, null, 92530914.77736709, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-06T13:47:04.277544+00:00,fUST,1788699900000,6.7e-07,69.73,413471065.2097045,352434060.1575745,92756104.81407982,"[1788699900000, null, null, 6.7e-07, 69.73, null, null, 413471065.2097045, 352434060.1575745, null, null, 92756104.81407982, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-06T14:47:03.917089+00:00,fUST,1788703500000,6.7e-07,69.61,410332755.7284138,349302936.3399506,93466815.31968664,"[1788703500000, null, null, 6.7e-07, 69.61, null, null, 410332755.7284138, 349302936.3399506, null, null, 93466815.31968664, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-06T15:47:04.316682+00:00,fUST,1788707100000,6.7e-07,69.75,412724361.8216597,351388029.4150434,94114198.71633938,"[1788707100000, null, null, 6.7e-07, 69.75, null, null, 412724361.8216597, 351388029.4150434, null, null, 94114198.71633938, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-06T16:47:03.675609+00:00,fUST,1788710700000,6.7e-07,69.64,412952356.1998631,351530114.56570786,94000897.45383383,"[1788710700000, null, null, 6.7e-07, 69.64, null, null, 412952356.1998631, 351530114.56570786, null, null, 94000897.45383383, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-06T17:47:03.860208+00:00,fUST,1788714300000,6.7e-07,70.46,406852566.7765228,345628594.61757094,97631709.68612929,"[1788714300000, null, null, 6.7e-07, 70.46, null, null, 406852566.7765228, 345628594.61757094, null, null, 97631709.68612929, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-06T18:47:03.963955+00:00,fUST,1788717900000,6.7e-07,71.08,403837202.64655226,342757876.04532737,101785693.1468482,"[1788717900000, null, null, 6.7e-07, 71.08, null, null, 403837202.64655226, 342757876.04532737, null, null, 101785693.1468482, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-06T19:47:03.902903+00:00,fUST,1788721500000,6.7e-07,71.34,404414675.1944791,343474063.71939903,101681075.66248545,"[1788721500000, null, null, 6.7e-07, 71.34, null, null, 404414675.1944791, 343474063.71939903, null, null, 101681075.66248545, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-06T20:47:03.450739+00:00,fUST,1788725100000,6.7e-07,71.74,404368693.5451151,343428082.070035,101212261.26642247,"[1788725100000, null, null, 6.7e-07, 71.74, null, null, 404368693.5451151, 343428082.070035, null, null, 101212261.26642247, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-06T21:47:03.773018+00:00,fUST,1788728700000,6.7e-07,71.71,404269635.6336625,343329341.0408774,101378459.0088328,"[1788728700000, null, null, 6.7e-07, 71.71, null, null, 404269635.6336625, 343329341.0408774, null, null, 101378459.0088328, null, null, null, null, null, null, null, null, null, null, null, null]"
