collected_at,market,mts,frr,avg_period,funding_amount,funding_amount_used,funding_below_threshold,payload_json
2026-09-06T00:47:03.388078+00:00,fETH,1788653100000,1.5e-07,27.27,11615.97436318,11136.11213557,8105.47663331,"[1788653100000, null, null, 1.5e-07, 27.27, null, null, 11615.97436318, 11136.11213557, null, null, 8105.47663331, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-06T01:47:03.650887+00:00,fETH,1788656700000,1.5e-07,27.81,11607.39610731,11127.57280756,7514.07463532,"[1788656700000, null, null, 1.5e-07, 27.81, null, null, 11607.39610731, 11127.57280756, null, null, 7514.07463532, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-06T02:47:03.306498+00:00,fETH,1788660300000,1.5e-07,26.75,11631.64495196,11150.0988781,7471.18315342,"[1788660300000, null, null, 1.5e-07, 26.75, null, null, 11631.64495196, 11150.0988781, null, null, 7471.18315342, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-06T03:47:03.821450+00:00,fETH,1788663900000,1.5e-07,26.92,11625.71173124,11143.40174858,8048.66386376,"[1788663900000, null, null, 1.5e-07, 26.92, null, null, 11625.71173124, 11143.40174858, null, null, 8048.66386376, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-06T04:47:03.763687+00:00,fETH,1788667500000,1.5e-07,26.86,11627.73222125,11144.53379733,8095.11708034,"[1788667500000, null, null, 1.5e-07, 26.86, null, null, 11627.73222125, 11144.53379733, null, null, 8095.11708034, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-06T05:47:03.793978+00:00,fETH,1788671100000,1.5e-07,26.78,11629.06822628,11137.11538079,7466.76311195,"[1788671100000, null, null, 1.5e-07, 26.78, null, null, 11629.06822628, 11137.11538079, null, null, 7466.76311195, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-06T06:47:03.583513+00:00,fETH,1788674700000,1.5e-07,26.61,11631.43363902,11137.24291737,7502.97165804,"[1788674700000, null, null, 1.5e-07, 26.61, null, null, 11631.43363902, 11137.24291737, null, null, 7502.97165804, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-06T07:47:03.222477+00:00,fETH,1788678300000,1.5e-07,26.64,11632.88038204,11138.68966039,7454.07622801,"[1788678300000, null, null, 1.5e-07, 26.64, null, null, 11632.88038204, 11138.68966039, null, null, 7454.07622801, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-06T08:47:05.119700+00:00,fETH,1788681900000,1.5e-07,27.09,11623.35494471,11124.90167337,8018.00682184,"[1788681900000, null, null, 1.5e-07, 27.09, null, null, 11623.35494471, 11124.90167337, null, null, 8018.00682184, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-06T09:47:03.656950+00:00,fETH,1788685500000,1.5e-07,26.93,11626.04002095,11147.20439275,7830.91990511,"[1788685500000, null, null, 1.5e-07, 26.93, null, null, 11626.04002095, 11147.20439275, null, null, 7830.91990511, null, null, null, null, null, null, null, null, null, null, null, null]"
