collected_at,market,mts,frr,avg_period,funding_amount,funding_amount_used,funding_below_threshold,payload_json
2026-09-06T00:47:03.388078+00:00,fUSD,1788653100000,8.5e-07,76.87,5931136978.393925,5888246433.613281,878417022.2017854,"[1788653100000, null, null, 8.5e-07, 76.87, null, null, 5931136978.393925, 5888246433.613281, null, null, 878417022.2017854, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-06T01:47:03.650887+00:00,fUSD,1788656700000,8.5e-07,76.97,5930756175.271518,5887874251.2340765,878722767.8699316,"[1788656700000, null, null, 8.5e-07, 76.97, null, null, 5930756175.271518, 5887874251.2340765, null, null, 878722767.8699316, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-06T02:47:03.306498+00:00,fUSD,1788660300000,8.5e-07,76.76,5930925227.048943,5888029284.386063,878545839.2044413,"[1788660300000, null, null, 8.5e-07, 76.76, null, null, 5930925227.048943, 5888029284.386063, null, null, 878545839.2044413, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-06T03:47:03.821450+00:00,fUSD,1788663900000,8.5e-07,76.79,5931133749.707016,5888187343.258828,877985040.6077285,"[1788663900000, null, null, 8.5e-07, 76.79, null, null, 5931133749.707016, 5888187343.258828, null, null, 877985040.6077285, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-06T04:47:03.763687+00:00,fUSD,1788667500000,8.5e-07,77.01,5927148836.313652,5884270223.666324,879533264.8468163,"[1788667500000, null, null, 8.5e-07, 77.01, null, null, 5927148836.313652, 5884270223.666324, null, null, 879533264.8468163, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-06T05:47:03.793978+00:00,fUSD,1788671100000,8.5e-07,77.14,5926277652.379508,5883341551.714489,880184913.0147283,"[1788671100000, null, null, 8.5e-07, 77.14, null, null, 5926277652.379508, 5883341551.714489, null, null, 880184913.0147283, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-06T06:47:03.583513+00:00,fUSD,1788674700000,8.5e-07,77.02,5925887819.615595,5882751918.072117,879988925.8475358,"[1788674700000, null, null, 8.5e-07, 77.02, null, null, 5925887819.615595, 5882751918.072117, null, null, 879988925.8475358, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-06T07:47:03.222477+00:00,fUSD,1788678300000,8.5e-07,76.85,5919310765.608578,5876177351.384402,878297152.4668853,"[1788678300000, null, null, 8.5e-07, 76.85, null, null, 5919310765.608578, 5876177351.384402, null, null, 878297152.4668853, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-06T08:47:05.119700+00:00,fUSD,1788681900000,8.5e-07,76.92,5918726702.299862,5876021201.423403,879770028.3796957,"[1788681900000, null, null, 8.5e-07, 76.92, null, null, 5918726702.299862, 5876021201.423403, null, null, 879770028.3796957, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-06T09:47:03.656950+00:00,fUSD,1788685500000,8.5e-07,76.82,5918313047.799048,5876933721.369859,879431319.4991982,"[1788685500000, null, null, 8.5e-07, 76.82, null, null, 5918313047.799048, 5876933721.369859, null, null, 879431319.4991982, null, null, null, null, null, null, null, null, null, null, null, null]"
