collected_at,market,mts,frr,avg_period,funding_amount,funding_amount_used,funding_below_threshold,payload_json
2026-09-06T00:47:03.388078+00:00,fBTC,1788653100000,0,44.72,1170.09705476,1169.50307164,2144.65237195,"[1788653100000, null, null, 0, 44.72, null, null, 1170.09705476, 1169.50307164, null, null, 2144.65237195, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-06T01:47:03.650887+00:00,fBTC,1788656700000,0,44.89,1170.01468666,1169.42070354,2123.81179752,"[1788656700000, null, null, 0, 44.89, null, null, 1170.01468666, 1169.42070354, null, null, 2123.81179752, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-06T02:47:03.306498+00:00,fBTC,1788660300000,0,44.82,1170.0638942,1169.46991108,2124.27422702,"[1788660300000, null, null, 0, 44.82, null, null, 1170.0638942, 1169.46991108, null, null, 2124.27422702, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-06T03:47:03.821450+00:00,fBTC,1788663900000,0,44.94,1170.14909697,1169.05511385,2176.20308347,"[1788663900000, null, null, 0, 44.94, null, null, 1170.14909697, 1169.05511385, null, null, 2176.20308347, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-06T04:47:03.763687+00:00,fBTC,1788667500000,0,44.9,1170.0345698,1169.44058668,2177.44098169,"[1788667500000, null, null, 0, 44.9, null, null, 1170.0345698, 1169.44058668, null, null, 2177.44098169, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-06T05:47:03.793978+00:00,fBTC,1788671100000,0,44.75,1170.02054076,1169.42655764,2157.36113066,"[1788671100000, null, null, 0, 44.75, null, null, 1170.02054076, 1169.42655764, null, null, 2157.36113066, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-06T06:47:03.583513+00:00,fBTC,1788674700000,0,44.65,1170.07616853,1169.48218541,2158.98375116,"[1788674700000, null, null, 0, 44.65, null, null, 1170.07616853, 1169.48218541, null, null, 2158.98375116, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-06T07:47:03.222477+00:00,fBTC,1788678300000,0,44.64,1161.8974896,1161.30350648,2158.02697242,"[1788678300000, null, null, 0, 44.64, null, null, 1161.8974896, 1161.30350648, null, null, 2158.02697242, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-06T08:47:05.119700+00:00,fBTC,1788681900000,0,45.21,1165.03299551,1164.43901239,2144.29962332,"[1788681900000, null, null, 0, 45.21, null, null, 1165.03299551, 1164.43901239, null, null, 2144.29962332, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-06T09:47:03.656950+00:00,fBTC,1788685500000,0,45.31,1164.2040401,1163.61005698,2158.39799964,"[1788685500000, null, null, 0, 45.31, null, null, 1164.2040401, 1163.61005698, null, null, 2158.39799964, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-06T10:47:03.874088+00:00,fBTC,1788689100000,0,45.03,1161.82913894,1161.23515582,2158.67033452,"[1788689100000, null, null, 0, 45.03, null, null, 1161.82913894, 1161.23515582, null, null, 2158.67033452, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-06T11:47:04.526664+00:00,fBTC,1788692700000,0,45.23,1161.73460472,1161.1406216,2182.86177074,"[1788692700000, null, null, 0, 45.23, null, null, 1161.73460472, 1161.1406216, null, null, 2182.86177074, null, null, null, null, null, null, null, null, null, null, null, null]"
