collected_at,market,bid,ask,daily_change,daily_change_perc,last_price,volume,high,low,first_trade
2026-09-02T00:47:03.899090+00:00,tETHUSD,2411.7,2412.1,-66.2,-0.02671401,2411.9,18672.77490406,2487,2384.7,1457539475000
2026-09-02T01:47:03.588219+00:00,tETHUSD,2397.1,2397.4,-67.2,-0.02726941,2397.1,18591.66813715,2487,2384.7,1457539475000
2026-09-02T02:47:04.152413+00:00,tETHUSD,2407.5,2407.8,-61.5,-0.02490887,2407.5,18581.52320455,2487,2384.7,1457539475000
2026-09-02T03:47:03.798799+00:00,tETHUSD,2417.6,2417.7,-59.2,-0.02390374,2417.4,16255.02529656,2487,2384.7,1457539475000
2026-09-02T04:47:03.881057+00:00,tETHUSD,2417.1,2417.5,-61,-0.02461365,2417.3,12623.19286189,2487,2384.7,1457539475000
2026-09-02T05:47:03.926250+00:00,tETHUSD,2423.8,2424,-61.6,-0.02478375,2423.9,9220.3777863,2485.5,2384.7,1457539475000
2026-09-02T06:47:03.843994+00:00,tETHUSD,2424.9,2425.2,-51.7,-0.02087371,2425.1,11773.271671,2478.5,2384.7,1457539475000
2026-09-02T07:47:04.170996+00:00,tETHUSD,2425.4,2425.6,-49.1,-0.01984079,2425.6,12529.67194968,2474.7,2384.7,1457539475000
2026-09-02T08:47:03.970298+00:00,tETHUSD,2401.3,2401.7,-50.3,-0.02051805,2401.2,19467.71704383,2466,2384.7,1457539475000
2026-09-02T09:47:03.630517+00:00,tETHUSD,2374.1,2374.4,-82.1,-0.03342153,2374.4,23960.39626217,2466,2370.7,1457539475000
2026-09-02T10:47:03.802603+00:00,tETHUSD,2366.7,2367,-91.9,-0.037379,2366.7,28380.1636399,2466,2363.3,1457539475000
2026-09-02T11:47:03.866795+00:00,tETHUSD,2379.3,2379.5,-81.7,-0.03319384,2379.6,32224.88803204,2461.3,2360.5,1457539475000
2026-09-02T12:47:04.060480+00:00,tETHUSD,2384.7,2384.8,-64.5,-0.02633513,2384.7,36203.18323885,2458.9,2360.5,1457539475000
2026-09-02T13:47:04.415147+00:00,tETHUSD,2413.1,2413.9,-44.1,-0.01794726,2413.1,40068.76311138,2458.9,2360.5,1457539475000
2026-09-02T14:47:04.447149+00:00,tETHUSD,2405.8,2406,-45.1,-0.0184014,2405.8,44331.16045814,2456,2360.5,1457539475000
2026-09-02T15:47:04.124105+00:00,tETHUSD,2396.1,2396.4,-54.9,-0.02239811,2396.2,48630.48670963,2451.1,2360.5,1457539475000
2026-09-02T16:47:04.032682+00:00,tETHUSD,2394.8,2395.3,-41.5,-0.01703403,2394.8,52829.82681,2440.9,2360.5,1457539475000
2026-09-02T17:47:04.246878+00:00,tETHUSD,2397.1,2397.6,-26.7,-0.01101712,2396.8,57328.33153639,2431.9,2360.5,1457539475000
2026-09-02T18:47:04.132293+00:00,tETHUSD,2394.7,2395.1,-26.9,-0.0111079,2394.8,59030.59326323,2431.9,2360.5,1457539475000
2026-09-02T19:47:04.694798+00:00,tETHUSD,2390.6,2390.9,-30.9,-0.01275963,2390.8,59107.32493562,2431.9,2360.5,1457539475000
2026-09-02T20:47:04.307754+00:00,tETHUSD,2393.7,2394,-31,-0.01278931,2392.9,59256.30811117,2431.9,2360.5,1457539475000
2026-09-02T21:47:03.252488+00:00,tETHUSD,2394.7,2395.1,-24.7,-0.0102083,2394.9,59090.25912519,2431.9,2360.5,1457539475000
2026-09-02T22:47:03.248959+00:00,tETHUSD,2386.3,2386.7,-29.7,-0.01229254,2386.4,59186.95077801,2431.9,2360.5,1457539475000
2026-09-02T23:47:03.170200+00:00,tETHUSD,2388.4,2388.5,-33.6,-0.01387169,2388.6,59110.67257458,2431.9,2360.5,1457539475000
