collected_at,market,bid,ask,daily_change,daily_change_perc,last_price,volume,high,low,first_trade
2026-09-02T00:47:03.899090+00:00,tBTCUSD,77279,77284,-1579,-0.02002308,77280,510.23135209,79265,76458,1358182043000
2026-09-02T01:47:03.588219+00:00,tBTCUSD,76955,76986,-1492,-0.01901848,76958,502.2345218,79265,76458,1358182043000
2026-09-02T02:47:04.152413+00:00,tBTCUSD,77251,77265,-1289,-0.01640951,77263,494.61779813,79265,76458,1358182043000
2026-09-02T03:47:03.798799+00:00,tBTCUSD,77648,77664,-1193,-0.0151298,77658,531.52967735,79265,76458,1358182043000
2026-09-02T04:47:03.881057+00:00,tBTCUSD,77634,77653,-1367,-0.01729964,77652,532.15865804,79265,76458,1358182043000
2026-09-02T05:47:03.926250+00:00,tBTCUSD,77786,77792,-1434,-0.01810058,77790,518.08919511,79224,76458,1358182043000
2026-09-02T06:47:03.843994+00:00,tBTCUSD,77666,77678,-1192,-0.01511578,77666,518.12754644,78858,76458,1358182043000
2026-09-02T07:47:04.170996+00:00,tBTCUSD,77641,77652,-1050,-0.0133418,77650,510.73222314,78700,76458,1358182043000
2026-09-02T08:47:03.970298+00:00,tBTCUSD,77067,77085,-895,-0.01147789,77081,504.72671747,78479,76458,1358182043000
2026-09-02T09:47:03.630517+00:00,tBTCUSD,76658,76675,-1344,-0.01722194,76696,559.41277188,78479,76458,1358182043000
2026-09-02T10:47:03.802603+00:00,tBTCUSD,76601,76605,-1510,-0.01933344,76593,595.45391671,78479,76458,1358182043000
2026-09-02T11:47:03.866795+00:00,tBTCUSD,76685,76696,-1515,-0.01937266,76688,612.30614933,78479,76321,1358182043000
2026-09-02T12:47:04.060480+00:00,tBTCUSD,76862,76875,-1196,-0.01531939,76875,621.28584126,78479,76321,1358182043000
2026-09-02T13:47:04.415147+00:00,tBTCUSD,77341,77359,-1126,-0.01434962,77343,584.71329269,78479,76321,1358182043000
2026-09-02T14:47:04.447149+00:00,tBTCUSD,77339,77345,-870,-0.01112404,77339,599.6028646,78209,76321,1358182043000
2026-09-02T15:47:04.124105+00:00,tBTCUSD,77378,77392,-640,-0.00820239,77386,608.50485954,78026,76321,1358182043000
2026-09-02T16:47:04.032682+00:00,tBTCUSD,77361,77377,-346,-0.00445245,77364,608.44924549,77843,76321,1358182043000
2026-09-02T17:47:04.246878+00:00,tBTCUSD,77452,77467,79,0.00102107,77449,621.60590812,77843,76321,1358182043000
2026-09-02T18:47:04.132293+00:00,tBTCUSD,77382,77397,51,0.0006594,77394,505.33116975,77843,76321,1358182043000
2026-09-02T19:47:04.694798+00:00,tBTCUSD,77322,77337,-141,-0.00182013,77326,508.57743595,77843,76321,1358182043000
2026-09-02T20:47:04.307754+00:00,tBTCUSD,77436,77443,-122,-0.00157308,77433,515.52034148,77843,76321,1358182043000
2026-09-02T21:47:03.252488+00:00,tBTCUSD,77425,77449,92,0.00118938,77443,510.88425161,77843,76321,1358182043000
2026-09-02T22:47:03.248959+00:00,tBTCUSD,77182,77195,-166,-0.00214587,77192,510.33490257,77843,76321,1358182043000
2026-09-02T23:47:03.170200+00:00,tBTCUSD,77250,77261,-284,-0.00366239,77261,508.87987089,77843,76321,1358182043000
