collected_at,market,frr,bid,bid_period,bid_size,ask,ask_period,ask_size,daily_change,daily_change_perc,last_price,volume,high,low,first_trade,frr_amount_available
2026-08-22T00:47:02.807119+00:00,fUSD,0.0003122219178082192,0.000273972602739726,120,32914780.8205281,0.00014247538698630138,2,598427.53043295,-0.00011003,-0.4406,0.00013969,190857736.13974437,0.00035,7.945e-05,1469734163000,278455495.91731876
2026-08-22T01:47:03.362969+00:00,fUSD,0.00031220821917808217,0.000273972602739726,120,32898151.44955872,0.00014691000000000004,2,31779.3925455,-0.00012823,-0.4788,0.00013957,183523262.85882598,0.00035,7.945e-05,1469734163000,278779197.65270776
2026-08-22T02:47:03.254345+00:00,fUSD,0.00031220273972602737,0.000273972602739726,120,32869718.92758376,0.0001413242,2,249536.87276565,-0.00010489,-0.4287,0.00013976,182409399.81960407,0.00035,7.945e-05,1469734163000,278466766.1951728
2026-08-22T03:47:02.356833+00:00,fUSD,0.00031221369863013696,0.000273972602739726,120,32830089.6247996,0.0001419389,2,957116.33706286,0.00011551,0.729,0.00027397,180576785.4128979,0.00035,2.7e-05,1469734163000,274189507.89043766
2026-08-22T04:47:02.625471+00:00,fUSD,0.00031219178082191783,0.000273972602739726,120,32738540.78456457,0.00014199,2,602685.87657441,-3.52e-05,-0.2347,0.0001148,177988495.99528095,0.00035,2.7e-05,1469734163000,273949418.21431005
2026-08-22T05:47:02.266313+00:00,fUSD,0.0003123041095890411,0.000273972602739726,120,32700558.8295863,0.00014011,2,69442.21400724,-3.43e-05,-0.2287,0.0001157,177820777.22488722,0.00035,2.7e-05,1469734163000,274159062.78055453
2026-08-22T06:47:02.961374+00:00,fUSD,0.0003122219178082192,0.000273972602739726,120,32687548.56877316,0.0001424573,2,1248867.71311431,0.00012118,0.7931,0.00027397,176851070.43155342,0.00035,2.7e-05,1469734163000,273964286.03444254
2026-08-22T07:47:02.883186+00:00,fUSD,0.0003122164383561644,0.000273972602739726,120,32269943.97214628,0.000148,2,322309.68612546,-6.754e-05,-0.3823,0.00010915,179335378.34019896,0.00035,2.7e-05,1469734163000,273947753.351052
2026-08-22T08:47:02.538964+00:00,fUSD,0.00031213698630136986,0.000273972602739726,120,32251383.599454,0.00014999,2,24351.25499026,-5e-05,-0.3333,0.0001,168882101.55424184,0.00031273,2.7e-05,1469734163000,276767344.96426195
2026-08-22T09:47:02.943073+00:00,fUSD,0.0003121342465753425,0.000273972602739726,120,32214869.76837908,0.0001484901,2,64553.22560691,-3.631e-05,-0.2379,0.00011629,133710542.73490708,0.00027075,2.7e-05,1469734163000,276777988.18018
