collected_at,market,candle_key,mts,open,close,high,low,volume
2026-08-22T00:47:02.807119+00:00,fBTC,trade:1h:a30:p2:p30,1787356800000,3e-08,3e-08,3e-08,3e-08,3.92191015
2026-08-22T01:47:03.362969+00:00,fBTC,trade:1h:a30:p2:p30,1787360400000,2e-08,3e-08,3e-08,1e-08,3.2725956000000003
2026-08-22T02:47:03.254345+00:00,fBTC,trade:1h:a30:p2:p30,1787364000000,2e-08,3e-08,3e-08,1e-08,5.22642955
2026-08-22T03:47:02.356833+00:00,fBTC,trade:1h:a30:p2:p30,1787367600000,3e-08,3e-08,3e-08,1e-08,3.47554487
2026-08-22T04:47:02.625471+00:00,fBTC,trade:1h:a30:p2:p30,1787371200000,3e-08,3e-08,3e-08,1e-08,1.55983056
2026-08-22T05:47:02.266313+00:00,fBTC,trade:1h:a30:p2:p30,1787374800000,3e-08,3e-08,3e-08,1e-08,14.76527675
2026-08-22T06:47:02.961374+00:00,fBTC,trade:1h:a30:p2:p30,1787378400000,2e-08,2e-08,2e-08,1e-08,5.33598109
2026-08-22T07:47:02.883186+00:00,fBTC,trade:1h:a30:p2:p30,1787382000000,2e-08,2e-08,2e-08,1e-08,4.49182381
2026-08-22T08:47:02.538964+00:00,fBTC,trade:1h:a30:p2:p30,1787385600000,3e-08,3e-08,3e-08,1e-08,3.38140117
2026-08-22T09:47:02.943073+00:00,fBTC,trade:1h:a30:p2:p30,1787389200000,2e-08,3e-08,3e-08,2e-08,0.35872879
2026-08-22T10:47:02.415632+00:00,fBTC,trade:1h:a30:p2:p30,1787392800000,2e-08,3e-08,3e-08,1e-08,0.19132772
2026-08-22T11:47:02.279136+00:00,fBTC,trade:1h:a30:p2:p30,1787396400000,3e-08,3e-08,3e-08,1e-08,0.21071672
2026-08-22T12:47:03.116687+00:00,fBTC,trade:1h:a30:p2:p30,1787400000000,3e-08,3e-08,3e-08,3e-08,0.5182389199999999
2026-08-22T13:47:02.989448+00:00,fBTC,trade:1h:a30:p2:p30,1787403600000,2e-08,2e-08,2e-08,2e-08,0.05447846
2026-08-22T14:47:03.032817+00:00,fBTC,trade:1h:a30:p2:p30,1787407200000,1e-08,2e-08,2e-08,1e-08,0.25043443
2026-08-22T15:47:03.273570+00:00,fBTC,trade:1h:a30:p2:p30,1787410800000,2e-08,2e-08,2e-08,1e-08,0.86533305
2026-08-22T16:47:03.978805+00:00,fBTC,trade:1h:a30:p2:p30,1787414400000,3e-08,3e-08,3e-08,1e-08,0.17792765
2026-08-22T17:47:03.328844+00:00,fBTC,trade:1h:a30:p2:p30,1787418000000,2e-08,3e-08,3e-08,1e-08,0.28822181
2026-08-22T18:47:03.230376+00:00,fBTC,trade:1h:a30:p2:p30,1787421600000,2e-08,3e-08,3e-08,2e-08,3.36733796
2026-08-22T19:47:03.410280+00:00,fBTC,trade:1h:a30:p2:p30,1787425200000,2e-08,3e-08,3e-08,2e-08,0.23847508
2026-08-22T20:47:02.914882+00:00,fBTC,trade:1h:a30:p2:p30,1787428800000,3e-08,3e-08,3e-08,3e-08,0.02
2026-08-22T21:47:02.908017+00:00,fBTC,trade:1h:a30:p2:p30,1787432400000,2e-08,2e-08,2e-08,2e-08,0.039187650000000004
2026-08-22T22:47:03.294941+00:00,fBTC,trade:1h:a30:p2:p30,1787436000000,3e-08,3e-08,3e-08,3e-08,0.00415841
2026-08-22T23:47:03.410795+00:00,fBTC,trade:1h:a30:p2:p30,1787439600000,3e-08,1e-08,3e-08,1e-08,3.16987516
