collected_at,market,candle_key,mts,open,close,high,low,volume
2026-09-10T00:47:03.504140+00:00,fBTC,trade:1h:a30:p2:p30,1788998400000,2e-08,1e-08,2e-08,1e-08,0.26870816000000003
2026-09-10T01:47:03.796503+00:00,fBTC,trade:1h:a30:p2:p30,1789002000000,1e-08,2e-08,2e-08,1e-08,0.02400622
2026-09-10T02:47:04.044924+00:00,fBTC,trade:1h:a30:p2:p30,1789005600000,1e-08,2e-08,2e-08,1e-08,0.21673923
2026-09-10T03:47:03.762252+00:00,fBTC,trade:1h:a30:p2:p30,1789009200000,2e-08,2e-08,2e-08,2e-08,0.0446811
2026-09-10T04:47:03.484332+00:00,fBTC,trade:1h:a30:p2:p30,1789012800000,1e-08,2e-08,2e-08,1e-08,0.03428349
2026-09-10T05:47:03.391302+00:00,fBTC,trade:1h:a30:p2:p30,1789016400000,1e-08,2e-08,3e-08,1e-08,2.46391883
2026-09-10T06:47:03.630838+00:00,fBTC,trade:1h:a30:p2:p30,1789020000000,2e-08,2e-08,2e-08,2e-08,0.11396171999999999
2026-09-10T07:47:03.456277+00:00,fBTC,trade:1h:a30:p2:p30,1789023600000,2e-08,2e-08,2e-08,2e-08,0.0096
2026-09-10T08:47:04.580066+00:00,fBTC,trade:1h:a30:p2:p30,1789027200000,2e-08,3e-08,3e-08,2e-08,1.926687
2026-09-10T09:47:03.693213+00:00,fBTC,trade:1h:a30:p2:p30,1789030800000,2e-08,2e-08,3e-08,2e-08,0.4371509
2026-09-10T10:47:04.244923+00:00,fBTC,trade:1h:a30:p2:p30,1789034400000,1e-08,2e-08,3e-08,1e-08,11.80171092
2026-09-10T11:47:03.690178+00:00,fBTC,trade:1h:a30:p2:p30,1789038000000,1e-08,2e-08,3e-08,1e-08,3.9604114
2026-09-10T12:47:04.229168+00:00,fBTC,trade:1h:a30:p2:p30,1789041600000,1e-08,1e-08,3e-08,1e-08,3.15868909
2026-09-10T13:47:04.541230+00:00,fBTC,trade:1h:a30:p2:p30,1789045200000,1e-08,2e-08,2e-08,1e-08,7.77846706
2026-09-10T14:47:03.984140+00:00,fBTC,trade:1h:a30:p2:p30,1789048800000,1e-08,2e-08,2e-08,1e-08,27.192054560000003
2026-09-10T15:47:04.222724+00:00,fBTC,trade:1h:a30:p2:p30,1789052400000,1e-08,3e-08,3e-08,1e-08,14.922814370000001
2026-09-10T16:47:03.715822+00:00,fBTC,trade:1h:a30:p2:p30,1789056000000,1e-08,3e-08,3e-08,1e-08,9.55970707
2026-09-10T17:47:03.930219+00:00,fBTC,trade:1h:a30:p2:p30,1789059600000,1e-08,1e-08,3e-08,1e-08,0.46883182
2026-09-10T18:47:03.872695+00:00,fBTC,trade:1h:a30:p2:p30,1789063200000,2e-08,3e-08,3e-08,2e-08,3.23221589
2026-09-10T19:47:03.856901+00:00,fBTC,trade:1h:a30:p2:p30,1789066800000,3e-08,3e-08,3e-08,1e-08,7.67084796
2026-09-10T20:47:04.073086+00:00,fBTC,trade:1h:a30:p2:p30,1789070400000,1e-08,3e-08,3e-08,1e-08,1.93032088
2026-09-10T21:47:03.447587+00:00,fBTC,trade:1h:a30:p2:p30,1789074000000,2e-08,3e-08,3e-08,2e-08,0.1866
2026-09-10T22:47:03.997194+00:00,fBTC,trade:1h:a30:p2:p30,1789077600000,1e-08,2e-08,2e-08,1e-08,0.21401828
2026-09-10T23:47:03.563260+00:00,fBTC,trade:1h:a30:p2:p30,1789081200000,3e-08,2e-08,3e-08,1e-08,1.45281708
