collected_at,market,bid,ask,daily_change,daily_change_perc,last_price,volume,high,low,first_trade
2026-08-28T00:47:03.561565+00:00,tBTCUSD,80356,80367,1576,0.02000305,80364,858.38434556,80833,78557,1358182043000
2026-08-28T01:47:03.279036+00:00,tBTCUSD,80830,80836,1855,0.02348755,80833,913.25345127,81500,78587,1358182043000
2026-08-28T02:47:03.439391+00:00,tBTCUSD,79876,79884,1099,0.01395219,79868,893.04009953,81500,78587,1358182043000
2026-08-28T03:47:04.155792+00:00,tBTCUSD,79789,79793,914,0.01158737,79793,910.12606796,81500,78587,1358182043000
2026-08-28T04:47:03.900171+00:00,tBTCUSD,79728,79736,951,0.01207205,79728,976.43044805,81500,78587,1358182043000
2026-08-28T05:47:04.211118+00:00,tBTCUSD,79823,79829,948,0.01201582,79844,979.8473142,81500,78599,1358182043000
2026-08-28T06:47:03.888966+00:00,tBTCUSD,79897,79907,1046,0.01326519,79899,983.13382306,81500,78741,1358182043000
2026-08-28T07:47:03.978202+00:00,tBTCUSD,79642,79655,-220,-0.00275427,79656,992.30835707,81500,78916,1358182043000
2026-08-28T08:47:04.116003+00:00,tBTCUSD,79596,79606,-262,-0.00328041,79606,911.25338724,81500,78916,1358182043000
2026-08-28T09:47:04.034268+00:00,tBTCUSD,79316,79325,-860,-0.0107268,79313,893.54590056,81500,78916,1358182043000
2026-08-28T10:47:05.268138+00:00,tBTCUSD,79368,79371,-373,-0.00467712,79377,963.48414571,81500,78916,1358182043000
2026-08-28T11:47:04.565140+00:00,tBTCUSD,79636,79645,58,0.00072887,79633,993.61159493,81500,78916,1358182043000
2026-08-28T12:47:04.253424+00:00,tBTCUSD,79423,79430,57,0.00071809,79434,994.52773146,81500,78916,1358182043000
2026-08-28T13:47:04.791205+00:00,tBTCUSD,79211,79224,-581,-0.00728143,79211,971.27845245,81500,79000,1358182043000
2026-08-28T14:47:03.883899+00:00,tBTCUSD,79300,79309,-1492,-0.01846626,79304,1133.82962212,81500,78267,1358182043000
2026-08-28T15:47:03.747738+00:00,tBTCUSD,78887,78895,-1638,-0.02033924,78896,1169.65141417,81500,78267,1358182043000
2026-08-28T16:47:03.103955+00:00,tBTCUSD,77975,78009,-2669,-0.03309115,77987,1326.97530327,81500,76857,1358182043000
2026-08-28T17:47:03.550218+00:00,tBTCUSD,77892,77895,-2546,-0.03164895,77899,1359.42438299,81500,76857,1358182043000
2026-08-28T18:47:03.066589+00:00,tBTCUSD,77360,77362,-2920,-0.03636817,77370,1389.35460712,81500,76857,1358182043000
2026-08-28T19:47:03.246963+00:00,tBTCUSD,77487,77498,-2557,-0.03194493,77487,1389.9106207,81500,76857,1358182043000
2026-08-28T20:47:03.406382+00:00,tBTCUSD,77375,77386,-2773,-0.0345959,77381,1386.4105259,81500,76857,1358182043000
2026-08-28T21:47:03.191542+00:00,tBTCUSD,77442,77448,-2872,-0.03576142,77438,1379.88111709,81500,76857,1358182043000
2026-08-28T22:47:03.112184+00:00,tBTCUSD,77749,77758,-2554,-0.03180375,77751,1359.8928108,81500,76857,1358182043000
2026-08-28T23:47:03.311482+00:00,tBTCUSD,77659,77670,-2606,-0.032463,77670,1360.42943981,81500,76857,1358182043000
