collected_at,market,frr,bid,bid_period,bid_size,ask,ask_period,ask_size,daily_change,daily_change_perc,last_price,volume,high,low,first_trade,frr_amount_available
2026-08-27T00:47:03.831695+00:00,fETH,5.379178082191781e-05,2e-07,5,0.79206251,1.5482e-06,2,19.42997294,0,0,2e-07,629.62231981,2e-05,2e-07,1469734162000,4010.69717114
2026-08-27T01:47:04.166183+00:00,fETH,5.373972602739726e-05,2e-07,5,0.79206251,2e-07,2,45.42700826,-1.18e-05,-0.118,2e-07,642.239512,2e-05,2e-07,1469734162000,4018.17332687
2026-08-27T02:47:04.615763+00:00,fETH,5.3731506849315066e-05,2e-07,5,0.79206251,5e-06,2,109.54466116,0,0,2e-07,637.03166476,2e-05,2e-07,1469734162000,4010.69717114
2026-08-27T03:47:04.778416+00:00,fETH,5.3646575342465755e-05,2e-07,5,0.79206251,4.3877e-06,2,142.1124584,0,0,2e-07,660.64394326,2e-05,2e-07,1469734162000,4010.69717114
2026-08-27T04:47:03.973026+00:00,fETH,5.3652054794520545e-05,2e-07,5,0.79206251,5.4052e-06,2,1102.30909563,8.24e-06,0.0824,8.44e-06,671.00651867,2e-05,2e-07,1469734162000,4009.11717133
2026-08-27T05:47:04.354735+00:00,fETH,5.367945205479452e-05,2e-07,5,0.79206251,4.6778e-06,2,183.42239331,0,0,2e-07,674.55839251,2e-05,2e-07,1469734162000,4010.50447057
2026-08-27T06:47:03.931733+00:00,fETH,5.3654794520547944e-05,2e-07,5,0.79206251,5.24e-06,2,1043.52097296,0,0,2e-07,694.59173341,2e-05,2e-07,1469734162000,4009.11717133
2026-08-27T07:47:04.305217+00:00,fETH,5.368219178082192e-05,2e-07,5,0.79206251,1e-05,2,1094.7216956,-1.6e-06,-0.016,8.01e-06,683.70603062,2e-05,2e-07,1469734162000,4016.65621826
2026-08-27T08:47:03.985799+00:00,fETH,5.306027397260274e-05,2e-07,5,0.79206251,1.46209e-05,2,960.27072258,-1e-05,-0.1,1e-05,803.81615586,2e-05,2e-07,1469734162000,4009.12363633
2026-08-27T09:47:04.422641+00:00,fETH,5.3646575342465755e-05,2e-07,5,0.79206251,1e-05,2,1022.2599919,4e-06,0.04,1e-05,621.01220021,2e-05,2e-07,1469734162000,4017.5098225
2026-08-27T10:47:04.104585+00:00,fETH,5.980821917808219e-05,2e-07,5,0.79206251,3.5057e-06,2,118.38883836,-8.35e-06,-0.0835,5.58e-06,640.64880661,0.000111,2e-07,1469734162000,3942.65828784
2026-08-27T11:47:04.245796+00:00,fETH,5.978082191780822e-05,2e-07,5,0.79206251,5.29048219178082e-06,2,1078.59456185,0,0,2e-07,628.05665008,0.000111,2e-07,1469734162000,3953.67928489
2026-08-27T12:47:04.584837+00:00,fETH,5.9797260273972605e-05,2e-07,5,0.79206251,2e-07,2,123.12863254,-1.056e-05,-0.1056,2e-07,633.58587022,0.000111,2e-07,1469734162000,4121.95274496
2026-08-27T13:47:04.657996+00:00,fETH,5.986027397260274e-05,2e-07,5,0.79206251,5.3192e-06,2,136.58904333,4.37e-06,0.0437,4.57e-06,631.40171313,0.000111,2e-07,1469734162000,4121.95274496
2026-08-27T14:47:04.164639+00:00,fETH,5.978356164383562e-05,2.5e-07,30,100.79206251,1.36986301369863e-05,2,1548.80872936,8.44e-06,0.0844,1.37e-05,694.05095575,0.000111,2e-07,1469734162000,4143.15331887
2026-08-27T15:47:03.398546+00:00,fETH,5.961643835616438e-05,2.5e-07,30,100.79206251,1e-05,2,1040.33890252,4.59e-06,0.0459,1e-05,714.36940129,0.000111,2e-07,1469734162000,4252.86446681
2026-08-27T16:47:04.333155+00:00,fETH,5.9608219178082194e-05,2.5e-07,30,100.79206251,1.25948e-05,2,1047.93474891,9.96e-06,0.0996,1.37e-05,697.76949743,0.000111,2e-07,1469734162000,4447.91553886
2026-08-27T17:47:04.616580+00:00,fETH,5.964657534246575e-05,2.5e-07,30,100.79206251,6.4966e-06,2,1053.68030603,6.22e-06,0.0622,1e-05,697.74186892,0.000111,2e-07,1469734162000,4450.22501445
2026-08-27T18:47:04.602193+00:00,fETH,5.9854794520547945e-05,2.5e-07,30,100.79206251,5.47945205479452e-06,2,999.94069282,4.87e-06,0.0487,5.3e-06,722.04962968,0.000111,2e-07,1469734162000,4450.22501445
2026-08-27T19:47:04.277527+00:00,fETH,5.952054794520548e-05,1.2e-06,2,200.60169319,6e-06,2,986.15468907,-5.62e-06,-0.0562,2e-07,719.88084216,0.000111,2e-07,1469734162000,4450.22501445
2026-08-27T20:47:04.211403+00:00,fETH,5.9446575342465754e-05,1.2e-06,2,200.25184842,6.6083e-06,2,1033.43100202,-8.5e-07,-0.0085,6.41e-06,688.25650777,0.000111,2e-07,1469734162000,4450.22501445
2026-08-27T21:47:04.055176+00:00,fETH,5.9356164383561646e-05,1.2e-06,2,199.55750326,1.36986301369863e-05,2,1181.59572948,0,0,1e-05,703.71205753,0.000111,2e-07,1469734162000,4275.62413615
2026-08-27T22:47:03.989897+00:00,fETH,5.897260273972603e-05,1.2e-06,2,197.76131745,1.42128e-05,2,1113.40296702,5.27e-06,0.0527,1.5e-05,776.69555705,0.000111,2e-07,1469734162000,4274.87413615
2026-08-27T23:47:04.392361+00:00,fETH,5.9005479452054794e-05,1.2e-06,2,193.84889857,1.4271e-05,2,1025.59174837,1.48e-05,0.148,1.5e-05,879.08831452,0.000111,2e-07,1469734162000,4317.76021119
