collected_at,market,mts,frr,avg_period,funding_amount,funding_amount_used,funding_below_threshold,payload_json
2026-08-18T00:47:02.552099+00:00,fUSD,1787011500000,8.8e-07,86.91,5939704072.0197115,5890128564.78314,759081968.667491,"[1787011500000, null, null, 8.8e-07, 86.91, null, null, 5939704072.0197115, 5890128564.78314, null, null, 759081968.667491, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-18T01:47:02.202397+00:00,fUSD,1787015100000,8.8e-07,87.1,5939138996.820339,5889525217.465933,758964493.3108253,"[1787015100000, null, null, 8.8e-07, 87.1, null, null, 5939138996.820339, 5889525217.465933, null, null, 758964493.3108253, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-18T02:47:02.838750+00:00,fUSD,1787018700000,8.8e-07,87.08,5938647448.1810875,5888600425.825885,762794195.6412798,"[1787018700000, null, null, 8.8e-07, 87.08, null, null, 5938647448.1810875, 5888600425.825885, null, null, 762794195.6412798, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-18T03:47:03.093711+00:00,fUSD,1787022300000,8.8e-07,86.85,5949114053.682621,5889803421.727239,789046402.6746854,"[1787022300000, null, null, 8.8e-07, 86.85, null, null, 5949114053.682621, 5889803421.727239, null, null, 789046402.6746854, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-18T04:47:02.841664+00:00,fUSD,1787025900000,8.8e-07,86.82,5949252906.690672,5891373356.922166,788611910.8036516,"[1787025900000, null, null, 8.8e-07, 86.82, null, null, 5949252906.690672, 5891373356.922166, null, null, 788611910.8036516, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-18T05:47:04.251619+00:00,fUSD,1787029500000,8.8e-07,86.83,5948320922.559344,5890459738.072374,789696524.6725687,"[1787029500000, null, null, 8.8e-07, 86.83, null, null, 5948320922.559344, 5890459738.072374, null, null, 789696524.6725687, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-18T06:47:02.970336+00:00,fUSD,1787033100000,8.8e-07,86.66,5949572965.319055,5891709877.132281,789254912.7043228,"[1787033100000, null, null, 8.8e-07, 86.66, null, null, 5949572965.319055, 5891709877.132281, null, null, 789254912.7043228, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-18T07:47:02.776119+00:00,fUSD,1787036700000,8.8e-07,86.68,5949485368.672473,5891619193.86216,789941524.0543104,"[1787036700000, null, null, 8.8e-07, 86.68, null, null, 5949485368.672473, 5891619193.86216, null, null, 789941524.0543104, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-18T08:47:02.350015+00:00,fUSD,1787040300000,8.8e-07,86.63,5949235545.328022,5891356223.3603525,791291640.3159481,"[1787040300000, null, null, 8.8e-07, 86.63, null, null, 5949235545.328022, 5891356223.3603525, null, null, 791291640.3159481, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-18T09:47:02.096006+00:00,fUSD,1787043900000,8.8e-07,86.75,5949274690.332252,5891404594.92724,790330845.3846482,"[1787043900000, null, null, 8.8e-07, 86.75, null, null, 5949274690.332252, 5891404594.92724, null, null, 790330845.3846482, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-18T10:47:03.387695+00:00,fUSD,1787047500000,8.8e-07,86.7,5948985017.771682,5891106566.858348,789567136.8806077,"[1787047500000, null, null, 8.8e-07, 86.7, null, null, 5948985017.771682, 5891106566.858348, null, null, 789567136.8806077, null, null, null, null, null, null, null, null, null, null, null, null]"
