collected_at,market,candle_key,mts,open,close,high,low,volume
2026-08-18T00:47:02.552099+00:00,fETH,trade:1h:a30:p2:p30,1787007600000,2e-07,1e-05,1e-05,2e-07,15.12993374
2026-08-18T01:47:02.202397+00:00,fETH,trade:1h:a30:p2:p30,1787014800000,1.1e-07,6e-06,6e-06,1.1e-07,3.25588397
2026-08-18T02:47:02.838750+00:00,fETH,trade:1h:a30:p2:p30,1787018400000,1.2e-07,2e-07,2e-07,1.2e-07,1.66421971
2026-08-18T03:47:03.093711+00:00,fETH,trade:1h:a30:p2:p30,1787022000000,7.82e-06,2e-07,7.82e-06,2e-07,1.08091861
2026-08-18T04:47:02.841664+00:00,fETH,trade:1h:a30:p2:p30,1787025600000,7.82e-06,7.82e-06,7.82e-06,2e-07,2.54544113
2026-08-18T05:47:04.251619+00:00,fETH,trade:1h:a30:p2:p30,1787029200000,7.82e-06,8.3e-06,8.3e-06,7.82e-06,3.09381127
2026-08-18T06:47:02.970336+00:00,fETH,trade:1h:a30:p2:p30,1787032800000,2e-07,8.31e-06,8.31e-06,2e-07,3.60139102
2026-08-18T07:47:02.776119+00:00,fETH,trade:1h:a30:p2:p30,1787036400000,8.37e-06,9.71e-06,9.71e-06,8.37e-06,16.08257749
2026-08-18T08:47:02.350015+00:00,fETH,trade:1h:a30:p2:p30,1787040000000,8.46e-06,1e-05,1e-05,4.3e-07,60.64965422
2026-08-18T09:47:02.096006+00:00,fETH,trade:1h:a30:p2:p30,1787043600000,5.3e-07,2e-07,1e-05,2e-07,10.60221043
2026-08-18T10:47:03.387695+00:00,fETH,trade:1h:a30:p2:p30,1787047200000,5e-08,2e-07,6e-06,5e-08,4.94508721
2026-08-18T11:47:02.768628+00:00,fETH,trade:1h:a30:p2:p30,1787050800000,1.5e-07,1e-07,6e-06,1e-07,3.9968057
2026-08-18T12:47:11.986046+00:00,fETH,trade:1h:a30:p2:p30,1787054400000,2.74e-06,2e-07,9.98e-06,2e-07,5.86849339
2026-08-18T13:47:15.685620+00:00,fETH,trade:1h:a30:p2:p30,1787058000000,2e-07,2e-07,2e-07,2e-07,0.2213233
2026-08-18T14:47:12.255055+00:00,fETH,trade:1h:a30:p2:p30,1787061600000,1e-07,1e-05,1e-05,1e-07,53.88765341
2026-08-18T14:52:41.835831+00:00,fETH,trade:1h:a30:p2:p30,1787061600000,1e-07,3.08e-06,1e-05,1e-07,54.880771610000004
2026-08-18T15:47:09.931733+00:00,fETH,trade:1h:a30:p2:p30,1787065200000,3.08e-06,1e-05,1e-05,2e-07,5.8257698
2026-08-18T16:47:19.090076+00:00,fETH,trade:1h:a30:p2:p30,1787068800000,2.3e-07,1e-05,1e-05,2.3e-07,21.15224722
2026-08-18T17:47:08.753214+00:00,fETH,trade:1h:a30:p2:p30,1787072400000,2.4e-07,1e-05,1e-05,1.9e-07,9.41200082
2026-08-18T18:47:11.465375+00:00,fETH,trade:1h:a30:p2:p30,1787076000000,2.7e-07,1e-05,1e-05,2e-07,37.84091452
2026-08-18T19:47:08.384198+00:00,fETH,trade:1h:a30:p2:p30,1787079600000,1.8e-07,2e-07,1.024e-05,1.8e-07,32.38303999
2026-08-18T20:47:03.004458+00:00,fETH,trade:1h:a30:p2:p30,1787083200000,2e-07,1.012e-05,1.014e-05,2e-07,77.17670244
2026-08-18T21:47:03.047659+00:00,fETH,trade:1h:a30:p2:p30,1787086800000,1.019e-05,2e-07,1.019e-05,2e-07,102.13150261
2026-08-18T22:47:03.128929+00:00,fETH,trade:1h:a30:p2:p30,1787090400000,2.6e-07,1.013e-05,1.015e-05,2e-07,233.91505299
2026-08-18T23:47:03.166356+00:00,fETH,trade:1h:a30:p2:p30,1787094000000,1.013e-05,1.013e-05,1.013e-05,1.013e-05,110.92290628999999
