collected_at,market,candle_key,mts,open,close,high,low,volume
2026-08-18T14:52:41.835831+00:00,fUST,trade:1h:a30:p2:p30,1787061600000,0.00014795,0.00019777,0.00019777,0.0001,1703660.77273839
2026-08-18T15:47:09.931733+00:00,fUST,trade:1h:a30:p2:p30,1787065200000,0.00016623,0.00017,0.00019462,0.00015838,307623.87024161
2026-08-18T16:47:19.090076+00:00,fUST,trade:1h:a30:p2:p30,1787068800000,0.00015996,0.00014709,0.00019777,0.0001,804701.89135591
2026-08-18T17:47:08.753214+00:00,fUST,trade:1h:a30:p2:p30,1787072400000,0.00017069,0.00016,0.00019777,0.00015,567693.72228774
2026-08-18T18:47:11.465375+00:00,fUST,trade:1h:a30:p2:p30,1787076000000,0.00017155,0.00017795,0.0002,7.6e-05,632691.8521237
2026-08-18T19:47:08.384198+00:00,fUST,trade:1h:a30:p2:p30,1787079600000,0.00017798,0.00017789,0.0002,7.6e-05,815750.39880172
2026-08-18T20:47:03.004458+00:00,fUST,trade:1h:a30:p2:p30,1787083200000,0.00015686,0.0001485,0.0002,7.6e-05,481967.75554348
2026-08-18T21:47:03.047659+00:00,fUST,trade:1h:a30:p2:p30,1787086800000,0.00014567,0.00018,0.0002,7.6e-05,899810.2003376699
2026-08-18T22:47:03.128929+00:00,fUST,trade:1h:a30:p2:p30,1787090400000,0.0001782,0.00018893,0.0002,0.000154,983770.61523263
2026-08-18T23:47:03.166356+00:00,fUST,trade:1h:a30:p2:p30,1787094000000,0.00018271,0.00016655,0.000214,0.0001,1670792.1860917099
