run_id,market,rate,period,count,amount,side,fetched_at
71e5bdef-36f1-4221-8d21-1dd4b148f698,fUST,0.0002671232876712329,120,1,-2929818.18200521,demand,2026-09-01T00:47:02.219946+00:00
71e5bdef-36f1-4221-8d21-1dd4b148f698,fUST,0.000267123287,120,1,-243.95,demand,2026-09-01T00:47:02.219946+00:00
71e5bdef-36f1-4221-8d21-1dd4b148f698,fUST,0.000249652054,120,1,-1000.0,demand,2026-09-01T00:47:02.219946+00:00
71e5bdef-36f1-4221-8d21-1dd4b148f698,fUST,0.000249589041,120,1,-1000.0,demand,2026-09-01T00:47:02.219946+00:00
71e5bdef-36f1-4221-8d21-1dd4b148f698,fUST,0.000247980821,120,1,-56568.59382046,demand,2026-09-01T00:47:02.219946+00:00
71e5bdef-36f1-4221-8d21-1dd4b148f698,fUST,0.00023947123287671232,120,1,-3163103.00805483,demand,2026-09-01T00:47:02.219946+00:00
71e5bdef-36f1-4221-8d21-1dd4b148f698,fUST,0.00016,120,1,-2000.0,demand,2026-09-01T00:47:02.219946+00:00
71e5bdef-36f1-4221-8d21-1dd4b148f698,fUST,0.00016,60,18,-401887.3851215,demand,2026-09-01T00:47:02.219946+00:00
71e5bdef-36f1-4221-8d21-1dd4b148f698,fUST,0.00015,90,1,-2000.0,demand,2026-09-01T00:47:02.219946+00:00
71e5bdef-36f1-4221-8d21-1dd4b148f698,fUST,0.00015,120,1,-300000.0,demand,2026-09-01T00:47:02.219946+00:00
71e5bdef-36f1-4221-8d21-1dd4b148f698,fUST,0.00015,45,3,-13845.272985,demand,2026-09-01T00:47:02.219946+00:00
71e5bdef-36f1-4221-8d21-1dd4b148f698,fUST,0.00015,60,1,-28000.0,demand,2026-09-01T00:47:02.219946+00:00
71e5bdef-36f1-4221-8d21-1dd4b148f698,fUST,0.00015,30,10,-28818.0,demand,2026-09-01T00:47:02.219946+00:00
71e5bdef-36f1-4221-8d21-1dd4b148f698,fUST,0.000148,30,4,-20000.0,demand,2026-09-01T00:47:02.219946+00:00
71e5bdef-36f1-4221-8d21-1dd4b148f698,fUST,0.0001421,45,9,-80000.0,demand,2026-09-01T00:47:02.219946+00:00
71e5bdef-36f1-4221-8d21-1dd4b148f698,fUST,0.000142,45,2,-20000.0,demand,2026-09-01T00:47:02.219946+00:00
71e5bdef-36f1-4221-8d21-1dd4b148f698,fUST,0.0001401,30,11,-147973.68632078,demand,2026-09-01T00:47:02.219946+00:00
71e5bdef-36f1-4221-8d21-1dd4b148f698,fUST,0.00014000000000000001,30,1,-28000.0,demand,2026-09-01T00:47:02.219946+00:00
71e5bdef-36f1-4221-8d21-1dd4b148f698,fUST,0.000138,20,6,-49626.52669917,demand,2026-09-01T00:47:02.219946+00:00
71e5bdef-36f1-4221-8d21-1dd4b148f698,fUST,0.000136,30,3,-19544.22120933,demand,2026-09-01T00:47:02.219946+00:00
71e5bdef-36f1-4221-8d21-1dd4b148f698,fUST,0.000128,30,3,-30000.0,demand,2026-09-01T00:47:02.219946+00:00
71e5bdef-36f1-4221-8d21-1dd4b148f698,fUST,0.0001266,13,1,-55503.67742724,demand,2026-09-01T00:47:02.219946+00:00
71e5bdef-36f1-4221-8d21-1dd4b148f698,fUST,0.000126,15,5,-45000.0,demand,2026-09-01T00:47:02.219946+00:00
71e5bdef-36f1-4221-8d21-1dd4b148f698,fUST,0.000125,14,22,-87434.04490168,demand,2026-09-01T00:47:02.219946+00:00
71e5bdef-36f1-4221-8d21-1dd4b148f698,fUST,0.0001225,59,1,-95000.0,demand,2026-09-01T00:47:02.219946+00:00
71e5bdef-36f1-4221-8d21-1dd4b148f698,fUST,0.00016767036643835617,2,1,17.69648147,offer,2026-09-01T00:47:02.219946+00:00
71e5bdef-36f1-4221-8d21-1dd4b148f698,fUST,0.0001744552,2,1,1456.5436109,offer,2026-09-01T00:47:02.219946+00:00
71e5bdef-36f1-4221-8d21-1dd4b148f698,fUST,0.00017575455479452054,2,1,335.39296294,offer,2026-09-01T00:47:02.219946+00:00
71e5bdef-36f1-4221-8d21-1dd4b148f698,fUST,0.000175968,2,4,1786.29528815,offer,2026-09-01T00:47:02.219946+00:00
71e5bdef-36f1-4221-8d21-1dd4b148f698,fUST,0.000175978,2,2,5008.30590106,offer,2026-09-01T00:47:02.219946+00:00
71e5bdef-36f1-4221-8d21-1dd4b148f698,fUST,0.00017767036643835616,2,1,224.24567469,offer,2026-09-01T00:47:02.219946+00:00
71e5bdef-36f1-4221-8d21-1dd4b148f698,fUST,0.00017949,2,15,4500.0,offer,2026-09-01T00:47:02.219946+00:00
71e5bdef-36f1-4221-8d21-1dd4b148f698,fUST,0.00018107924657534245,2,1,555.55555555,offer,2026-09-01T00:47:02.219946+00:00
71e5bdef-36f1-4221-8d21-1dd4b148f698,fUST,0.00018114401369863012,2,1,503.08944442,offer,2026-09-01T00:47:02.219946+00:00
71e5bdef-36f1-4221-8d21-1dd4b148f698,fUST,0.00018307,2,1,600.0,offer,2026-09-01T00:47:02.219946+00:00
71e5bdef-36f1-4221-8d21-1dd4b148f698,fUST,0.00018472698630136986,2,1,194.855993,offer,2026-09-01T00:47:02.219946+00:00
71e5bdef-36f1-4221-8d21-1dd4b148f698,fUST,0.00018473698630136986,2,1,670.78592589,offer,2026-09-01T00:47:02.219946+00:00
71e5bdef-36f1-4221-8d21-1dd4b148f698,fUST,0.00018513,2,1,233.34,offer,2026-09-01T00:47:02.219946+00:00
71e5bdef-36f1-4221-8d21-1dd4b148f698,fUST,0.00018523,2,11,5329.84407448,offer,2026-09-01T00:47:02.219946+00:00
71e5bdef-36f1-4221-8d21-1dd4b148f698,fUST,0.00018523,7,1,364.59841708,offer,2026-09-01T00:47:02.219946+00:00
71e5bdef-36f1-4221-8d21-1dd4b148f698,fUST,0.00018524,2,6,29667.74592257,offer,2026-09-01T00:47:02.219946+00:00
71e5bdef-36f1-4221-8d21-1dd4b148f698,fUST,0.00018525,2,22,590345.44728398,offer,2026-09-01T00:47:02.219946+00:00
71e5bdef-36f1-4221-8d21-1dd4b148f698,fUST,0.0001852501,2,6,3212.71,offer,2026-09-01T00:47:02.219946+00:00
71e5bdef-36f1-4221-8d21-1dd4b148f698,fUST,0.000185707425,2,2,2983.0,offer,2026-09-01T00:47:02.219946+00:00
71e5bdef-36f1-4221-8d21-1dd4b148f698,fUST,0.0001883299589041096,2,1,838.48240736,offer,2026-09-01T00:47:02.219946+00:00
